"Area","MTU","Biomass  - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"BZN|NO3","02.03.2017 13:00 - 02.03.2017 14:00 (CET)","n/e","n/e","n/e","38","n/e","n/e","n/e","n/e","n/e","n/e","n/e","37","2498","n/e","n/e","1","n/e","n/e","n/e","n/e","3"
"BZN|NO3","02.03.2017 14:00 - 02.03.2017 15:00 (CET)","n/e","n/e","n/e","38","n/e","n/e","n/e","n/e","n/e","n/e","n/e","37","2566","n/e","n/e","1","n/e","n/e","n/e","n/e","4"
"BZN|NO3","02.03.2017 15:00 - 02.03.2017 16:00 (CET)","n/e","n/e","n/e","38","n/e","n/e","n/e","n/e","n/e","n/e","n/e","37","2561","n/e","n/e","1","n/e","n/e","n/e","n/e","5"
"BZN|NO3","02.03.2017 16:00 - 02.03.2017 17:00 (CET)","n/e","n/e","n/e","38","n/e","n/e","n/e","n/e","n/e","n/e","n/e","37","2579","n/e","n/e","1","n/e","n/e","n/e","n/e","9"
"BZN|NO3","02.03.2017 17:00 - 02.03.2017 18:00 (CET)","n/e","n/e","n/e","38","n/e","n/e","n/e","n/e","n/e","n/e","n/e","37","2737","n/e","n/e","1","n/e","n/e","n/e","n/e","13"
"BZN|NO3","02.03.2017 18:00 - 02.03.2017 19:00 (CET)","n/e","n/e","n/e","38","n/e","n/e","n/e","n/e","n/e","n/e","n/e","38","2894","n/e","n/e","1","n/e","n/e","n/e","n/e","24"
"BZN|NO3","02.03.2017 19:00 - 02.03.2017 20:00 (CET)","n/e","n/e","n/e","38","n/e","n/e","n/e","n/e","n/e","n/e","n/e","38","2726","n/e","n/e","1","n/e","n/e","n/e","n/e","28"
"BZN|NO3","02.03.2017 20:00 - 02.03.2017 21:00 (CET)","n/e","n/e","n/e","38","n/e","n/e","n/e","n/e","n/e","n/e","n/e","38","2583","n/e","n/e","1","n/e","n/e","n/e","n/e","12"
"BZN|NO3","02.03.2017 21:00 - 02.03.2017 22:00 (CET)","n/e","n/e","n/e","38","n/e","n/e","n/e","n/e","n/e","n/e","n/e","38","2331","n/e","n/e","1","n/e","n/e","n/e","n/e","4"
"BZN|NO3","02.03.2017 22:00 - 02.03.2017 23:00 (CET)","n/e","n/e","n/e","38","n/e","n/e","n/e","n/e","n/e","n/e","n/e","35","2127","n/e","n/e","1","n/e","n/e","n/e","n/e","3"
"BZN|NO3","02.03.2017 23:00 - 03.03.2017 00:00 (CET)","n/e","n/e","n/e","38","n/e","n/e","n/e","n/e","n/e","n/e","n/e","35","1723","n/e","n/e","1","n/e","n/e","n/e","n/e","1"
"BZN|NO3","03.03.2017 00:00 - 03.03.2017 01:00 (CET)","n/e","n/e","n/e","38","n/e","n/e","n/e","n/e","n/e","n/e","n/e","33","1747","n/e","n/e","1","n/e","n/e","n/e","n/e","3"
"BZN|NO3","03.03.2017 01:00 - 03.03.2017 02:00 (CET)","n/e","n/e","n/e","38","n/e","n/e","n/e","n/e","n/e","n/e","n/e","33","1483","n/e","n/e","1","n/e","n/e","n/e","n/e","3"
"BZN|NO3","03.03.2017 02:00 - 03.03.2017 03:00 (CET)","n/e","n/e","n/e","38","n/e","n/e","n/e","n/e","n/e","n/e","n/e","33","1442","n/e","n/e","1","n/e","n/e","n/e","n/e","4"
"BZN|NO3","03.03.2017 03:00 - 03.03.2017 04:00 (CET)","n/e","n/e","n/e","38","n/e","n/e","n/e","n/e","n/e","n/e","n/e","33","1947","n/e","n/e","1","n/e","n/e","n/e","n/e","5"
"BZN|NO3","03.03.2017 04:00 - 03.03.2017 05:00 (CET)","n/e","n/e","n/e","38","n/e","n/e","n/e","n/e","n/e","n/e","n/e","33","2097","n/e","n/e","1","n/e","n/e","n/e","n/e","8"
"BZN|NO3","03.03.2017 05:00 - 03.03.2017 06:00 (CET)","n/e","n/e","n/e","38","n/e","n/e","n/e","n/e","n/e","n/e","n/e","33","2206","n/e","n/e","1","n/e","n/e","n/e","n/e","9"
"BZN|NO3","03.03.2017 06:00 - 03.03.2017 07:00 (CET)","n/e","n/e","n/e","38","n/e","n/e","n/e","n/e","n/e","n/e","n/e","36","2518","n/e","n/e","1","n/e","n/e","n/e","n/e","10"
"BZN|NO3","03.03.2017 07:00 - 03.03.2017 08:00 (CET)","n/e","n/e","n/e","38","n/e","n/e","n/e","n/e","n/e","n/e","n/e","36","2793","n/e","n/e","1","n/e","n/e","n/e","n/e","6"
"BZN|NO3","03.03.2017 08:00 - 03.03.2017 09:00 (CET)","n/e","n/e","n/e","38","n/e","n/e","n/e","n/e","n/e","n/e","n/e","36","2779","n/e","n/e","1","n/e","n/e","n/e","n/e","4"
"BZN|NO3","03.03.2017 09:00 - 03.03.2017 10:00 (CET)","n/e","n/e","n/e","38","n/e","n/e","n/e","n/e","n/e","n/e","n/e","36","2735","n/e","n/e","1","n/e","n/e","n/e","n/e","4"
"BZN|NO3","03.03.2017 10:00 - 03.03.2017 11:00 (CET)","n/e","n/e","n/e","38","n/e","n/e","n/e","n/e","n/e","n/e","n/e","36","2729","n/e","n/e","1","n/e","n/e","n/e","n/e","10"
"BZN|NO3","03.03.2017 11:00 - 03.03.2017 12:00 (CET)","n/e","n/e","n/e","38","n/e","n/e","n/e","n/e","n/e","n/e","n/e","37","2770","n/e","n/e","1","n/e","n/e","n/e","n/e","11"
"BZN|NO3","03.03.2017 12:00 - 03.03.2017 13:00 (CET)","n/e","n/e","n/e","38","n/e","n/e","n/e","n/e","n/e","n/e","n/e","37","2705","n/e","n/e","1","n/e","n/e","n/e","n/e","12"
"BZN|NO3","03.03.2017 13:00 - 03.03.2017 14:00 (CET)","n/e","n/e","n/e","38","n/e","n/e","n/e","n/e","n/e","n/e","n/e","37","2725","n/e","n/e","1","n/e","n/e","n/e","n/e","14"
"BZN|NO3","03.03.2017 14:00 - 03.03.2017 15:00 (CET)","n/e","n/e","n/e","38","n/e","n/e","n/e","n/e","n/e","n/e","n/e","36","2808","n/e","n/e","1","n/e","n/e","n/e","n/e","18"
"BZN|NO3","03.03.2017 15:00 - 03.03.2017 16:00 (CET)","n/e","n/e","n/e","38","n/e","n/e","n/e","n/e","n/e","n/e","n/e","36","2790","n/e","n/e","1","n/e","n/e","n/e","n/e","16"
"BZN|NO3","03.03.2017 16:00 - 03.03.2017 17:00 (CET)","n/e","n/e","n/e","38","n/e","n/e","n/e","n/e","n/e","n/e","n/e","36","2819","n/e","n/e","1","n/e","n/e","n/e","n/e","22"
"BZN|NO3","03.03.2017 17:00 - 03.03.2017 18:00 (CET)","n/e","n/e","n/e","38","n/e","n/e","n/e","n/e","n/e","n/e","n/e","36","2921","n/e","n/e","1","n/e","n/e","n/e","n/e","29"
"BZN|NO3","03.03.2017 18:00 - 03.03.2017 19:00 (CET)","n/e","n/e","n/e","38","n/e","n/e","n/e","n/e","n/e","n/e","n/e","36","2954","n/e","n/e","1","n/e","n/e","n/e","n/e","31"
"BZN|NO3","03.03.2017 19:00 - 03.03.2017 20:00 (CET)","n/e","n/e","n/e","38","n/e","n/e","n/e","n/e","n/e","n/e","n/e","36","2874","n/e","n/e","1","n/e","n/e","n/e","n/e","37"
"BZN|NO3","03.03.2017 20:00 - 03.03.2017 21:00 (CET)","n/e","n/e","n/e","38","n/e","n/e","n/e","n/e","n/e","n/e","n/e","36","2759","n/e","n/e","1","n/e","n/e","n/e","n/e","37"
"BZN|NO3","03.03.2017 21:00 - 03.03.2017 22:00 (CET)","n/e","n/e","n/e","38","n/e","n/e","n/e","n/e","n/e","n/e","n/e","36","2683","n/e","n/e","1","n/e","n/e","n/e","n/e","50"
"BZN|NO3","03.03.2017 22:00 - 03.03.2017 23:00 (CET)","n/e","n/e","n/e","38","n/e","n/e","n/e","n/e","n/e","n/e","n/e","33","2617","n/e","n/e","1","n/e","n/e","n/e","n/e","55"
"BZN|NO3","03.03.2017 23:00 - 04.03.2017 00:00 (CET)","n/e","n/e","n/e","38","n/e","n/e","n/e","n/e","n/e","n/e","n/e","33","2451","n/e","n/e","1","n/e","n/e","n/e","n/e","68"
"BZN|NO3","04.03.2017 00:00 - 04.03.2017 01:00 (CET)","n/e","n/e","n/e","38","n/e","n/e","n/e","n/e","n/e","n/e","n/e","31","2394","n/e","n/e","1","n/e","n/e","n/e","n/e","64"
"BZN|NO3","04.03.2017 01:00 - 04.03.2017 02:00 (CET)","n/e","n/e","n/e","38","n/e","n/e","n/e","n/e","n/e","n/e","n/e","30","2194","n/e","n/e","1","n/e","n/e","n/e","n/e","59"
"BZN|NO3","04.03.2017 02:00 - 04.03.2017 03:00 (CET)","n/e","n/e","n/e","38","n/e","n/e","n/e","n/e","n/e","n/e","n/e","29","2164","n/e","n/e","1","n/e","n/e","n/e","n/e","77"
"BZN|NO3","04.03.2017 03:00 - 04.03.2017 04:00 (CET)","n/e","n/e","n/e","38","n/e","n/e","n/e","n/e","n/e","n/e","n/e","29","2074","n/e","n/e","1","n/e","n/e","n/e","n/e","94"
"BZN|NO3","04.03.2017 04:00 - 04.03.2017 05:00 (CET)","n/e","n/e","n/e","38","n/e","n/e","n/e","n/e","n/e","n/e","n/e","29","2027","n/e","n/e","1","n/e","n/e","n/e","n/e","81"
"BZN|NO3","04.03.2017 05:00 - 04.03.2017 06:00 (CET)","n/e","n/e","n/e","38","n/e","n/e","n/e","n/e","n/e","n/e","n/e","29","2160","n/e","n/e","1","n/e","n/e","n/e","n/e","85"
"BZN|NO3","04.03.2017 06:00 - 04.03.2017 07:00 (CET)","n/e","n/e","n/e","38","n/e","n/e","n/e","n/e","n/e","n/e","n/e","33","1970","n/e","n/e","1","n/e","n/e","n/e","n/e","104"
"BZN|NO3","04.03.2017 07:00 - 04.03.2017 08:00 (CET)","n/e","n/e","n/e","38","n/e","n/e","n/e","n/e","n/e","n/e","n/e","34","2121","n/e","n/e","1","n/e","n/e","n/e","n/e","137"
"BZN|NO3","04.03.2017 08:00 - 04.03.2017 09:00 (CET)","n/e","n/e","n/e","38","n/e","n/e","n/e","n/e","n/e","n/e","n/e","33","2429","n/e","n/e","1","n/e","n/e","n/e","n/e","140"
"BZN|NO3","04.03.2017 09:00 - 04.03.2017 10:00 (CET)","n/e","n/e","n/e","38","n/e","n/e","n/e","n/e","n/e","n/e","n/e","33","2581","n/e","n/e","1","n/e","n/e","n/e","n/e","138"
"BZN|NO3","04.03.2017 10:00 - 04.03.2017 11:00 (CET)","n/e","n/e","n/e","38","n/e","n/e","n/e","n/e","n/e","n/e","n/e","33","2568","n/e","n/e","1","n/e","n/e","n/e","n/e","138"
"BZN|NO3","04.03.2017 11:00 - 04.03.2017 12:00 (CET)","n/e","n/e","n/e","38","n/e","n/e","n/e","n/e","n/e","n/e","n/e","33","2479","n/e","n/e","1","n/e","n/e","n/e","n/e","157"
"BZN|NO3","04.03.2017 12:00 - 04.03.2017 13:00 (CET)","n/e","n/e","n/e","38","n/e","n/e","n/e","n/e","n/e","n/e","n/e","33","2438","n/e","n/e","1","n/e","n/e","n/e","n/e","154"
"BZN|NO3","04.03.2017 13:00 - 04.03.2017 14:00 (CET)","n/e","n/e","n/e","38","n/e","n/e","n/e","n/e","n/e","n/e","n/e","33","2409","n/e","n/e","1","n/e","n/e","n/e","n/e","173"
"BZN|NO3","04.03.2017 14:00 - 04.03.2017 15:00 (CET)","n/e","n/e","n/e","38","n/e","n/e","n/e","n/e","n/e","n/e","n/e","33","2315","n/e","n/e","1","n/e","n/e","n/e","n/e","173"
"BZN|NO3","04.03.2017 15:00 - 04.03.2017 16:00 (CET)","n/e","n/e","n/e","38","n/e","n/e","n/e","n/e","n/e","n/e","n/e","33","2295","n/e","n/e","1","n/e","n/e","n/e","n/e","186"
"BZN|NO3","04.03.2017 16:00 - 04.03.2017 17:00 (CET)","n/e","n/e","n/e","38","n/e","n/e","n/e","n/e","n/e","n/e","n/e","33","2358","n/e","n/e","1","n/e","n/e","n/e","n/e","186"
"BZN|NO3","04.03.2017 17:00 - 04.03.2017 18:00 (CET)","n/e","n/e","n/e","38","n/e","n/e","n/e","n/e","n/e","n/e","n/e","33","2447","n/e","n/e","1","n/e","n/e","n/e","n/e","183"
"BZN|NO3","04.03.2017 18:00 - 04.03.2017 19:00 (CET)","n/e","n/e","n/e","38","n/e","n/e","n/e","n/e","n/e","n/e","n/e","33","2540","n/e","n/e","1","n/e","n/e","n/e","n/e","205"
"BZN|NO3","04.03.2017 19:00 - 04.03.2017 20:00 (CET)","n/e","n/e","n/e","38","n/e","n/e","n/e","n/e","n/e","n/e","n/e","33","2422","n/e","n/e","1","n/e","n/e","n/e","n/e","223"
"BZN|NO3","04.03.2017 20:00 - 04.03.2017 21:00 (CET)","n/e","n/e","n/e","38","n/e","n/e","n/e","n/e","n/e","n/e","n/e","33","2277","n/e","n/e","1","n/e","n/e","n/e","n/e","245"
"BZN|NO3","04.03.2017 21:00 - 04.03.2017 22:00 (CET)","n/e","n/e","n/e","38","n/e","n/e","n/e","n/e","n/e","n/e","n/e","33","2238","n/e","n/e","1","n/e","n/e","n/e","n/e","250"
"BZN|NO3","04.03.2017 22:00 - 04.03.2017 23:00 (CET)","n/e","n/e","n/e","38","n/e","n/e","n/e","n/e","n/e","n/e","n/e","30","2130","n/e","n/e","1","n/e","n/e","n/e","n/e","275"
"BZN|NO3","04.03.2017 23:00 - 05.03.2017 00:00 (CET)","n/e","n/e","n/e","38","n/e","n/e","n/e","n/e","n/e","n/e","n/e","30","1532","n/e","n/e","1","n/e","n/e","n/e","n/e","271"
"BZN|NO3","05.03.2017 00:00 - 05.03.2017 01:00 (CET)","n/e","n/e","n/e","38","n/e","n/e","n/e","n/e","n/e","n/e","n/e","29","1309","n/e","n/e","1","n/e","n/e","n/e","n/e","267"
"BZN|NO3","05.03.2017 01:00 - 05.03.2017 02:00 (CET)","n/e","n/e","n/e","38","n/e","n/e","n/e","n/e","n/e","n/e","n/e","29","1205","n/e","n/e","1","n/e","n/e","n/e","n/e","230"
"BZN|NO3","05.03.2017 02:00 - 05.03.2017 03:00 (CET)","n/e","n/e","n/e","38","n/e","n/e","n/e","n/e","n/e","n/e","n/e","29","1188","n/e","n/e","1","n/e","n/e","n/e","n/e","221"
"BZN|NO3","05.03.2017 03:00 - 05.03.2017 04:00 (CET)","n/e","n/e","n/e","38","n/e","n/e","n/e","n/e","n/e","n/e","n/e","29","1175","n/e","n/e","1","n/e","n/e","n/e","n/e","226"
"BZN|NO3","05.03.2017 04:00 - 05.03.2017 05:00 (CET)","n/e","n/e","n/e","38","n/e","n/e","n/e","n/e","n/e","n/e","n/e","29","1207","n/e","n/e","1","n/e","n/e","n/e","n/e","191"
"BZN|NO3","05.03.2017 05:00 - 05.03.2017 06:00 (CET)","n/e","n/e","n/e","38","n/e","n/e","n/e","n/e","n/e","n/e","n/e","28","1233","n/e","n/e","1","n/e","n/e","n/e","n/e","213"
"BZN|NO3","05.03.2017 06:00 - 05.03.2017 07:00 (CET)","n/e","n/e","n/e","38","n/e","n/e","n/e","n/e","n/e","n/e","n/e","32","1309","n/e","n/e","1","n/e","n/e","n/e","n/e","220"
"BZN|NO3","05.03.2017 07:00 - 05.03.2017 08:00 (CET)","n/e","n/e","n/e","38","n/e","n/e","n/e","n/e","n/e","n/e","n/e","31","1391","n/e","n/e","1","n/e","n/e","n/e","n/e","218"
"BZN|NO3","05.03.2017 08:00 - 05.03.2017 09:00 (CET)","n/e","n/e","n/e","38","n/e","n/e","n/e","n/e","n/e","n/e","n/e","31","1871","n/e","n/e","1","n/e","n/e","n/e","n/e","205"
"BZN|NO3","05.03.2017 09:00 - 05.03.2017 10:00 (CET)","n/e","n/e","n/e","38","n/e","n/e","n/e","n/e","n/e","n/e","n/e","31","2081","n/e","n/e","1","n/e","n/e","n/e","n/e","193"
"BZN|NO3","05.03.2017 10:00 - 05.03.2017 11:00 (CET)","n/e","n/e","n/e","38","n/e","n/e","n/e","n/e","n/e","n/e","n/e","31","2069","n/e","n/e","1","n/e","n/e","n/e","n/e","172"
"BZN|NO3","05.03.2017 11:00 - 05.03.2017 12:00 (CET)","n/e","n/e","n/e","38","n/e","n/e","n/e","n/e","n/e","n/e","n/e","31","2058","n/e","n/e","1","n/e","n/e","n/e","n/e","186"
"BZN|NO3","05.03.2017 12:00 - 05.03.2017 13:00 (CET)","n/e","n/e","n/e","38","n/e","n/e","n/e","n/e","n/e","n/e","n/e","31","2039","n/e","n/e","1","n/e","n/e","n/e","n/e","183"
"BZN|NO3","05.03.2017 13:00 - 05.03.2017 14:00 (CET)","n/e","n/e","n/e","38","n/e","n/e","n/e","n/e","n/e","n/e","n/e","31","2022","n/e","n/e","1","n/e","n/e","n/e","n/e","192"
"BZN|NO3","05.03.2017 14:00 - 05.03.2017 15:00 (CET)","n/e","n/e","n/e","38","n/e","n/e","n/e","n/e","n/e","n/e","n/e","31","1996","n/e","n/e","1","n/e","n/e","n/e","n/e","189"
"BZN|NO3","05.03.2017 15:00 - 05.03.2017 16:00 (CET)","n/e","n/e","n/e","38","n/e","n/e","n/e","n/e","n/e","n/e","n/e","31","1927","n/e","n/e","1","n/e","n/e","n/e","n/e","186"
"BZN|NO3","05.03.2017 16:00 - 05.03.2017 17:00 (CET)","n/e","n/e","n/e","38","n/e","n/e","n/e","n/e","n/e","n/e","n/e","31","2208","n/e","n/e","1","n/e","n/e","n/e","n/e","175"
"BZN|NO3","05.03.2017 17:00 - 05.03.2017 18:00 (CET)","n/e","n/e","n/e","38","n/e","n/e","n/e","n/e","n/e","n/e","n/e","31","2374","n/e","n/e","1","n/e","n/e","n/e","n/e","191"
"BZN|NO3","05.03.2017 18:00 - 05.03.2017 19:00 (CET)","n/e","n/e","n/e","38","n/e","n/e","n/e","n/e","n/e","n/e","n/e","31","2617","n/e","n/e","1","n/e","n/e","n/e","n/e","184"
"BZN|NO3","05.03.2017 19:00 - 05.03.2017 20:00 (CET)","n/e","n/e","n/e","38","n/e","n/e","n/e","n/e","n/e","n/e","n/e","31","2629","n/e","n/e","1","n/e","n/e","n/e","n/e","205"
"BZN|NO3","05.03.2017 20:00 - 05.03.2017 21:00 (CET)","n/e","n/e","n/e","38","n/e","n/e","n/e","n/e","n/e","n/e","n/e","31","2537","n/e","n/e","1","n/e","n/e","n/e","n/e","185"
"BZN|NO3","05.03.2017 21:00 - 05.03.2017 22:00 (CET)","n/e","n/e","n/e","38","n/e","n/e","n/e","n/e","n/e","n/e","n/e","31","2511","n/e","n/e","1","n/e","n/e","n/e","n/e","179"
"BZN|NO3","05.03.2017 22:00 - 05.03.2017 23:00 (CET)","n/e","n/e","n/e","38","n/e","n/e","n/e","n/e","n/e","n/e","n/e","28","2364","n/e","n/e","1","n/e","n/e","n/e","n/e","205"
"BZN|NO3","05.03.2017 23:00 - 06.03.2017 00:00 (CET)","n/e","n/e","n/e","38","n/e","n/e","n/e","n/e","n/e","n/e","n/e","28","2266","n/e","n/e","1","n/e","n/e","n/e","n/e","216"
"BZN|NO3","06.03.2017 00:00 - 06.03.2017 01:00 (CET)","n/e","n/e","n/e","38","n/e","n/e","n/e","n/e","n/e","n/e","n/e","28","2236","n/e","n/e","1","n/e","n/e","n/e","n/e","205"
"BZN|NO3","06.03.2017 01:00 - 06.03.2017 02:00 (CET)","n/e","n/e","n/e","38","n/e","n/e","n/e","n/e","n/e","n/e","n/e","28","2177","n/e","n/e","1","n/e","n/e","n/e","n/e","208"
"BZN|NO3","06.03.2017 02:00 - 06.03.2017 03:00 (CET)","n/e","n/e","n/e","38","n/e","n/e","n/e","n/e","n/e","n/e","n/e","28","1933","n/e","n/e","1","n/e","n/e","n/e","n/e","200"
"BZN|NO3","06.03.2017 03:00 - 06.03.2017 04:00 (CET)","n/e","n/e","n/e","38","n/e","n/e","n/e","n/e","n/e","n/e","n/e","28","1578","n/e","n/e","1","n/e","n/e","n/e","n/e","189"
"BZN|NO3","06.03.2017 04:00 - 06.03.2017 05:00 (CET)","n/e","n/e","n/e","38","n/e","n/e","n/e","n/e","n/e","n/e","n/e","28","2107","n/e","n/e","1","n/e","n/e","n/e","n/e","161"
"BZN|NO3","06.03.2017 05:00 - 06.03.2017 06:00 (CET)","n/e","n/e","n/e","38","n/e","n/e","n/e","n/e","n/e","n/e","n/e","29","2305","n/e","n/e","1","n/e","n/e","n/e","n/e","168"
"BZN|NO3","06.03.2017 06:00 - 06.03.2017 07:00 (CET)","n/e","n/e","n/e","38","n/e","n/e","n/e","n/e","n/e","n/e","n/e","32","2836","n/e","n/e","1","n/e","n/e","n/e","n/e","158"
"BZN|NO3","06.03.2017 07:00 - 06.03.2017 08:00 (CET)","n/e","n/e","n/e","38","n/e","n/e","n/e","n/e","n/e","n/e","n/e","32","3102","n/e","n/e","1","n/e","n/e","n/e","n/e","177"
"BZN|NO3","06.03.2017 08:00 - 06.03.2017 09:00 (CET)","n/e","n/e","n/e","38","n/e","n/e","n/e","n/e","n/e","n/e","n/e","32","3118","n/e","n/e","1","n/e","n/e","n/e","n/e","177"
"BZN|NO3","06.03.2017 09:00 - 06.03.2017 10:00 (CET)","n/e","n/e","n/e","38","n/e","n/e","n/e","n/e","n/e","n/e","n/e","32","3041","n/e","n/e","1","n/e","n/e","n/e","n/e","159"
"BZN|NO3","06.03.2017 10:00 - 06.03.2017 11:00 (CET)","n/e","n/e","n/e","38","n/e","n/e","n/e","n/e","n/e","n/e","n/e","32","2998","n/e","n/e","1","n/e","n/e","n/e","n/e","147"
"BZN|NO3","06.03.2017 11:00 - 06.03.2017 12:00 (CET)","n/e","n/e","n/e","38","n/e","n/e","n/e","n/e","n/e","n/e","n/e","31","2981","n/e","n/e","1","n/e","n/e","n/e","n/e","146"
"BZN|NO3","06.03.2017 12:00 - 06.03.2017 13:00 (CET)","n/e","n/e","n/e","38","n/e","n/e","n/e","n/e","n/e","n/e","n/e","31","2906","n/e","n/e","1","n/e","n/e","n/e","n/e","151"
"BZN|NO3","06.03.2017 13:00 - 06.03.2017 14:00 (CET)","n/e","n/e","n/e","38","n/e","n/e","n/e","n/e","n/e","n/e","n/e","31","2922","n/e","n/e","1","n/e","n/e","n/e","n/e","159"
"BZN|NO3","06.03.2017 14:00 - 06.03.2017 15:00 (CET)","n/e","n/e","n/e","38","n/e","n/e","n/e","n/e","n/e","n/e","n/e","32","2920","n/e","n/e","1","n/e","n/e","n/e","n/e","134"
"BZN|NO3","06.03.2017 15:00 - 06.03.2017 16:00 (CET)","n/e","n/e","n/e","38","n/e","n/e","n/e","n/e","n/e","n/e","n/e","32","2906","n/e","n/e","1","n/e","n/e","n/e","n/e","132"
"BZN|NO3","06.03.2017 16:00 - 06.03.2017 17:00 (CET)","n/e","n/e","n/e","38","n/e","n/e","n/e","n/e","n/e","n/e","n/e","32","2933","n/e","n/e","1","n/e","n/e","n/e","n/e","143"
"BZN|NO3","06.03.2017 17:00 - 06.03.2017 18:00 (CET)","n/e","n/e","n/e","38","n/e","n/e","n/e","n/e","n/e","n/e","n/e","32","3031","n/e","n/e","1","n/e","n/e","n/e","n/e","142"
"BZN|NO3","06.03.2017 18:00 - 06.03.2017 19:00 (CET)","n/e","n/e","n/e","38","n/e","n/e","n/e","n/e","n/e","n/e","n/e","32","3063","n/e","n/e","1","n/e","n/e","n/e","n/e","135"
"BZN|NO3","06.03.2017 19:00 - 06.03.2017 20:00 (CET)","n/e","n/e","n/e","38","n/e","n/e","n/e","n/e","n/e","n/e","n/e","32","2989","n/e","n/e","1","n/e","n/e","n/e","n/e","140"
"BZN|NO3","06.03.2017 20:00 - 06.03.2017 21:00 (CET)","n/e","n/e","n/e","38","n/e","n/e","n/e","n/e","n/e","n/e","n/e","32","2785","n/e","n/e","1","n/e","n/e","n/e","n/e","129"
"BZN|NO3","06.03.2017 21:00 - 06.03.2017 22:00 (CET)","n/e","n/e","n/e","38","n/e","n/e","n/e","n/e","n/e","n/e","n/e","32","2754","n/e","n/e","1","n/e","n/e","n/e","n/e","137"
"BZN|NO3","06.03.2017 22:00 - 06.03.2017 23:00 (CET)","n/e","n/e","n/e","38","n/e","n/e","n/e","n/e","n/e","n/e","n/e","29","2677","n/e","n/e","1","n/e","n/e","n/e","n/e","146"
"BZN|NO3","06.03.2017 23:00 - 07.03.2017 00:00 (CET)","n/e","n/e","n/e","38","n/e","n/e","n/e","n/e","n/e","n/e","n/e","28","2487","n/e","n/e","1","n/e","n/e","n/e","n/e","141"
"BZN|NO3","07.03.2017 00:00 - 07.03.2017 01:00 (CET)","n/e","n/e","n/e","38","n/e","n/e","n/e","n/e","n/e","n/e","n/e","27","2282","n/e","n/e","1","n/e","n/e","n/e","n/e","137"
"BZN|NO3","07.03.2017 01:00 - 07.03.2017 02:00 (CET)","n/e","n/e","n/e","38","n/e","n/e","n/e","n/e","n/e","n/e","n/e","27","2209","n/e","n/e","1","n/e","n/e","n/e","n/e","164"
"BZN|NO3","07.03.2017 02:00 - 07.03.2017 03:00 (CET)","n/e","n/e","n/e","38","n/e","n/e","n/e","n/e","n/e","n/e","n/e","27","2205","n/e","n/e","1","n/e","n/e","n/e","n/e","160"
"BZN|NO3","07.03.2017 03:00 - 07.03.2017 04:00 (CET)","n/e","n/e","n/e","38","n/e","n/e","n/e","n/e","n/e","n/e","n/e","27","2178","n/e","n/e","1","n/e","n/e","n/e","n/e","154"
"BZN|NO3","07.03.2017 04:00 - 07.03.2017 05:00 (CET)","n/e","n/e","n/e","38","n/e","n/e","n/e","n/e","n/e","n/e","n/e","26","2260","n/e","n/e","1","n/e","n/e","n/e","n/e","141"
"BZN|NO3","07.03.2017 05:00 - 07.03.2017 06:00 (CET)","n/e","n/e","n/e","38","n/e","n/e","n/e","n/e","n/e","n/e","n/e","27","2532","n/e","n/e","1","n/e","n/e","n/e","n/e","147"
"BZN|NO3","07.03.2017 06:00 - 07.03.2017 07:00 (CET)","n/e","n/e","n/e","38","n/e","n/e","n/e","n/e","n/e","n/e","n/e","28","2885","n/e","n/e","1","n/e","n/e","n/e","n/e","141"
"BZN|NO3","07.03.2017 07:00 - 07.03.2017 08:00 (CET)","n/e","n/e","n/e","38","n/e","n/e","n/e","n/e","n/e","n/e","n/e","28","3119","n/e","n/e","1","n/e","n/e","n/e","n/e","147"
"BZN|NO3","07.03.2017 08:00 - 07.03.2017 09:00 (CET)","n/e","n/e","n/e","38","n/e","n/e","n/e","n/e","n/e","n/e","n/e","28","3155","n/e","n/e","1","n/e","n/e","n/e","n/e","145"
"BZN|NO3","07.03.2017 09:00 - 07.03.2017 10:00 (CET)","n/e","n/e","n/e","35","n/e","n/e","n/e","n/e","n/e","n/e","n/e","28","3142","n/e","n/e","1","n/e","n/e","n/e","n/e","129"
"BZN|NO3","07.03.2017 10:00 - 07.03.2017 11:00 (CET)","n/e","n/e","n/e","38","n/e","n/e","n/e","n/e","n/e","n/e","n/e","28","3117","n/e","n/e","1","n/e","n/e","n/e","n/e","108"
