"Area","MTU","Biomass  - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"BZN|DK2","06.06.2017 22:00 - 06.06.2017 23:00 (CET)","6","n/e","n/e","7","34","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","62","90","107"
"BZN|DK2","06.06.2017 23:00 - 07.06.2017 00:00 (CET)","6","n/e","n/e","7","32","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","61","7","66"
"BZN|DK2","07.06.2017 00:00 - 07.06.2017 01:00 (CET)","6","n/e","n/e","7","31","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","53","46","25"
"BZN|DK2","07.06.2017 01:00 - 07.06.2017 02:00 (CET)","6","n/e","n/e","7","32","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","53","130","59"
"BZN|DK2","07.06.2017 02:00 - 07.06.2017 03:00 (CET)","6","n/e","n/e","7","31","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","53","169","109"
"BZN|DK2","07.06.2017 03:00 - 07.06.2017 04:00 (CET)","6","n/e","n/e","7","31","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","53","247","130"
"BZN|DK2","07.06.2017 04:00 - 07.06.2017 05:00 (CET)","6","n/e","n/e","7","30","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","53","287","155"
"BZN|DK2","07.06.2017 05:00 - 07.06.2017 06:00 (CET)","6","n/e","n/e","7","32","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","59","341","168"
"BZN|DK2","07.06.2017 06:00 - 07.06.2017 07:00 (CET)","6","n/e","n/e","7","33","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","5","57","337","170"
"BZN|DK2","07.06.2017 07:00 - 07.06.2017 08:00 (CET)","10","n/e","n/e","8","33","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","16","59","353","195"
"BZN|DK2","07.06.2017 08:00 - 07.06.2017 09:00 (CET)","14","n/e","n/e","13","33","4","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","34","63","358","241"
"BZN|DK2","07.06.2017 09:00 - 07.06.2017 10:00 (CET)","15","n/e","n/e","45","27","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","61","63","359","278"
"BZN|DK2","07.06.2017 10:00 - 07.06.2017 11:00 (CET)","14","n/e","n/e","47","15","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","84","61","362","339"
"BZN|DK2","07.06.2017 11:00 - 07.06.2017 12:00 (CET)","14","n/e","n/e","39","15","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","108","60","367","392"
"BZN|DK2","07.06.2017 12:00 - 07.06.2017 13:00 (CET)","14","n/e","n/e","39","8","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","105","62","368","432"
"BZN|DK2","07.06.2017 13:00 - 07.06.2017 14:00 (CET)","14","n/e","n/e","42","1","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","97","62","369","491"
"BZN|DK2","07.06.2017 14:00 - 07.06.2017 15:00 (CET)","14","n/e","n/e","46","4","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","87","64","370","492"
"BZN|DK2","07.06.2017 15:00 - 07.06.2017 16:00 (CET)","15","n/e","n/e","16","16","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","55","63","370","530"
"BZN|DK2","07.06.2017 16:00 - 07.06.2017 17:00 (CET)","15","n/e","n/e","6","18","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","36","64","370","508"
"BZN|DK2","07.06.2017 17:00 - 07.06.2017 18:00 (CET)","15","n/e","n/e","10","26","4","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","27","65","370","525"
"BZN|DK2","07.06.2017 18:00 - 07.06.2017 19:00 (CET)","16","n/e","n/e","11","26","4","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","22","64","370","497"
"BZN|DK2","07.06.2017 19:00 - 07.06.2017 20:00 (CET)","15","n/e","n/e","8","20","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","13","64","370","484"
"BZN|DK2","07.06.2017 20:00 - 07.06.2017 21:00 (CET)","14","n/e","n/e","7","19","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","5","64","370","486"
"BZN|DK2","07.06.2017 21:00 - 07.06.2017 22:00 (CET)","13","n/e","n/e","7","18","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1","64","369","467"
"BZN|DK2","07.06.2017 22:00 - 07.06.2017 23:00 (CET)","13","n/e","n/e","7","18","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","64","370","468"
"BZN|DK2","07.06.2017 23:00 - 08.06.2017 00:00 (CET)","7","n/e","n/e","7","19","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","63","367","469"
"BZN|DK2","08.06.2017 00:00 - 08.06.2017 01:00 (CET)","5","n/e","n/e","7","19","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","62","365","479"
"BZN|DK2","08.06.2017 01:00 - 08.06.2017 02:00 (CET)","5","n/e","n/e","7","20","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","62","365","480"
"BZN|DK2","08.06.2017 02:00 - 08.06.2017 03:00 (CET)","10","n/e","n/e","7","19","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","62","368","493"
"BZN|DK2","08.06.2017 03:00 - 08.06.2017 04:00 (CET)","80","n/e","n/e","7","17","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","63","365","501"
"BZN|DK2","08.06.2017 04:00 - 08.06.2017 05:00 (CET)","116","n/e","n/e","7","20","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","63","363","480"
"BZN|DK2","08.06.2017 05:00 - 08.06.2017 06:00 (CET)","150","n/e","n/e","7","20","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1","61","362","472"
"BZN|DK2","08.06.2017 06:00 - 08.06.2017 07:00 (CET)","144","n/e","n/e","7","19","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9","60","358","459"
"BZN|DK2","08.06.2017 07:00 - 08.06.2017 08:00 (CET)","111","n/e","n/e","7","20","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","24","62","359","442"
"BZN|DK2","08.06.2017 08:00 - 08.06.2017 09:00 (CET)","122","n/e","n/e","8","21","4","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","55","63","351","415"
"BZN|DK2","08.06.2017 09:00 - 08.06.2017 10:00 (CET)","177","n/e","n/e","12","28","29","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","111","64","333","411"
"BZN|DK2","08.06.2017 10:00 - 08.06.2017 11:00 (CET)","168","n/e","n/e","12","40","4","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","150","65","331","410"
"BZN|DK2","08.06.2017 11:00 - 08.06.2017 12:00 (CET)","162","n/e","n/e","11","22","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","156","62","309","394"
"BZN|DK2","08.06.2017 12:00 - 08.06.2017 13:00 (CET)","253","n/e","n/e","8","35","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","157","62","171","347"
"BZN|DK2","08.06.2017 13:00 - 08.06.2017 14:00 (CET)","190","n/e","n/e","8","45","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","146","58","130","291"
"BZN|DK2","08.06.2017 14:00 - 08.06.2017 15:00 (CET)","128","n/e","n/e","8","32","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","124","58","201","235"
"BZN|DK2","08.06.2017 15:00 - 08.06.2017 16:00 (CET)","126","n/e","n/e","4","37","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","112","58","116","246"
"BZN|DK2","08.06.2017 16:00 - 08.06.2017 17:00 (CET)","128","n/e","n/e","7","74","6","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","82","57","118","225"
"BZN|DK2","08.06.2017 17:00 - 08.06.2017 18:00 (CET)","135","n/e","n/e","4","89","11","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","55","58","117","173"
"BZN|DK2","08.06.2017 18:00 - 08.06.2017 19:00 (CET)","130","n/e","n/e","6","100","12","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","26","61","103","131"
"BZN|DK2","08.06.2017 19:00 - 08.06.2017 20:00 (CET)","167","n/e","n/e","6","103","13","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","12","63","74","95"
"BZN|DK2","08.06.2017 20:00 - 08.06.2017 21:00 (CET)","174","n/e","n/e","6","109","12","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","4","63","47","81"
"BZN|DK2","08.06.2017 21:00 - 08.06.2017 22:00 (CET)","168","n/e","n/e","9","114","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","62","44","76"
"BZN|DK2","08.06.2017 22:00 - 08.06.2017 23:00 (CET)","159","n/e","n/e","6","106","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","62","45","64"
"BZN|DK2","08.06.2017 23:00 - 09.06.2017 00:00 (CET)","175","n/e","n/e","5","101","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","63","56","52"
"BZN|DK2","09.06.2017 00:00 - 09.06.2017 01:00 (CET)","122","n/e","n/e","5","36","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","62","90","61"
"BZN|DK2","09.06.2017 01:00 - 09.06.2017 02:00 (CET)","123","n/e","n/e","6","23","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","62","125","76"
"BZN|DK2","09.06.2017 02:00 - 09.06.2017 03:00 (CET)","123","n/e","n/e","6","41","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","62","111","97"
"BZN|DK2","09.06.2017 03:00 - 09.06.2017 04:00 (CET)","124","n/e","n/e","5","46","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","62","98","103"
"BZN|DK2","09.06.2017 04:00 - 09.06.2017 05:00 (CET)","123","n/e","n/e","6","27","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","62","94","114"
"BZN|DK2","09.06.2017 05:00 - 09.06.2017 06:00 (CET)","122","n/e","n/e","6","25","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6","62","141","122"
"BZN|DK2","09.06.2017 06:00 - 09.06.2017 07:00 (CET)","123","n/e","n/e","6","25","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","22","63","120","101"
"BZN|DK2","09.06.2017 07:00 - 09.06.2017 08:00 (CET)","141","n/e","n/e","7","91","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","42","62","94","71"
"BZN|DK2","09.06.2017 08:00 - 09.06.2017 09:00 (CET)","138","n/e","n/e","6","116","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","77","64","125","71"
"BZN|DK2","09.06.2017 09:00 - 09.06.2017 10:00 (CET)","150","n/e","n/e","5","117","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","98","63","92","76"
"BZN|DK2","09.06.2017 10:00 - 09.06.2017 11:00 (CET)","188","n/e","n/e","1","108","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","136","60","71","63"
"BZN|DK2","09.06.2017 11:00 - 09.06.2017 12:00 (CET)","160","n/e","n/e","8","80","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","161","62","85","70"
"BZN|DK2","09.06.2017 12:00 - 09.06.2017 13:00 (CET)","136","n/e","n/e","6","57","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","165","60","133","83"
"BZN|DK2","09.06.2017 13:00 - 09.06.2017 14:00 (CET)","131","n/e","n/e","10","63","4","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","140","63","177","129"
"BZN|DK2","09.06.2017 14:00 - 09.06.2017 15:00 (CET)","130","n/e","n/e","9","97","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","146","63","175","204"
"BZN|DK2","09.06.2017 15:00 - 09.06.2017 16:00 (CET)","131","n/e","n/e","6","104","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","141","63","212","251"
"BZN|DK2","09.06.2017 16:00 - 09.06.2017 17:00 (CET)","131","n/e","n/e","6","86","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","102","65","247","233"
"BZN|DK2","09.06.2017 17:00 - 09.06.2017 18:00 (CET)","136","n/e","n/e","6","53","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","65","63","262","209"
"BZN|DK2","09.06.2017 18:00 - 09.06.2017 19:00 (CET)","132","n/e","n/e","5","73","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","32","62","259","287"
"BZN|DK2","09.06.2017 19:00 - 09.06.2017 20:00 (CET)","131","n/e","n/e","6","37","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","12","63","235","346"
"BZN|DK2","09.06.2017 20:00 - 09.06.2017 21:00 (CET)","133","n/e","n/e","6","29","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","3","63","97","211"
"BZN|DK2","09.06.2017 21:00 - 09.06.2017 22:00 (CET)","204","n/e","n/e","11","89","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","64","59","101"
"BZN|DK2","09.06.2017 22:00 - 09.06.2017 23:00 (CET)","168","n/e","n/e","6","110","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","64","112","104"
"BZN|DK2","09.06.2017 23:00 - 10.06.2017 00:00 (CET)","135","n/e","n/e","6","87","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","64","93","93"
"BZN|DK2","10.06.2017 00:00 - 10.06.2017 01:00 (CET)","125","n/e","n/e","6","35","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","64","78","83"
"BZN|DK2","10.06.2017 01:00 - 10.06.2017 02:00 (CET)","123","n/e","n/e","6","27","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","63","81","80"
"BZN|DK2","10.06.2017 02:00 - 10.06.2017 03:00 (CET)","122","n/e","n/e","6","28","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","65","134","103"
"BZN|DK2","10.06.2017 03:00 - 10.06.2017 04:00 (CET)","123","n/e","n/e","6","30","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","65","172","97"
"BZN|DK2","10.06.2017 04:00 - 10.06.2017 05:00 (CET)","122","n/e","n/e","6","30","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","65","157","95"
"BZN|DK2","10.06.2017 05:00 - 10.06.2017 06:00 (CET)","122","n/e","n/e","6","32","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","4","65","151","105"
"BZN|DK2","10.06.2017 06:00 - 10.06.2017 07:00 (CET)","123","n/e","n/e","6","52","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","16","65","63","75"
"BZN|DK2","10.06.2017 07:00 - 10.06.2017 08:00 (CET)","60","n/e","n/e","7","81","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","30","66","79","64"
"BZN|DK2","10.06.2017 08:00 - 10.06.2017 09:00 (CET)","9","n/e","n/e","8","113","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","49","65","60","57"
"BZN|DK2","10.06.2017 09:00 - 10.06.2017 10:00 (CET)","90","n/e","n/e","13","73","4","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","89","65","43","56"
"BZN|DK2","10.06.2017 10:00 - 10.06.2017 11:00 (CET)","101","n/e","n/e","12","37","4","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","138","65","20","45"
"BZN|DK2","10.06.2017 11:00 - 10.06.2017 12:00 (CET)","102","n/e","n/e","10","42","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","176","65","28","59"
"BZN|DK2","10.06.2017 12:00 - 10.06.2017 13:00 (CET)","102","n/e","n/e","8","32","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","186","65","21","66"
"BZN|DK2","10.06.2017 13:00 - 10.06.2017 14:00 (CET)","104","n/e","n/e","10","28","4","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","182","67","4","59"
"BZN|DK2","10.06.2017 14:00 - 10.06.2017 15:00 (CET)","102","n/e","n/e","10","29","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","166","65","1","50"
"BZN|DK2","10.06.2017 15:00 - 10.06.2017 16:00 (CET)","102","n/e","n/e","6","24","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","149","66","1","45"
"BZN|DK2","10.06.2017 16:00 - 10.06.2017 17:00 (CET)","105","n/e","n/e","4","42","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","111","66","0","47"
"BZN|DK2","10.06.2017 17:00 - 10.06.2017 18:00 (CET)","114","n/e","n/e","9","33","4","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","84","66","0","45"
"BZN|DK2","10.06.2017 18:00 - 10.06.2017 19:00 (CET)","114","n/e","n/e","9","47","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","58","66","4","40"
"BZN|DK2","10.06.2017 19:00 - 10.06.2017 20:00 (CET)","113","n/e","n/e","8","60","4","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","33","67","2","34"
"BZN|DK2","10.06.2017 20:00 - 10.06.2017 21:00 (CET)","114","n/e","n/e","7","56","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","12","66","3","26"
"BZN|DK2","10.06.2017 21:00 - 10.06.2017 22:00 (CET)","114","n/e","n/e","6","30","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","2","65","2","29"
"BZN|DK2","10.06.2017 22:00 - 10.06.2017 23:00 (CET)","152","n/e","n/e","6","55","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","65","2","41"
"BZN|DK2","10.06.2017 23:00 - 11.06.2017 00:00 (CET)","110","n/e","n/e","6","30","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","65","8","51"
"BZN|DK2","11.06.2017 00:00 - 11.06.2017 01:00 (CET)","163","n/e","n/e","6","92","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","64","28","48"
"BZN|DK2","11.06.2017 01:00 - 11.06.2017 02:00 (CET)","171","n/e","n/e","6","94","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","63","56","48"
"BZN|DK2","11.06.2017 02:00 - 11.06.2017 03:00 (CET)","109","n/e","n/e","6","31","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","63","43","59"
"BZN|DK2","11.06.2017 03:00 - 11.06.2017 04:00 (CET)","105","n/e","n/e","6","23","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","63","114","80"
"BZN|DK2","11.06.2017 04:00 - 11.06.2017 05:00 (CET)","107","n/e","n/e","7","28","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","62","137","72"
"BZN|DK2","11.06.2017 05:00 - 11.06.2017 06:00 (CET)","108","n/e","n/e","5","26","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","2","63","90","77"
"BZN|DK2","11.06.2017 06:00 - 11.06.2017 07:00 (CET)","107","n/e","n/e","7","25","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","11","63","112","90"
"BZN|DK2","11.06.2017 07:00 - 11.06.2017 08:00 (CET)","106","n/e","n/e","7","29","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","30","63","180","92"
"BZN|DK2","11.06.2017 08:00 - 11.06.2017 09:00 (CET)","107","n/e","n/e","8","27","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","66","62","222","127"
"BZN|DK2","11.06.2017 09:00 - 11.06.2017 10:00 (CET)","108","n/e","n/e","10","34","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","116","63","254","173"
"BZN|DK2","11.06.2017 10:00 - 11.06.2017 11:00 (CET)","111","n/e","n/e","9","31","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","146","61","306","211"
"BZN|DK2","11.06.2017 11:00 - 11.06.2017 12:00 (CET)","114","n/e","n/e","10","33","4","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","169","61","328","204"
"BZN|DK2","11.06.2017 12:00 - 11.06.2017 13:00 (CET)","113","n/e","n/e","8","31","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","195","60","343","211"
"BZN|DK2","11.06.2017 13:00 - 11.06.2017 14:00 (CET)","113","n/e","n/e","9","32","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","189","60","338","202"
"BZN|DK2","11.06.2017 14:00 - 11.06.2017 15:00 (CET)","113","n/e","n/e","9","43","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","177","61","284","194"
"BZN|DK2","11.06.2017 15:00 - 11.06.2017 16:00 (CET)","116","n/e","n/e","8","33","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","162","58","163","180"
"BZN|DK2","11.06.2017 16:00 - 11.06.2017 17:00 (CET)","121","n/e","n/e","10","33","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","119","48","85","163"
"BZN|DK2","11.06.2017 17:00 - 11.06.2017 18:00 (CET)","121","n/e","n/e","6","31","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","80","46","41","136"
"BZN|DK2","11.06.2017 18:00 - 11.06.2017 19:00 (CET)","155","n/e","n/e","8","56","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","39","45","40","83"
"BZN|DK2","11.06.2017 19:00 - 11.06.2017 20:00 (CET)","145","n/e","n/e","7","89","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","16","46","59","37"
"BZN|DK2","11.06.2017 20:00 - 11.06.2017 21:00 (CET)","131","n/e","n/e","6","78","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6","45","328","34"
"BZN|DK2","11.06.2017 21:00 - 11.06.2017 22:00 (CET)","131","n/e","n/e","6","28","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1","44","351","109"
"BZN|DK2","11.06.2017 22:00 - 11.06.2017 23:00 (CET)","124","n/e","n/e","6","27","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","45","355","214"
"BZN|DK2","11.06.2017 23:00 - 12.06.2017 00:00 (CET)","122","n/e","n/e","6","27","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","44","356","299"
"BZN|DK2","12.06.2017 00:00 - 12.06.2017 01:00 (CET)","118","n/e","n/e","6","26","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","44","329","312"
"BZN|DK2","12.06.2017 01:00 - 12.06.2017 02:00 (CET)","117","n/e","n/e","7","44","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","44","267","230"
"BZN|DK2","12.06.2017 02:00 - 12.06.2017 03:00 (CET)","118","n/e","n/e","6","39","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","44","264","85"
"BZN|DK2","12.06.2017 03:00 - 12.06.2017 04:00 (CET)","125","n/e","n/e","6","43","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","45","55","45"
