Datum;von;bis;50Hertz (MW);Amprion (MW);TenneT TSO (MW);TransnetBW (MW)
07.08.2017;17:00;18:00;757,44;218,50;991,61;100,48
07.08.2017;18:00;19:00;770,28;265,00;529,55;117,65
07.08.2017;19:00;20:00;778,83;365,25;377,00;142,33
07.08.2017;20:00;21:00;1387,03;582,50;523,19;164,61
07.08.2017;21:00;22:00;2865,10;981,75;988,69;251,38
07.08.2017;22:00;23:00;4292,55;1269,50;1493,23;366,06
07.08.2017;23:00;00:00;4823,75;1395,75;1886,12;431,86
08.08.2017;00:00;01:00;4904,58;1296,50;2204,48;465,85
08.08.2017;01:00;02:00;4814,32;1104,25;2343,86;298,39
08.08.2017;02:00;03:00;4413,22;1051,75;2338,53;210,11
08.08.2017;03:00;04:00;3925,55;1108,25;2527,79;222,26
08.08.2017;04:00;05:00;3499,11;1181,50;2919,71;180,75
08.08.2017;05:00;06:00;3629,13;1126,25;3164,00;131,49
08.08.2017;06:00;07:00;4061,19;1164,00;3573,29;178,76
08.08.2017;07:00;08:00;3680,33;1031,75;3230,47;165,41
08.08.2017;08:00;09:00;2726,88;825,25;2231,00;141,51
08.08.2017;09:00;10:00;3088,24;705,50;1399,90;93,17
08.08.2017;10:00;11:00;4574,52;908,25;1260,96;28,01
08.08.2017;11:00;12:00;5649,01;826,00;1758,51;131,38
08.08.2017;12:00;13:00;6170,60;507,50;2425,10;224,26
08.08.2017;13:00;14:00;5890,53;849,50;2602,89;151,50
08.08.2017;14:00;15:00;5269,24;1285,00;2277,83;169,91
08.08.2017;15:00;16:00;4973,61;1896,50;2369,78;210,27
08.08.2017;16:00;17:00;4690,22;2523,75;2772,11;259,32
08.08.2017;17:00;18:00;4146,20;2883,75;3196,36;263,69
08.08.2017;18:00;19:00;3595,22;2955,25;3546,20;199,87
08.08.2017;19:00;20:00;3413,28;2419,00;2615,98;175,65
08.08.2017;20:00;21:00;4048,43;1792,75;2412,57;178,26
08.08.2017;21:00;22:00;4945,16;1609,25;2425,62;198,13
08.08.2017;22:00;23:00;4960,14;2144,75;2913,70;214,68
08.08.2017;23:00;00:00;4332,89;2479,25;3304,95;225,95
09.08.2017;00:00;01:00;3844,59;2573,50;3785,78;238,15
09.08.2017;01:00;02:00;3966,06;2478,00;4277,06;190,56
09.08.2017;02:00;03:00;3820,01;2388,50;4728,55;233,23
09.08.2017;03:00;04:00;3353,20;1928,00;5122,08;218,61
09.08.2017;04:00;05:00;2926,64;1596,00;5238,71;155,77
09.08.2017;05:00;06:00;2395,28;1516,75;5131,14;158,85
09.08.2017;06:00;07:00;2047,92;1538,00;5138,87;132,09
09.08.2017;07:00;08:00;1857,67;1371,00;4623,24;112,99
09.08.2017;08:00;09:00;1667,74;1230,50;4318,00;48,76
09.08.2017;09:00;10:00;1515,81;1097,00;5288,37;15,48
09.08.2017;10:00;11:00;1488,56;945,75;6204,90;6,87
09.08.2017;11:00;12:00;1584,14;856,00;6409,64;4,95
09.08.2017;12:00;13:00;1576,63;732,75;6650,19;9,32
09.08.2017;13:00;14:00;1530,33;594,25;6061,70;8,63
09.08.2017;14:00;15:00;1388,71;479,50;5423,43;6,18
09.08.2017;15:00;16:00;1235,88;428,00;4872,38;15,39
09.08.2017;16:00;17:00;1129,72;355,50;4459,55;18,25
09.08.2017;17:00;18:00;920,33;252,00;4013,88;22,27
09.08.2017;18:00;19:00;697,01;156,00;3185,68;36,34
09.08.2017;19:00;20:00;494,41;97,25;2206,95;63,05
09.08.2017;20:00;21:00;664,36;100,75;1596,21;106,51
09.08.2017;21:00;22:00;1258,16;150,25;1443,49;180,17
09.08.2017;22:00;23:00;2058,10;260,25;1514,63;191,97
09.08.2017;23:00;00:00;2809,82;303,50;1537,20;203,71
10.08.2017;00:00;01:00;2950,08;296,75;1433,73;236,05
10.08.2017;01:00;02:00;2836,55;372,50;1420,28;201,49
10.08.2017;02:00;03:00;2241,67;425,75;1362,16;231,16
10.08.2017;03:00;04:00;1967,25;459,75;1377,42;210,62
10.08.2017;04:00;05:00;1893,44;261,75;1217,47;101,75
10.08.2017;05:00;06:00;1811,97;194,75;838,48;76,20
10.08.2017;06:00;07:00;1454,89;122,25;749,84;91,73
10.08.2017;07:00;08:00;1190,37;63,00;652,98;63,89
10.08.2017;08:00;09:00;870,12;67,00;629,29;85,35
10.08.2017;09:00;10:00;695,77;51,00;665,53;107,63
10.08.2017;10:00;11:00;771,87;51,00;694,50;93,55
10.08.2017;11:00;12:00;776,91;51,25;783,54;92,57
10.08.2017;12:00;13:00;760,41;56,50;878,17;106,37
10.08.2017;13:00;14:00;883,64;93,75;1009,80;148,56
10.08.2017;14:00;15:00;1026,93;193,25;1092,39;277,91
10.08.2017;15:00;16:00;1139,24;251,00;1382,68;408,62
10.08.2017;16:00;17:00;1177,36;325,50;1780,89;502,51
10.08.2017;17:00;18:00;1327,57;533,00;2057,50;479,80
10.08.2017;18:00;19:00;1597,02;466,25;2388,41;331,36
10.08.2017;19:00;20:00;1874,67;377,00;2304,54;249,87
10.08.2017;20:00;21:00;2644,34;343,25;1847,45;222,72
10.08.2017;21:00;22:00;3234,58;295,00;1820,05;217,67
10.08.2017;22:00;23:00;3837,72;268,75;2138,60;226,18
10.08.2017;23:00;00:00;4183,67;264,50;1857,44;122,80
11.08.2017;00:00;01:00;3963,20;309,50;1738,70;68,43
11.08.2017;01:00;02:00;4144,83;364,00;1710,14;108,61
11.08.2017;02:00;03:00;3700,77;430,75;1772,10;79,90
11.08.2017;03:00;04:00;3006,07;468,75;1680,58;96,86
11.08.2017;04:00;05:00;2942,42;495,25;1542,33;119,46
11.08.2017;05:00;06:00;2810,07;558,50;1466,42;116,28
11.08.2017;06:00;07:00;2589,39;651,50;1530,23;93,44
11.08.2017;07:00;08:00;2292,45;687,50;1482,54;94,19
11.08.2017;08:00;09:00;1983,16;495,00;1211,01;113,42
11.08.2017;09:00;10:00;1542,90;456,00;1110,08;109,32
11.08.2017;10:00;11:00;1298,21;533,75;950,35;73,31
11.08.2017;11:00;12:00;1088,90;505,25;825,06;77,76
11.08.2017;12:00;13:00;1057,04;556,25;908,67;117,31
11.08.2017;13:00;14:00;846,87;755,50;1368,17;114,45
11.08.2017;14:00;15:00;852,06;882,75;1592,09;128,03
11.08.2017;15:00;16:00;772,68;845,50;1641,27;130,29
11.08.2017;16:00;17:00;696,23;792,50;1871,91;161,34
11.08.2017;17:00;18:00;904,48;739,75;2126,99;203,18
11.08.2017;18:00;19:00;1090,87;665,50;2374,24;234,31
11.08.2017;19:00;20:00;1068,89;656,50;2736,19;282,55
11.08.2017;20:00;21:00;1204,24;568,25;2623,28;299,88
11.08.2017;21:00;22:00;1582,01;530,50;1850,28;247,07
11.08.2017;22:00;23:00;1895,39;638,50;1779,66;196,40
11.08.2017;23:00;00:00;2164,38;635,00;1975,45;225,16
12.08.2017;00:00;01:00;2451,55;735,00;2239,74;226,93
12.08.2017;01:00;02:00;3007,97;1034,50;2631,08;231,27
12.08.2017;02:00;03:00;3484,30;1157,50;2940,77;256,53
12.08.2017;03:00;04:00;3802,12;1226,25;3134,17;230,26
12.08.2017;04:00;05:00;4510,65;1277,75;3010,13;170,88
12.08.2017;05:00;06:00;4831,88;1366,50;2786,40;115,03
12.08.2017;06:00;07:00;4469,19;1580,50;2984,12;110,13
12.08.2017;07:00;08:00;4034,32;1652,00;3206,27;120,13
12.08.2017;08:00;09:00;3736,54;1857,25;3267,28;149,25
12.08.2017;09:00;10:00;3648,23;2111,75;3515,21;182,31
12.08.2017;10:00;11:00;3759,99;2426,50;4113,60;238,80
12.08.2017;11:00;12:00;4047,03;2956,50;4530,14;296,39
12.08.2017;12:00;13:00;4081,14;3165,50;5351,68;403,48
12.08.2017;13:00;14:00;3883,66;3188,25;5937,06;474,15
12.08.2017;14:00;15:00;4265,69;3150,25;5877,51;549,05
12.08.2017;15:00;16:00;4470,11;3051,25;5969,89;551,72
12.08.2017;16:00;17:00;4333,10;2914,75;5929,61;527,48
12.08.2017;17:00;18:00;4385,15;2776,25;5911,77;441,32
12.08.2017;18:00;19:00;4215,69;2450,00;5104,28;393,55
12.08.2017;19:00;20:00;4257,62;2280,25;4611,83;302,50
12.08.2017;20:00;21:00;4727,43;2075,00;4311,64;323,91
12.08.2017;21:00;22:00;5010,15;2009,25;4628,99;345,35
12.08.2017;22:00;23:00;4934,42;1932,00;4897,93;380,52
12.08.2017;23:00;00:00;4684,80;1871,25;4824,12;430,83
13.08.2017;00:00;01:00;4458,16;1782,25;4599,18;369,28
13.08.2017;01:00;02:00;3964,31;1566,25;4202,98;277,46
13.08.2017;02:00;03:00;3782,47;1284,75;3416,28;284,17
13.08.2017;03:00;04:00;3327,88;1127,25;2887,48;283,34
13.08.2017;04:00;05:00;2845,42;964,00;2541,56;205,02
13.08.2017;05:00;06:00;2483,12;797,75;2300,75;166,37
13.08.2017;06:00;07:00;2091,95;666,50;1917,24;151,02
13.08.2017;07:00;08:00;1801,68;478,75;1465,49;152,62
13.08.2017;08:00;09:00;1538,80;273,25;996,66;112,89
13.08.2017;09:00;10:00;1473,02;170,25;881,85;117,70
13.08.2017;10:00;11:00;1328,28;171,50;1061,81;103,78
13.08.2017;11:00;12:00;1428,48;209,25;1307,57;71,12
13.08.2017;12:00;13:00;1473,54;295,00;1611,99;52,46
13.08.2017;13:00;14:00;1400,27;338,50;1871,05;38,43
13.08.2017;14:00;15:00;1354,01;323,25;1998,18;34,62
13.08.2017;15:00;16:00;1206,19;269,50;2068,59;32,69
13.08.2017;16:00;17:00;971,39;204,00;2018,32;28,09
13.08.2017;17:00;18:00;923,35;149,00;1688,15;39,62
13.08.2017;18:00;19:00;697,75;108,25;1214,39;33,07
13.08.2017;19:00;20:00;443,65;115,75;811,42;23,83
13.08.2017;20:00;21:00;313,94;163,50;562,62;28,23
13.08.2017;21:00;22:00;301,76;219,50;583,86;27,40
13.08.2017;22:00;23:00;349,68;304,25;585,29;30,48
13.08.2017;23:00;00:00;337,91;393,25;547,12;41,04
14.08.2017;00:00;01:00;325,50;478,50;518,43;56,44
14.08.2017;01:00;02:00;295,53;551,25;522,33;83,36
14.08.2017;02:00;03:00;281,08;612,50;543,04;102,37
14.08.2017;03:00;04:00;257,20;767,75;641,16;134,30
14.08.2017;04:00;05:00;241,88;891,50;825,68;125,74
14.08.2017;05:00;06:00;205,52;1022,50;1165,19;157,88
14.08.2017;06:00;07:00;233,34;1239,00;1706,93;202,01
14.08.2017;07:00;08:00;234,62;1143,00;2062,00;206,85
14.08.2017;08:00;09:00;134,56;720,50;1389,98;145,47
14.08.2017;09:00;10:00;82,73;347,50;976,49;103,73
14.08.2017;10:00;11:00;136,11;249,50;1037,32;94,09
14.08.2017;11:00;12:00;218,40;209,00;997,45;85,84
14.08.2017;12:00;13:00;273,91;246,25;976,12;100,09
14.08.2017;13:00;14:00;316,47;287,50;980,41;111,05
14.08.2017;14:00;15:00;358,18;344,75;1062,97;120,85
14.08.2017;15:00;16:00;398,08;418,00;1315,26;125,43
14.08.2017;16:00;17:00;465,74;452,50;1565,24;92,26
14.08.2017;17:00;18:00;633,70;510,00;1802,73;67,00
14.08.2017;18:00;19:00;867,83;558,00;1990,71;66,79
14.08.2017;19:00;20:00;1188,13;521,25;2103,47;77,87
14.08.2017;20:00;21:00;2147,86;615,75;3134,82;148,27
14.08.2017;21:00;22:00;3711,65;840,00;4697,40;258,82
14.08.2017;22:00;23:00;4678,40;916,25;5271,82;287,77
14.08.2017;23:00;00:00;4885,34;955,75;5582,49;281,11
15.08.2017;00:00;01:00;4783,10;1063,25;5344,64;232,04
15.08.2017;01:00;02:00;4584,76;956,25;5171,50;201,93
15.08.2017;02:00;03:00;4464,31;853,25;4781,74;167,03
15.08.2017;03:00;04:00;4242,85;771,25;4572,34;119,90
15.08.2017;04:00;05:00;3902,18;726,00;4189,80;101,96
15.08.2017;05:00;06:00;3891,68;722,25;3777,26;106,08
15.08.2017;06:00;07:00;3902,87;838,00;3606,27;142,92
15.08.2017;07:00;08:00;3413,01;1061,00;3025,89;173,52
15.08.2017;08:00;09:00;2329,94;978,00;2149,20;150,68
15.08.2017;09:00;10:00;1923,92;646,50;1593,01;103,25
15.08.2017;10:00;11:00;2155,47;728,00;1254,19;78,81
15.08.2017;11:00;12:00;2845,26;984,50;1271,38;98,01
15.08.2017;12:00;13:00;3147,61;872,25;1410,78;89,31
15.08.2017;13:00;14:00;3004,07;1262,75;1503,14;91,70
15.08.2017;14:00;15:00;2744,76;1407,00;1500,60;84,84
15.08.2017;15:00;16:00;2535,14;1120,00;1591,29;140,93
15.08.2017;16:00;17:00;2212,25;1728,75;1739,27;241,63
15.08.2017;17:00;18:00;2107,37;1598,50;1810,68;129,50
15.08.2017;18:00;19:00;2097,87;1630,00;2128,04;128,25
15.08.2017;19:00;20:00;2329,48;1754,00;2414,23;143,61
15.08.2017;20:00;21:00;3772,81;1608,50;2527,37;234,78
15.08.2017;21:00;22:00;4783,46;1704,50;1896,98;101,45
15.08.2017;22:00;23:00;4843,99;1557,25;1407,00;123,32
15.08.2017;23:00;00:00;4456,43;1403,75;1163,93;101,82
16.08.2017;00:00;01:00;3751,42;1308,75;1183,59;146,19
16.08.2017;01:00;02:00;2675,92;1179,25;1215,24;178,41
16.08.2017;02:00;03:00;1921,35;920,75;1547,41;278,39
16.08.2017;03:00;04:00;1565,96;674,25;2101,80;284,08
16.08.2017;04:00;05:00;1427,59;490,25;2150,01;212,64
16.08.2017;05:00;06:00;1489,87;312,00;1774,86;156,76
16.08.2017;06:00;07:00;1733,09;215,00;1458,09;114,60
16.08.2017;07:00;08:00;1838,52;121,75;1215,48;59,97
16.08.2017;08:00;09:00;1380,60;62,00;804,26;23,96
16.08.2017;09:00;10:00;1236,68;25,75;714,23;8,72
16.08.2017;10:00;11:00;984,19;14,25;524,87;1,62
16.08.2017;11:00;12:00;703,46;11,25;467,21;0,86
16.08.2017;12:00;13:00;474,58;12,50;545,26;1,11
16.08.2017;13:00;14:00;402,92;20,25;594,10;1,49
16.08.2017;14:00;15:00;361,00;27,00;443,70;1,58
16.08.2017;15:00;16:00;320,88;29,50;348,85;3,39
16.08.2017;16:00;17:00;296,13;37,00;255,40;3,68
16.08.2017;17:00;18:00;226,69;68,75;208,67;5,77
16.08.2017;18:00;19:00;147,89;88,75;196,99;12,04
16.08.2017;19:00;20:00;95,21;112,25;321,46;22,24
16.08.2017;20:00;21:00;115,94;175,25;433,47;75,33
16.08.2017;21:00;22:00;198,16;308,00;731,39;136,35
16.08.2017;22:00;23:00;269,77;446,25;1105,66;196,20
16.08.2017;23:00;00:00;349,77;599,25;1548,25;209,93
17.08.2017;00:00;01:00;403,90;700,00;2094,06;159,58
17.08.2017;01:00;02:00;469,90;650,50;2684,05;140,76
17.08.2017;02:00;03:00;523,02;532,75;2958,48;117,03
17.08.2017;03:00;04:00;747,80;585,75;3238,72;61,75
17.08.2017;04:00;05:00;880,87;551,25;3314,12;31,06
17.08.2017;05:00;06:00;1037,97;518,00;3270,33;35,20
17.08.2017;06:00;07:00;1330,59;615,00;3432,71;52,73
17.08.2017;07:00;08:00;1661,74;727,75;3274,81;52,39
17.08.2017;08:00;09:00;1308,62;782,50;2317,65;40,99
17.08.2017;09:00;10:00;1076,62;755,25;1649,68;20,59
17.08.2017;10:00;11:00;1704,65;819,00;1695,94;27,26
17.08.2017;11:00;12:00;2010,50;1132,25;2235,14;44,03
17.08.2017;12:00;13:00;2180,64;1912,25;3019,96;74,52
17.08.2017;13:00;14:00;2242,57;2575,25;3488,09;93,39
17.08.2017;14:00;15:00;2355,29;2822,75;3573,85;104,17
17.08.2017;15:00;16:00;2380,31;2742,00;3697,10;145,22
17.08.2017;16:00;17:00;2355,86;2530,00;3679,92;147,36
17.08.2017;17:00;18:00;2176,63;2289,75;3994,48;122,40
17.08.2017;18:00;19:00;1926,17;1927,75;3792,70;105,86
17.08.2017;19:00;20:00;2180,01;1612,50;3408,92;85,30
17.08.2017;20:00;21:00;2554,83;1381,25;2779,78;52,10
17.08.2017;21:00;22:00;2441,07;1370,25;2495,24;32,67
17.08.2017;22:00;23:00;2099,05;1537,25;2719,96;42,85
17.08.2017;23:00;00:00;1961,76;1624,25;3030,72;36,24
18.08.2017;00:00;01:00;1771,50;1445,00;3117,05;24,57
18.08.2017;01:00;02:00;1656,83;1228,25;3141,97;22,92
18.08.2017;02:00;03:00;1431,98;1070,00;2890,40;23,14
18.08.2017;03:00;04:00;1088,09;1043,00;2871,60;47,24
18.08.2017;04:00;05:00;1068,53;1175,75;2818,01;77,32
18.08.2017;05:00;06:00;1254,86;1396,25;2627,20;91,36
18.08.2017;06:00;07:00;1346,84;1584,50;2815,77;157,39
18.08.2017;07:00;08:00;1262,78;1724,25;2833,82;198,83
18.08.2017;08:00;09:00;759,04;1550,00;2706,62;177,66
18.08.2017;09:00;10:00;626,24;1144,00;2671,96;112,78
18.08.2017;10:00;11:00;845,63;882,25;2584,69;80,10
18.08.2017;11:00;12:00;1205,19;819,25;2569,34;87,64
18.08.2017;12:00;13:00;1757,59;928,75;2473,93;95,48
18.08.2017;13:00;14:00;2189,57;1078,25;2295,73;133,75
18.08.2017;14:00;15:00;2301,89;1387,00;2246,39;182,30
18.08.2017;15:00;16:00;1652,56;2007,50;2387,83;176,20
18.08.2017;16:00;17:00;1426,77;2207,25;2258,30;214,50
18.08.2017;17:00;18:00;1244,28;2052,00;2265,42;394,30
18.08.2017;18:00;19:00;1403,06;1889,75;2689,52;718,75
18.08.2017;19:00;20:00;1736,49;1461,25;3378,17;745,72
18.08.2017;20:00;21:00;1886,84;1672,00;3125,53;454,78
18.08.2017;21:00;22:00;1994,58;2220,25;2945,52;256,18
18.08.2017;22:00;23:00;1777,32;2478,00;3112,32;336,64
18.08.2017;23:00;00:00;2221,99;2409,75;3646,25;239,11
19.08.2017;00:00;01:00;3222,02;2072,00;3602,50;250,40
19.08.2017;01:00;02:00;3822,63;2028,75;4013,47;227,02
19.08.2017;02:00;03:00;3762,24;2078,75;4763,10;203,13
19.08.2017;03:00;04:00;3767,22;2322,75;5112,72;199,01
19.08.2017;04:00;05:00;3971,77;2399,50;6004,20;169,25
19.08.2017;05:00;06:00;3985,61;2561,50;5737,77;186,39
19.08.2017;06:00;07:00;3781,45;2844,75;5782,19;127,77
19.08.2017;07:00;08:00;3501,06;2755,75;5542,42;139,00
19.08.2017;08:00;09:00;3318,07;2976,25;5880,45;114,62
19.08.2017;09:00;10:00;3421,95;3359,50;6399,28;67,07
19.08.2017;10:00;11:00;3930,70;3740,00;7188,32;87,76
19.08.2017;11:00;12:00;4321,36;3698,00;8181,22;117,32
19.08.2017;12:00;13:00;4503,70;3393,75;8034,07;172,30
19.08.2017;13:00;14:00;4596,87;3151,50;7453,50;187,99
19.08.2017;14:00;15:00;4694,86;3039,25;7206,73;220,48
19.08.2017;15:00;16:00;4869,81;2912,75;6731,45;191,01
19.08.2017;16:00;17:00;5050,76;2482,00;6658,40;160,99
19.08.2017;17:00;18:00;4461,50;2009,00;6224,51;176,02
19.08.2017;18:00;19:00;3600,42;1792,25;5106,82;153,17
19.08.2017;19:00;20:00;2841,44;1390,75;3961,07;101,26
19.08.2017;20:00;21:00;2391,47;1305,00;3461,48;102,90
19.08.2017;21:00;22:00;2795,65;1420,75;3653,73;109,22
19.08.2017;22:00;23:00;3194,29;1629,75;4044,59;116,16
19.08.2017;23:00;00:00;3070,97;1684,50;4643,52;129,52
20.08.2017;00:00;01:00;2681,95;1794,75;5185,24;112,76
20.08.2017;01:00;02:00;2603,26;1810,50;4933,17;112,56
20.08.2017;02:00;03:00;2636,44;1860,50;4980,42;133,42
20.08.2017;03:00;04:00;2655,27;1749,00;4890,74;197,21
20.08.2017;04:00;05:00;2733,77;1618,50;4981,85;192,77
20.08.2017;05:00;06:00;2780,66;1547,00;4951,05;159,61
20.08.2017;06:00;07:00;2701,96;1528,75;5114,23;223,25
20.08.2017;07:00;08:00;2330,25;1310,25;4881,43;173,66
20.08.2017;08:00;09:00;1748,42;1136,75;5048,91;99,41
20.08.2017;09:00;10:00;1700,72;1070,75;5487,23;86,26
20.08.2017;10:00;11:00;2222,84;1263,75;6223,10;119,10
20.08.2017;11:00;12:00;2993,94;1753,25;6966,77;167,86
20.08.2017;12:00;13:00;3465,23;1971,75;6642,85;239,50
20.08.2017;13:00;14:00;3819,48;2092,75;6821,71;216,53
20.08.2017;14:00;15:00;4041,40;2240,75;6713,57;188,30
20.08.2017;15:00;16:00;4165,36;2154,75;6334,74;199,73
20.08.2017;16:00;17:00;4428,57;2025,50;5459,84;205,50
20.08.2017;17:00;18:00;4072,27;1795,25;5322,17;163,84
20.08.2017;18:00;19:00;3955,19;1480,75;4762,18;124,24
20.08.2017;19:00;20:00;3554,05;952,25;4046,06;107,17
20.08.2017;20:00;21:00;3231,90;736,50;3583,90;92,99
20.08.2017;21:00;22:00;3316,62;732,25;3693,09;60,05
20.08.2017;22:00;23:00;3305,28;698,50;3858,81;42,41
20.08.2017;23:00;00:00;3448,98;647,75;3877,18;48,55
21.08.2017;00:00;01:00;3590,66;572,25;3776,67;32,14
21.08.2017;01:00;02:00;3465,59;528,25;3852,36;25,60
21.08.2017;02:00;03:00;3487,62;489,75;4108,93;10,28
21.08.2017;03:00;04:00;3600,11;473,75;4202,68;1,69
21.08.2017;04:00;05:00;3516,79;469,00;4225,95;0,54
21.08.2017;05:00;06:00;3606,89;387,75;4169,79;0,93
21.08.2017;06:00;07:00;3729,16;353,50;4003,69;1,40
21.08.2017;07:00;08:00;3733,73;300,25;3485,98;4,37
21.08.2017;08:00;09:00;3746,08;222,00;3039,66;4,13
21.08.2017;09:00;10:00;4420,67;80,00;3135,18;2,02
21.08.2017;10:00;11:00;4972,65;83,00;3760,87;1,50
21.08.2017;11:00;12:00;5169,37;111,00;4299,58;2,47
21.08.2017;12:00;13:00;5269,84;113,00;4276,50;3,72
21.08.2017;13:00;14:00;5563,30;124,00;4280,42;5,15
21.08.2017;14:00;15:00;5848,90;112,25;4089,63;3,37
21.08.2017;15:00;16:00;5725,32;109,00;3834,30;3,92
21.08.2017;16:00;17:00;5715,19;97,75;3787,86;4,09
21.08.2017;17:00;18:00;5418,98;73,75;3457,34;5,32
21.08.2017;18:00;19:00;4615,00;51,50;2906,71;5,04
21.08.2017;19:00;20:00;3421,57;29,25;2068,60;5,50
21.08.2017;20:00;21:00;2846,15;32,50;1545,06;7,96
21.08.2017;21:00;22:00;2784,69;56,25;1317,53;11,18
21.08.2017;22:00;23:00;2662,43;74,00;1072,30;15,24
21.08.2017;23:00;00:00;2610,09;84,50;1009,49;16,88
22.08.2017;00:00;01:00;2478,62;118,75;974,65;18,95
22.08.2017;01:00;02:00;2382,57;134,25;1003,21;24,88
22.08.2017;02:00;03:00;2476,39;137,25;1129,26;22,55
22.08.2017;03:00;04:00;2464,72;126,75;1215,78;25,06
22.08.2017;04:00;05:00;2543,26;94,25;1200,24;26,61
22.08.2017;05:00;06:00;2409,73;74,75;1023,29;23,94
22.08.2017;06:00;07:00;2078,91;88,00;888,31;22,69
22.08.2017;07:00;08:00;1761,86;110,00;891,31;22,89
22.08.2017;08:00;09:00;1386,94;82,50;808,17;15,47
22.08.2017;09:00;10:00;1266,28;24,00;774,98;8,36
22.08.2017;10:00;11:00;1810,68;10,75;1063,51;6,63
22.08.2017;11:00;12:00;2293,99;14,75;1285,73;4,57
22.08.2017;12:00;13:00;2591,76;23,25;1484,45;3,59
22.08.2017;13:00;14:00;2739,15;29,50;1580,10;0,74
22.08.2017;14:00;15:00;2687,44;35,50;1603,59;0,88
22.08.2017;15:00;16:00;2649,23;32,50;1613,77;1,21
22.08.2017;16:00;17:00;2494,11;40,75;1523,49;1,52
22.08.2017;17:00;18:00;2083,95;63,50;1281,46;4,35
22.08.2017;18:00;19:00;1412,45;113,50;1035,14;3,87
22.08.2017;19:00;20:00;883,72;255,75;759,06;10,58
22.08.2017;20:00;21:00;768,62;456,25;828,24;35,30
22.08.2017;21:00;22:00;767,19;722,75;996,17;57,66
22.08.2017;22:00;23:00;757,38;1006,00;1008,93;78,00
22.08.2017;23:00;00:00;777,97;1166,00;975,49;95,75
23.08.2017;00:00;01:00;859,38;1184,25;865,37;108,68
23.08.2017;01:00;02:00;852,86;1066,75;750,46;138,31
23.08.2017;02:00;03:00;831,68;999,00;705,43;111,90
23.08.2017;03:00;04:00;690,35;1005,75;629,34;83,63
23.08.2017;04:00;05:00;532,89;967,25;575,58;67,66
23.08.2017;05:00;06:00;485,13;976,50;609,78;68,00
23.08.2017;06:00;07:00;478,31;1028,00;705,23;79,97
23.08.2017;07:00;08:00;376,58;935,50;763,86;92,34
23.08.2017;08:00;09:00;210,94;618,25;693,26;78,93
23.08.2017;09:00;10:00;83,56;225,75;359,59;33,80
23.08.2017;10:00;11:00;115,84;170,75;269,60;22,38
23.08.2017;11:00;12:00;180,56;250,75;396,07;22,46
23.08.2017;12:00;13:00;181,06;257,00;449,08;16,73
23.08.2017;13:00;14:00;158,94;262,00;490,99;9,42
23.08.2017;14:00;15:00;181,81;246,75;599,67;7,03
23.08.2017;15:00;16:00;192,25;245,25;710,74;5,58
23.08.2017;16:00;17:00;171,19;273,25;797,06;5,30
23.08.2017;17:00;18:00;172,57;273,00;805,97;3,06
23.08.2017;18:00;19:00;164,32;285,25;804,74;1,55
23.08.2017;19:00;20:00;203,86;390,50;1179,81;0,97
23.08.2017;20:00;21:00;458,88;602,00;2166,88;10,07
23.08.2017;21:00;22:00;713,21;864,50;3198,19;37,39
23.08.2017;22:00;23:00;880,55;1043,50;4124,06;68,34
23.08.2017;23:00;00:00;918,69;1155,25;4612,34;111,83
24.08.2017;00:00;01:00;970,73;1225,25;4714,72;122,76
24.08.2017;01:00;02:00;1073,47;1272,00;4656,52;111,72
24.08.2017;02:00;03:00;1247,01;1331,75;4370,09;95,33
24.08.2017;03:00;04:00;1554,68;1327,75;4047,04;65,02
24.08.2017;04:00;05:00;1761,33;1268,50;3517,55;91,54
24.08.2017;05:00;06:00;1786,94;1408,50;3484,84;147,58
24.08.2017;06:00;07:00;2152,95;1475,25;3447,72;254,30
24.08.2017;07:00;08:00;2220,95;1507,50;3193,66;321,04
24.08.2017;08:00;09:00;1710,31;1309,50;2729,99;306,17
24.08.2017;09:00;10:00;1140,01;1104,25;2362,69;259,19
24.08.2017;10:00;11:00;980,16;911,50;2593,64;228,02
24.08.2017;11:00;12:00;1058,34;802,25;3505,83;208,82
24.08.2017;12:00;13:00;1063,66;662,50;4527,74;160,64
24.08.2017;13:00;14:00;1092,68;568,25;4530,29;123,04
24.08.2017;14:00;15:00;1541,18;475,00;4919,28;83,94
24.08.2017;15:00;16:00;2007,23;535,75;4893,29;68,24
24.08.2017;16:00;17:00;1975,59;643,00;4831,04;72,90
24.08.2017;17:00;18:00;1986,27;712,25;4252,80;98,18
24.08.2017;18:00;19:00;1826,68;709,00;3461,64;113,82
24.08.2017;19:00;20:00;1393,30;625,75;2644,74;112,50
24.08.2017;20:00;21:00;1341,67;472,75;2331,33;98,55
24.08.2017;21:00;22:00;1517,72;412,00;2349,83;72,83
24.08.2017;22:00;23:00;1726,37;408,50;2151,58;49,39
24.08.2017;23:00;00:00;1795,32;352,00;1962,65;31,85
25.08.2017;00:00;01:00;1799,23;223,50;1956,50;80,71
25.08.2017;01:00;02:00;1775,67;148,50;2010,47;99,60
25.08.2017;02:00;03:00;1538,25;108,00;1891,78;88,80
25.08.2017;03:00;04:00;1397,57;123,50;1761,15;72,43
25.08.2017;04:00;05:00;1237,08;169,25;1905,15;58,15
25.08.2017;05:00;06:00;1336,87;220,75;1876,02;38,35
25.08.2017;06:00;07:00;1426,03;263,75;1884,20;31,19
