Datum;von;bis;50Hertz (MW);Amprion (MW);TenneT TSO (MW);TransnetBW (MW)
03.04.2017;09:00;10:00;1548,74;1584,51;3130,76;940,00
03.04.2017;10:00;11:00;2325,75;2499,23;4712,80;1743,75
03.04.2017;11:00;12:00;2643,75;3396,29;5831,50;2382,75
03.04.2017;12:00;13:00;2854,00;4153,56;6038,59;2779,25
03.04.2017;13:00;14:00;2791,00;4715,44;5720,87;2904,25
03.04.2017;14:00;15:00;2503,28;4924,56;5493,27;2585,25
03.04.2017;15:00;16:00;2274,45;4453,78;5192,27;2152,50
03.04.2017;16:00;17:00;1683,07;3505,83;4225,31;1507,75
03.04.2017;17:00;18:00;999,56;2281,64;2632,76;962,75
03.04.2017;18:00;19:00;388,92;1059,02;1127,45;378,00
03.04.2017;19:00;20:00;39,78;198,44;155,80;52,25
03.04.2017;20:00;21:00;0,01;0,73;0,07;0,00
03.04.2017;21:00;22:00;0,00;0,00;0,00;0,00
03.04.2017;22:00;23:00;0,00;0,00;0,00;0,00
03.04.2017;23:00;00:00;0,00;0,00;0,00;0,00
04.04.2017;00:00;01:00;0,00;0,03;0,00;0,00
04.04.2017;01:00;02:00;0,00;0,01;0,00;0,00
04.04.2017;02:00;03:00;0,00;0,00;0,00;0,00
04.04.2017;03:00;04:00;0,00;0,00;0,00;0,00
04.04.2017;04:00;05:00;0,00;0,00;0,00;0,00
04.04.2017;05:00;06:00;0,00;0,00;0,00;0,00
04.04.2017;06:00;07:00;9,75;0,02;0,15;1,00
04.04.2017;07:00;08:00;264,00;189,75;393,83;89,25
04.04.2017;08:00;09:00;737,75;1079,10;1842,24;521,25
04.04.2017;09:00;10:00;1388,24;2343,08;3674,56;1186,25
04.04.2017;10:00;11:00;2083,56;3635,01;5102,75;1917,00
04.04.2017;11:00;12:00;2546,29;4665,25;5868,21;2501,50
04.04.2017;12:00;13:00;2571,79;5111,54;6039,35;2496,25
04.04.2017;13:00;14:00;2135,23;5103,24;6127,17;2294,25
04.04.2017;14:00;15:00;1857,77;4745,77;5959,54;2063,25
04.04.2017;15:00;16:00;1576,98;4185,11;5318,13;1766,25
04.04.2017;16:00;17:00;1253,37;3337,00;4102,23;1455,00
04.04.2017;17:00;18:00;771,11;2215,00;2646,48;993,25
04.04.2017;18:00;19:00;324,97;1017,21;1185,66;453,00
04.04.2017;19:00;20:00;40,14;205,75;173,23;68,50
04.04.2017;20:00;21:00;0,01;0,92;0,13;0,00
04.04.2017;21:00;22:00;0,00;0,08;0,00;0,00
04.04.2017;22:00;23:00;0,00;0,06;0,00;0,00
04.04.2017;23:00;00:00;0,00;0,04;0,00;0,00
05.04.2017;00:00;01:00;0,00;0,03;0,00;0,00
05.04.2017;01:00;02:00;0,00;0,01;0,00;0,00
05.04.2017;02:00;03:00;0,00;0,00;0,00;0,00
05.04.2017;03:00;04:00;0,00;0,00;0,00;0,00
05.04.2017;04:00;05:00;0,00;0,00;0,00;0,00
05.04.2017;05:00;06:00;0,00;0,00;0,00;0,00
05.04.2017;06:00;07:00;13,50;0,04;1,68;2,50
05.04.2017;07:00;08:00;336,25;199,07;420,69;122,00
05.04.2017;08:00;09:00;1222,50;959,20;1883,17;704,25
05.04.2017;09:00;10:00;2240,96;1937,34;3883,43;1516,00
05.04.2017;10:00;11:00;2935,81;3022,51;5799,53;2303,25
05.04.2017;11:00;12:00;3354,66;3812,06;6696,21;2819,00
05.04.2017;12:00;13:00;3217,57;4046,37;6799,33;2970,50
05.04.2017;13:00;14:00;2693,43;3812,87;6568,49;2767,00
05.04.2017;14:00;15:00;2296,75;3360,84;5756,16;2450,75
05.04.2017;15:00;16:00;1906,08;2635,44;4463,84;1927,75
05.04.2017;16:00;17:00;1452,29;1854,00;3078,62;1197,25
05.04.2017;17:00;18:00;918,26;1097,41;1781,96;616,50
05.04.2017;18:00;19:00;382,50;533,90;719,12;296,25
05.04.2017;19:00;20:00;61,34;119,99;98,43;37,75
05.04.2017;20:00;21:00;0,03;0,43;0,11;0,00
05.04.2017;21:00;22:00;0,00;0,06;0,00;0,00
05.04.2017;22:00;23:00;0,00;0,05;0,00;0,00
05.04.2017;23:00;00:00;0,00;0,04;0,00;0,00
06.04.2017;00:00;01:00;0,00;0,02;0,00;0,00
06.04.2017;01:00;02:00;0,00;0,01;0,00;0,00
06.04.2017;02:00;03:00;0,00;0,00;0,00;0,00
06.04.2017;03:00;04:00;0,00;0,00;0,00;0,00
06.04.2017;04:00;05:00;0,00;0,00;0,00;0,00
06.04.2017;05:00;06:00;0,00;0,00;0,00;0,00
06.04.2017;06:00;07:00;30,50;0,09;3,44;2,50
06.04.2017;07:00;08:00;578,50;164,75;459,03;103,75
06.04.2017;08:00;09:00;1686,87;774,51;1886,06;566,00
06.04.2017;09:00;10:00;3017,64;1526,31;3275,91;1282,50
06.04.2017;10:00;11:00;4429,81;1888,55;3666,35;1709,00
06.04.2017;11:00;12:00;5688,74;2223,21;4115,96;1740,00
06.04.2017;12:00;13:00;6020,18;2642,29;4660,42;1623,75
06.04.2017;13:00;14:00;5891,36;3013,64;5401,63;1623,00
06.04.2017;14:00;15:00;5543,49;3085,96;5732,17;1756,00
06.04.2017;15:00;16:00;4740,87;2964,54;5391,68;1693,25
06.04.2017;16:00;17:00;3441,74;2518,55;4465,17;1740,25
06.04.2017;17:00;18:00;1886,14;1759,29;3044,98;1331,25
06.04.2017;18:00;19:00;729,99;903,29;1379,73;746,25
06.04.2017;19:00;20:00;106,37;210,38;220,13;147,50
06.04.2017;20:00;21:00;0,08;1,02;0,31;0,50
06.04.2017;21:00;22:00;0,00;0,09;0,00;0,00
06.04.2017;22:00;23:00;0,00;0,07;0,00;0,00
06.04.2017;23:00;00:00;0,00;0,06;0,00;0,00
07.04.2017;00:00;01:00;0,00;0,04;0,00;0,00
07.04.2017;01:00;02:00;0,00;0,02;0,00;0,00
07.04.2017;02:00;03:00;0,00;0,00;0,00;0,00
07.04.2017;03:00;04:00;0,00;0,00;0,00;0,00
07.04.2017;04:00;05:00;0,00;0,00;0,00;0,00
07.04.2017;05:00;06:00;0,00;0,00;0,00;0,00
07.04.2017;06:00;07:00;6,75;0,04;1,30;4,00
07.04.2017;07:00;08:00;93,50;153,67;229,89;158,00
07.04.2017;08:00;09:00;321,98;775,87;975,33;744,00
07.04.2017;09:00;10:00;602,70;1679,89;1990,32;1499,25
07.04.2017;10:00;11:00;941,75;2661,20;3090,78;2286,25
07.04.2017;11:00;12:00;1206,50;3481,11;4120,13;2853,75
07.04.2017;12:00;13:00;1432,84;4008,82;4547,60;3155,50
07.04.2017;13:00;14:00;1594,40;3841,06;4621,52;3241,00
07.04.2017;14:00;15:00;1617,03;3547,93;4505,14;3065,25
07.04.2017;15:00;16:00;1361,59;3199,46;4109,79;2688,25
07.04.2017;16:00;17:00;987,53;2390,66;3238,34;2103,50
07.04.2017;17:00;18:00;576,51;1556,52;2168,71;1418,25
07.04.2017;18:00;19:00;255,91;718,66;1002,91;664,75
07.04.2017;19:00;20:00;39,81;148,77;158,85;133,00
07.04.2017;20:00;21:00;0,05;0,71;0,13;0,00
07.04.2017;21:00;22:00;0,00;0,09;0,00;0,00
07.04.2017;22:00;23:00;0,00;0,07;0,00;0,00
07.04.2017;23:00;00:00;0,00;0,05;0,00;0,00
08.04.2017;00:00;01:00;0,00;0,03;0,00;0,00
08.04.2017;01:00;02:00;0,00;0,02;0,00;0,00
08.04.2017;02:00;03:00;0,00;0,00;0,00;0,00
08.04.2017;03:00;04:00;0,00;0,00;0,00;0,00
08.04.2017;04:00;05:00;0,00;0,00;0,00;0,00
08.04.2017;05:00;06:00;0,00;0,00;0,00;0,00
08.04.2017;06:00;07:00;18,00;0,23;1,92;5,00
08.04.2017;07:00;08:00;244,25;194,85;275,28;180,50
08.04.2017;08:00;09:00;701,84;878,63;1114,68;790,00
08.04.2017;09:00;10:00;1278,21;1836,79;2268,19;1563,25
08.04.2017;10:00;11:00;1934,67;2852,89;3624,56;2307,25
08.04.2017;11:00;12:00;2598,20;3725,74;4996,91;2835,25
08.04.2017;12:00;13:00;2949,75;4311,60;6169,96;3165,50
08.04.2017;13:00;14:00;2828,18;4527,16;6885,19;3317,00
08.04.2017;14:00;15:00;2464,35;4497,31;6769,08;3229,75
08.04.2017;15:00;16:00;1891,35;4209,39;6097,77;2936,00
08.04.2017;16:00;17:00;1436,07;3579,69;4872,18;2415,75
08.04.2017;17:00;18:00;988,75;2468,46;3221,25;1609,00
08.04.2017;18:00;19:00;502,67;1175,98;1481,18;727,00
08.04.2017;19:00;20:00;83,36;266,24;240,18;138,75
08.04.2017;20:00;21:00;0,10;3,38;0,74;0,00
08.04.2017;21:00;22:00;0,00;0,13;0,00;0,00
08.04.2017;22:00;23:00;0,00;0,10;0,00;0,00
08.04.2017;23:00;00:00;0,00;0,07;0,00;0,00
09.04.2017;00:00;01:00;0,00;0,05;0,00;0,00
09.04.2017;01:00;02:00;0,00;0,02;0,00;0,00
09.04.2017;02:00;03:00;0,00;0,00;0,00;0,00
09.04.2017;03:00;04:00;0,00;0,00;0,00;0,00
09.04.2017;04:00;05:00;0,00;0,00;0,00;0,00
09.04.2017;05:00;06:00;0,00;0,00;0,00;0,00
09.04.2017;06:00;07:00;48,50;1,73;14,58;8,00
09.04.2017;07:00;08:00;613,50;382,80;756,54;227,75
09.04.2017;08:00;09:00;1784,77;1590,66;2794,15;963,75
09.04.2017;09:00;10:00;3340,81;3138,66;5314,28;1901,25
09.04.2017;10:00;11:00;4802,54;4512,51;7527,81;2721,75
09.04.2017;11:00;12:00;5628,63;5451,36;8938,40;3257,75
09.04.2017;12:00;13:00;6076,84;5954,10;9716,59;3532,50
09.04.2017;13:00;14:00;6163,21;6076,31;9863,21;3601,75
09.04.2017;14:00;15:00;6024,10;5835,74;9434,25;3432,00
09.04.2017;15:00;16:00;5327,01;5238,62;8351,81;3021,75
09.04.2017;16:00;17:00;4250,64;4215,46;6598,37;2426,50
09.04.2017;17:00;18:00;2693,25;2823,12;4294,22;1611,75
09.04.2017;18:00;19:00;1099,01;1331,64;1894,96;749,25
09.04.2017;19:00;20:00;171,54;295,66;297,32;143,75
09.04.2017;20:00;21:00;0,36;4,47;1,25;0,00
09.04.2017;21:00;22:00;0,00;0,04;0,00;0,00
09.04.2017;22:00;23:00;0,00;0,03;0,00;0,00
09.04.2017;23:00;00:00;0,00;0,03;0,00;0,00
10.04.2017;00:00;01:00;0,00;0,02;0,00;0,00
10.04.2017;01:00;02:00;0,00;0,01;0,00;0,00
10.04.2017;02:00;03:00;0,00;0,00;0,00;0,00
10.04.2017;03:00;04:00;0,00;0,00;0,00;0,00
10.04.2017;04:00;05:00;0,00;0,00;0,00;0,00
10.04.2017;05:00;06:00;0,00;0,00;0,00;0,00
10.04.2017;06:00;07:00;62,75;3,50;20,88;8,50
10.04.2017;07:00;08:00;827,00;389,13;796,67;244,75
10.04.2017;08:00;09:00;2355,25;1314,21;2663,49;983,00
10.04.2017;09:00;10:00;4005,98;2255,37;4621,02;1885,75
10.04.2017;10:00;11:00;5134,68;2902,08;6163,86;2679,00
10.04.2017;11:00;12:00;5703,23;3302,92;7136,13;3208,25
10.04.2017;12:00;13:00;5641,40;3520,43;7660,26;3454,25
10.04.2017;13:00;14:00;5035,03;3834,94;7480,07;3456,50
10.04.2017;14:00;15:00;4386,37;3998,29;6937,30;3219,00
10.04.2017;15:00;16:00;3326,10;3836,68;5854,45;2717,25
10.04.2017;16:00;17:00;2452,79;2996,60;4467,57;1963,25
10.04.2017;17:00;18:00;1587,12;1859,15;2808,41;1103,50
10.04.2017;18:00;19:00;719,22;844,77;1204,66;495,00
10.04.2017;19:00;20:00;130,50;210,22;214,45;135,50
10.04.2017;20:00;21:00;0,24;3,26;0,78;1,25
10.04.2017;21:00;22:00;0,00;0,04;0,00;0,00
10.04.2017;22:00;23:00;0,00;0,03;0,00;0,00
10.04.2017;23:00;00:00;0,00;0,02;0,00;0,00
11.04.2017;00:00;01:00;0,00;0,02;0,00;0,00
11.04.2017;01:00;02:00;0,00;0,01;0,00;0,00
11.04.2017;02:00;03:00;0,00;0,00;0,00;0,00
11.04.2017;03:00;04:00;0,00;0,00;0,00;0,00
11.04.2017;04:00;05:00;0,00;0,00;0,00;0,00
11.04.2017;05:00;06:00;0,00;0,00;0,00;0,00
11.04.2017;06:00;07:00;58,75;2,06;20,30;5,75
11.04.2017;07:00;08:00;615,25;269,26;638,05;146,25
11.04.2017;08:00;09:00;1482,98;840,74;2175,21;588,75
11.04.2017;09:00;10:00;2830,67;1727,28;3865,62;1125,25
11.04.2017;10:00;11:00;3537,47;2794,03;5291,86;1711,50
11.04.2017;11:00;12:00;3623,13;3637,66;6134,47;2335,25
11.04.2017;12:00;13:00;3706,95;4097,03;6621,66;2801,75
11.04.2017;13:00;14:00;3520,00;4432,11;6886,30;3073,00
11.04.2017;14:00;15:00;3068,01;4033,87;6750,06;3072,25
11.04.2017;15:00;16:00;2569,82;3286,84;6026,81;2769,00
11.04.2017;16:00;17:00;2063,30;2511,55;4731,74;2296,25
11.04.2017;17:00;18:00;1305,33;1834,46;2991,05;1531,25
11.04.2017;18:00;19:00;534,38;985,74;1294,06;722,75
11.04.2017;19:00;20:00;89,23;279,25;196,24;167,75
11.04.2017;20:00;21:00;0,16;5,69;0,20;0,00
11.04.2017;21:00;22:00;0,00;0,13;0,00;0,00
11.04.2017;22:00;23:00;0,00;0,10;0,00;0,00
11.04.2017;23:00;00:00;0,00;0,07;0,00;0,00
12.04.2017;00:00;01:00;0,00;0,05;0,00;0,00
12.04.2017;01:00;02:00;0,00;0,02;0,00;0,00
12.04.2017;02:00;03:00;0,00;0,00;0,00;0,00
12.04.2017;03:00;04:00;0,00;0,00;0,00;0,00
12.04.2017;04:00;05:00;0,00;0,00;0,00;0,00
12.04.2017;05:00;06:00;0,00;0,00;0,00;0,00
12.04.2017;06:00;07:00;19,23;4,00;16,53;11,25
12.04.2017;07:00;08:00;179,40;313,19;530,78;222,75
12.04.2017;08:00;09:00;518,66;1075,57;1561,18;810,75
12.04.2017;09:00;10:00;1043,25;2085,14;2581,34;1525,00
12.04.2017;10:00;11:00;1868,00;3115,68;3522,20;2269,00
12.04.2017;11:00;12:00;2689,98;3823,20;4355,54;2859,50
12.04.2017;12:00;13:00;3080,59;4019,93;5271,91;3266,00
12.04.2017;13:00;14:00;2823,09;3797,44;5809,63;3443,00
12.04.2017;14:00;15:00;2560,61;3455,88;5677,50;3361,75
12.04.2017;15:00;16:00;1985,58;2941,52;5033,45;2993,00
12.04.2017;16:00;17:00;1282,27;2307,38;3758,93;2263,00
12.04.2017;17:00;18:00;687,82;1429,59;2079,35;1290,00
12.04.2017;18:00;19:00;249,30;642,18;888,64;574,50
12.04.2017;19:00;20:00;41,17;178,12;170,86;113,00
12.04.2017;20:00;21:00;0,08;2,39;0,84;0,00
12.04.2017;21:00;22:00;0,00;0,10;0,00;0,00
12.04.2017;22:00;23:00;0,00;0,08;0,00;0,00
12.04.2017;23:00;00:00;0,00;0,06;0,00;0,00
13.04.2017;00:00;01:00;0,00;0,04;0,00;0,00
13.04.2017;01:00;02:00;0,00;0,02;0,00;0,00
13.04.2017;02:00;03:00;0,00;0,00;0,00;0,00
13.04.2017;03:00;04:00;0,00;0,00;0,00;0,00
13.04.2017;04:00;05:00;0,00;0,00;0,00;0,00
13.04.2017;05:00;06:00;0,00;0,00;0,00;0,00
13.04.2017;06:00;07:00;63,25;2,36;7,95;7,00
13.04.2017;07:00;08:00;545,25;191,57;293,44;140,50
13.04.2017;08:00;09:00;1481,38;693,74;1000,87;495,00
13.04.2017;09:00;10:00;2646,01;1418,40;1921,84;943,25
13.04.2017;10:00;11:00;3120,71;2050,37;2936,26;1394,50
13.04.2017;11:00;12:00;3123,05;2388,50;3758,38;1742,50
13.04.2017;12:00;13:00;3440,14;2609,03;4163,35;1894,00
13.04.2017;13:00;14:00;3490,06;3016,93;4196,49;2017,25
13.04.2017;14:00;15:00;3170,51;3145,25;3944,13;1950,00
13.04.2017;15:00;16:00;2852,28;2962,10;3707,33;1829,25
13.04.2017;16:00;17:00;2225,68;2440,15;2986,40;1659,50
13.04.2017;17:00;18:00;1492,04;1743,98;1951,36;1270,50
13.04.2017;18:00;19:00;655,49;937,56;992,04;666,50
13.04.2017;19:00;20:00;118,86;310,78;235,21;191,50
13.04.2017;20:00;21:00;0,50;10,36;2,76;3,25
13.04.2017;21:00;22:00;0,00;0,14;0,00;0,00
13.04.2017;22:00;23:00;0,00;0,11;0,00;0,00
13.04.2017;23:00;00:00;0,00;0,08;0,00;0,00
14.04.2017;00:00;01:00;0,00;0,06;0,00;0,00
14.04.2017;01:00;02:00;0,00;0,03;0,00;0,00
14.04.2017;02:00;03:00;0,00;0,00;0,00;0,00
14.04.2017;03:00;04:00;0,00;0,00;0,00;0,00
14.04.2017;04:00;05:00;0,00;0,00;0,00;0,00
14.04.2017;05:00;06:00;0,00;0,00;0,00;0,00
14.04.2017;06:00;07:00;83,75;6,41;20,32;10,50
14.04.2017;07:00;08:00;789,51;287,99;532,81;180,25
14.04.2017;08:00;09:00;1996,91;978,96;1705,00;609,50
14.04.2017;09:00;10:00;3366,69;1820,60;3234,27;971,75
14.04.2017;10:00;11:00;4091,08;2443,31;4799,98;1417,00
14.04.2017;11:00;12:00;4598,34;2742,81;5701,02;1738,75
14.04.2017;12:00;13:00;4891,69;2733,33;5446,73;1846,25
14.04.2017;13:00;14:00;4713,50;2662,22;4650,31;1805,75
14.04.2017;14:00;15:00;4219,89;2648,64;4050,03;1808,50
14.04.2017;15:00;16:00;3439,84;2336,44;3605,39;1697,25
14.04.2017;16:00;17:00;2385,97;1865,95;2793,66;1488,25
14.04.2017;17:00;18:00;1442,65;1255,60;1863,20;1037,75
14.04.2017;18:00;19:00;624,51;630,97;918,20;541,75
14.04.2017;19:00;20:00;91,34;164,28;178,25;119,75
14.04.2017;20:00;21:00;0,42;2,63;0,70;2,00
14.04.2017;21:00;22:00;0,00;0,14;0,00;0,00
14.04.2017;22:00;23:00;0,00;0,11;0,00;0,00
14.04.2017;23:00;00:00;0,00;0,08;0,00;0,00
15.04.2017;00:00;01:00;0,00;0,05;0,00;0,00
15.04.2017;01:00;02:00;0,00;0,02;0,00;0,00
15.04.2017;02:00;03:00;0,00;0,00;0,00;0,00
15.04.2017;03:00;04:00;0,00;0,00;0,00;0,00
15.04.2017;04:00;05:00;0,00;0,00;0,00;0,00
15.04.2017;05:00;06:00;0,00;0,00;0,00;0,00
15.04.2017;06:00;07:00;59,00;6,20;17,04;11,75
15.04.2017;07:00;08:00;464,25;209,41;428,59;172,25
15.04.2017;08:00;09:00;1038,21;681,22;1438,41;608,50
15.04.2017;09:00;10:00;1464,30;1337,12;2788,10;1121,00
15.04.2017;10:00;11:00;1843,19;2086,81;4102,51;1479,25
15.04.2017;11:00;12:00;1914,06;2176,87;4662,19;1523,00
15.04.2017;12:00;13:00;1834,87;2104,48;4914,68;1467,00
15.04.2017;13:00;14:00;1863,35;2145,56;4742,51;1447,00
15.04.2017;14:00;15:00;1743,73;2164,15;4196,66;1331,75
15.04.2017;15:00;16:00;1907,50;1998,79;3611,51;1173,50
15.04.2017;16:00;17:00;1664,87;1808,85;2799,43;831,25
15.04.2017;17:00;18:00;1290,46;1425,01;1802,43;505,75
15.04.2017;18:00;19:00;640,55;852,22;876,45;257,00
15.04.2017;19:00;20:00;150,59;286,50;218,96;40,25
15.04.2017;20:00;21:00;1,89;13,31;4,55;0,00
15.04.2017;21:00;22:00;0,00;0,19;0,00;0,00
15.04.2017;22:00;23:00;0,00;0,15;0,00;0,00
15.04.2017;23:00;00:00;0,00;0,11;0,00;0,00
16.04.2017;00:00;01:00;0,00;0,07;0,00;0,00
16.04.2017;01:00;02:00;0,00;0,03;0,00;0,00
16.04.2017;02:00;03:00;0,00;0,00;0,00;0,00
16.04.2017;03:00;04:00;0,00;0,00;0,00;0,00
16.04.2017;04:00;05:00;0,00;0,00;0,00;0,00
16.04.2017;05:00;06:00;0,00;0,00;0,00;0,00
16.04.2017;06:00;07:00;83,00;14,34;34,69;11,50
16.04.2017;07:00;08:00;636,33;345,15;645,37;140,75
16.04.2017;08:00;09:00;1336,39;1046,07;1792,86;386,00
16.04.2017;09:00;10:00;2066,65;1731,64;3167,92;678,00
16.04.2017;10:00;11:00;2607,48;2230,36;4310,34;946,25
16.04.2017;11:00;12:00;3227,15;2537,24;4946,32;1251,00
16.04.2017;12:00;13:00;3776,68;2531,94;4998,16;1300,00
16.04.2017;13:00;14:00;3928,94;2408,33;4810,36;1202,25
16.04.2017;14:00;15:00;3999,66;2365,62;4523,14;1116,50
16.04.2017;15:00;16:00;3694,19;2252,84;3963,84;952,25
16.04.2017;16:00;17:00;2943,63;1735,99;3126,10;699,75
16.04.2017;17:00;18:00;1792,26;1094,18;2060,32;503,00
16.04.2017;18:00;19:00;936,68;611,43;1047,88;323,75
16.04.2017;19:00;20:00;195,94;190,61;263,38;98,25
16.04.2017;20:00;21:00;2,28;7,68;4,05;1,50
16.04.2017;21:00;22:00;0,00;0,20;0,00;0,00
16.04.2017;22:00;23:00;0,00;0,16;0,00;0,00
16.04.2017;23:00;00:00;0,00;0,12;0,00;0,00
17.04.2017;00:00;01:00;0,00;0,08;0,00;0,00
17.04.2017;01:00;02:00;0,00;0,04;0,00;0,00
17.04.2017;02:00;03:00;0,00;0,00;0,00;0,00
17.04.2017;03:00;04:00;0,00;0,00;0,00;0,00
17.04.2017;04:00;05:00;0,00;0,00;0,00;0,00
17.04.2017;05:00;06:00;0,00;0,00;0,00;0,00
17.04.2017;06:00;07:00;86,25;8,43;34,26;12,25
17.04.2017;07:00;08:00;529,79;203,60;526,09;159,50
17.04.2017;08:00;09:00;1109,59;761,22;1448,48;469,50
17.04.2017;09:00;10:00;1928,49;1484,11;2352,53;725,75
17.04.2017;10:00;11:00;2762,48;1955,06;2720,39;883,00
17.04.2017;11:00;12:00;3233,18;2317,03;3215,39;872,25
17.04.2017;12:00;13:00;3578,31;2836,48;3664,26;775,50
17.04.2017;13:00;14:00;3805,09;3202,67;3824,09;804,00
17.04.2017;14:00;15:00;3871,36;3082,35;3701,23;809,00
17.04.2017;15:00;16:00;3322,96;2787,48;3466,45;765,00
17.04.2017;16:00;17:00;2812,08;2434,01;2796,61;722,50
17.04.2017;17:00;18:00;1967,83;1797,30;1930,59;523,25
17.04.2017;18:00;19:00;1009,25;969,52;1054,92;289,75
17.04.2017;19:00;20:00;209,46;292,01;287,16;77,50
17.04.2017;20:00;21:00;3,00;13,71;4,84;2,25
17.04.2017;21:00;22:00;0,00;0,08;0,00;0,00
17.04.2017;22:00;23:00;0,00;0,06;0,00;0,00
17.04.2017;23:00;00:00;0,00;0,04;0,00;0,00
18.04.2017;00:00;01:00;0,00;0,03;0,00;0,00
18.04.2017;01:00;02:00;0,00;0,01;0,00;0,00
18.04.2017;02:00;03:00;0,00;0,00;0,00;0,00
18.04.2017;03:00;04:00;0,00;0,00;0,00;0,00
18.04.2017;04:00;05:00;0,00;0,00;0,00;0,00
18.04.2017;05:00;06:00;0,00;0,00;0,00;0,00
18.04.2017;06:00;07:00;78,00;12,95;26,45;13,50
18.04.2017;07:00;08:00;434,43;330,56;415,05;187,25
18.04.2017;08:00;09:00;867,90;1051,59;1141,34;538,25
18.04.2017;09:00;10:00;1357,02;1886,86;2097,43;916,00
18.04.2017;10:00;11:00;1959,25;2252,14;2859,52;1195,50
18.04.2017;11:00;12:00;2450,20;2528,96;3452,90;1383,25
18.04.2017;12:00;13:00;2810,43;2797,37;3867,10;1550,50
18.04.2017;13:00;14:00;2860,41;3102,13;4438,85;1780,00
18.04.2017;14:00;15:00;2794,05;3425,71;4811,29;1955,25
18.04.2017;15:00;16:00;2946,35;3364,20;4694,32;1961,00
18.04.2017;16:00;17:00;2550,04;2891,75;3911,22;1607,25
18.04.2017;17:00;18:00;1626,06;2183,78;2689,02;1220,25
18.04.2017;18:00;19:00;765,75;1200,26;1374,61;705,50
18.04.2017;19:00;20:00;183,09;370,52;374,25;165,25
18.04.2017;20:00;21:00;3,44;20,88;8,24;4,00
18.04.2017;21:00;22:00;0,00;0,09;0,00;0,00
18.04.2017;22:00;23:00;0,00;0,08;0,00;0,00
18.04.2017;23:00;00:00;0,00;0,06;0,00;0,00
19.04.2017;00:00;01:00;0,00;0,04;0,00;0,00
19.04.2017;01:00;02:00;0,00;0,02;0,00;0,00
19.04.2017;02:00;03:00;0,00;0,00;0,00;0,00
19.04.2017;03:00;04:00;0,00;0,00;0,00;0,00
19.04.2017;04:00;05:00;0,00;0,00;0,00;0,00
19.04.2017;05:00;06:00;0,00;0,00;0,00;0,00
19.04.2017;06:00;07:00;149,75;23,95;56,53;11,00
19.04.2017;07:00;08:00;971,18;456,86;804,26;144,50
19.04.2017;08:00;09:00;2287,00;1439,94;2370,05;416,75
19.04.2017;09:00;10:00;3906,06;2530,82;3985,10;710,00
19.04.2017;10:00;11:00;4373,65;3071,69;4631,46;1068,00
19.04.2017;11:00;12:00;3864,50;3510,96;4651,43;1429,00
19.04.2017;12:00;13:00;3563,00;3648,14;4640,00;1710,25
19.04.2017;13:00;14:00;3893,59;3563,16;4807,96;1791,50
19.04.2017;14:00;15:00;3882,85;3327,02;4871,51;1892,00
19.04.2017;15:00;16:00;3408,38;3023,92;4536,88;1729,00
19.04.2017;16:00;17:00;2819,59;2465,95;3623,58;1470,25
19.04.2017;17:00;18:00;1976,65;1811,25;2559,99;958,25
19.04.2017;18:00;19:00;1015,47;996,78;1423,85;469,25
19.04.2017;19:00;20:00;255,98;328,87;405,57;143,25
19.04.2017;20:00;21:00;5,97;14,45;8,05;3,25
19.04.2017;21:00;22:00;0,00;0,10;0,00;0,00
19.04.2017;22:00;23:00;0,00;0,08;0,00;0,00
19.04.2017;23:00;00:00;0,00;0,06;0,00;0,00
20.04.2017;00:00;01:00;0,00;0,04;0,00;0,00
20.04.2017;01:00;02:00;0,00;0,02;0,00;0,00
20.04.2017;02:00;03:00;0,00;0,00;0,00;0,00
20.04.2017;03:00;04:00;0,00;0,00;0,00;0,00
20.04.2017;04:00;05:00;0,00;0,00;0,00;0,00
20.04.2017;05:00;06:00;0,50;0,00;0,00;0,00
20.04.2017;06:00;07:00;169,00;43,83;80,47;16,75
20.04.2017;07:00;08:00;1135,44;664,86;1052,43;284,25
20.04.2017;08:00;09:00;2665,35;1963,25;3046,16;1051,00
20.04.2017;09:00;10:00;4127,12;3399,55;5014,84;1914,00
20.04.2017;10:00;11:00;4837,20;4204,22;5411,22;2463,75
20.04.2017;11:00;12:00;4841,46;4938,84;6468,20;2288,25
20.04.2017;12:00;13:00;5078,29;5566,21;7218,91;2405,75
20.04.2017;13:00;14:00;5117,50;5832,54;7702,42;2866,75
20.04.2017;14:00;15:00;4901,03;5743,54;7637,61;3157,25
20.04.2017;15:00;16:00;4311,04;5219,12;6864,97;3025,50
20.04.2017;16:00;17:00;3379,96;4246,38;5421,47;2458,00
20.04.2017;17:00;18:00;2255,69;2896,18;3608,74;1725,50
20.04.2017;18:00;19:00;1115,24;1517,65;1786,24;883,75
20.04.2017;19:00;20:00;261,75;467,84;454,32;235,75
20.04.2017;20:00;21:00;7,02;25,98;8,68;4,50
20.04.2017;21:00;22:00;0,00;0,15;0,00;0,00
20.04.2017;22:00;23:00;0,00;0,12;0,00;0,00
20.04.2017;23:00;00:00;0,00;0,09;0,00;0,00
21.04.2017;00:00;01:00;0,00;0,06;0,00;0,00
21.04.2017;01:00;02:00;0,00;0,03;0,00;0,00
21.04.2017;02:00;03:00;0,00;0,00;0,00;0,00
21.04.2017;03:00;04:00;0,00;0,00;0,00;0,00
21.04.2017;04:00;05:00;0,00;0,00;0,00;0,00
