,,DE_BadenWue,DE_Bayern,DE_Berlin,DE_Brandenburg,DE_Bremen,DE_Hamburg,DE_Hessen,DE_MeckPom,DE_Niedersachsen,DE_NordRheinWest,DE_RheinlPfalz,DE_Saarland,DE_Sachsen,DE_SachsenAnhalt,DE_SchleswHolst,DE_Thueringen,Austria,Belgium,Czech_Republic,Denmark,France,Italy,Luxembourg,Netherlands,Norway,Poland,Sweden,Switzerland
EREV,t1703,0.225800,0.225800,0.225800,0.225800,0.225800,0.225800,0.225800,0.225800,0.225800,0.225800,0.225800,0.225800,0.225800,0.225800,0.225800,0.225800,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t1704,0.179100,0.179100,0.179100,0.179100,0.179100,0.179100,0.179100,0.179100,0.179100,0.179100,0.179100,0.179100,0.179100,0.179100,0.179100,0.179100,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t1705,0.126800,0.126800,0.126800,0.126800,0.126800,0.126800,0.126800,0.126800,0.126800,0.126800,0.126800,0.126800,0.126800,0.126800,0.126800,0.126800,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t1706,0.062900,0.062900,0.062900,0.062900,0.062900,0.062900,0.062900,0.062900,0.062900,0.062900,0.062900,0.062900,0.062900,0.062900,0.062900,0.062900,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t1707,0.027100,0.027100,0.027100,0.027100,0.027100,0.027100,0.027100,0.027100,0.027100,0.027100,0.027100,0.027100,0.027100,0.027100,0.027100,0.027100,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t1708,0.008500,0.008500,0.008500,0.008500,0.008500,0.008500,0.008500,0.008500,0.008500,0.008500,0.008500,0.008500,0.008500,0.008500,0.008500,0.008500,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t1709,0.006000,0.006000,0.006000,0.006000,0.006000,0.006000,0.006000,0.006000,0.006000,0.006000,0.006000,0.006000,0.006000,0.006000,0.006000,0.006000,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t1710,0.010100,0.010100,0.010100,0.010100,0.010100,0.010100,0.010100,0.010100,0.010100,0.010100,0.010100,0.010100,0.010100,0.010100,0.010100,0.010100,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t1711,0.048400,0.048400,0.048400,0.048400,0.048400,0.048400,0.048400,0.048400,0.048400,0.048400,0.048400,0.048400,0.048400,0.048400,0.048400,0.048400,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t1712,0.121600,0.121600,0.121600,0.121600,0.121600,0.121600,0.121600,0.121600,0.121600,0.121600,0.121600,0.121600,0.121600,0.121600,0.121600,0.121600,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t1713,0.230800,0.230800,0.230800,0.230800,0.230800,0.230800,0.230800,0.230800,0.230800,0.230800,0.230800,0.230800,0.230800,0.230800,0.230800,0.230800,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t1714,0.196900,0.196900,0.196900,0.196900,0.196900,0.196900,0.196900,0.196900,0.196900,0.196900,0.196900,0.196900,0.196900,0.196900,0.196900,0.196900,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t1715,0.140900,0.140900,0.140900,0.140900,0.140900,0.140900,0.140900,0.140900,0.140900,0.140900,0.140900,0.140900,0.140900,0.140900,0.140900,0.140900,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t1716,0.108700,0.108700,0.108700,0.108700,0.108700,0.108700,0.108700,0.108700,0.108700,0.108700,0.108700,0.108700,0.108700,0.108700,0.108700,0.108700,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t1717,0.139600,0.139600,0.139600,0.139600,0.139600,0.139600,0.139600,0.139600,0.139600,0.139600,0.139600,0.139600,0.139600,0.139600,0.139600,0.139600,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t1718,0.175000,0.175000,0.175000,0.175000,0.175000,0.175000,0.175000,0.175000,0.175000,0.175000,0.175000,0.175000,0.175000,0.175000,0.175000,0.175000,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t1719,0.200700,0.200700,0.200700,0.200700,0.200700,0.200700,0.200700,0.200700,0.200700,0.200700,0.200700,0.200700,0.200700,0.200700,0.200700,0.200700,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t1720,0.205300,0.205300,0.205300,0.205300,0.205300,0.205300,0.205300,0.205300,0.205300,0.205300,0.205300,0.205300,0.205300,0.205300,0.205300,0.205300,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t1721,0.244900,0.244900,0.244900,0.244900,0.244900,0.244900,0.244900,0.244900,0.244900,0.244900,0.244900,0.244900,0.244900,0.244900,0.244900,0.244900,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t1722,0.326100,0.326100,0.326100,0.326100,0.326100,0.326100,0.326100,0.326100,0.326100,0.326100,0.326100,0.326100,0.326100,0.326100,0.326100,0.326100,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t1723,0.399700,0.399700,0.399700,0.399700,0.399700,0.399700,0.399700,0.399700,0.399700,0.399700,0.399700,0.399700,0.399700,0.399700,0.399700,0.399700,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t1724,0.432100,0.432100,0.432100,0.432100,0.432100,0.432100,0.432100,0.432100,0.432100,0.432100,0.432100,0.432100,0.432100,0.432100,0.432100,0.432100,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t1725,0.398500,0.398500,0.398500,0.398500,0.398500,0.398500,0.398500,0.398500,0.398500,0.398500,0.398500,0.398500,0.398500,0.398500,0.398500,0.398500,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t1726,0.310000,0.310000,0.310000,0.310000,0.310000,0.310000,0.310000,0.310000,0.310000,0.310000,0.310000,0.310000,0.310000,0.310000,0.310000,0.310000,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t1727,0.225800,0.225800,0.225800,0.225800,0.225800,0.225800,0.225800,0.225800,0.225800,0.225800,0.225800,0.225800,0.225800,0.225800,0.225800,0.225800,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t1728,0.179100,0.179100,0.179100,0.179100,0.179100,0.179100,0.179100,0.179100,0.179100,0.179100,0.179100,0.179100,0.179100,0.179100,0.179100,0.179100,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t1729,0.126800,0.126800,0.126800,0.126800,0.126800,0.126800,0.126800,0.126800,0.126800,0.126800,0.126800,0.126800,0.126800,0.126800,0.126800,0.126800,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t1730,0.062900,0.062900,0.062900,0.062900,0.062900,0.062900,0.062900,0.062900,0.062900,0.062900,0.062900,0.062900,0.062900,0.062900,0.062900,0.062900,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t1731,0.027100,0.027100,0.027100,0.027100,0.027100,0.027100,0.027100,0.027100,0.027100,0.027100,0.027100,0.027100,0.027100,0.027100,0.027100,0.027100,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t1732,0.008500,0.008500,0.008500,0.008500,0.008500,0.008500,0.008500,0.008500,0.008500,0.008500,0.008500,0.008500,0.008500,0.008500,0.008500,0.008500,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t1733,0.006000,0.006000,0.006000,0.006000,0.006000,0.006000,0.006000,0.006000,0.006000,0.006000,0.006000,0.006000,0.006000,0.006000,0.006000,0.006000,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t1734,0.010100,0.010100,0.010100,0.010100,0.010100,0.010100,0.010100,0.010100,0.010100,0.010100,0.010100,0.010100,0.010100,0.010100,0.010100,0.010100,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t1735,0.048400,0.048400,0.048400,0.048400,0.048400,0.048400,0.048400,0.048400,0.048400,0.048400,0.048400,0.048400,0.048400,0.048400,0.048400,0.048400,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t1736,0.121600,0.121600,0.121600,0.121600,0.121600,0.121600,0.121600,0.121600,0.121600,0.121600,0.121600,0.121600,0.121600,0.121600,0.121600,0.121600,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t1737,0.230800,0.230800,0.230800,0.230800,0.230800,0.230800,0.230800,0.230800,0.230800,0.230800,0.230800,0.230800,0.230800,0.230800,0.230800,0.230800,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t1738,0.196900,0.196900,0.196900,0.196900,0.196900,0.196900,0.196900,0.196900,0.196900,0.196900,0.196900,0.196900,0.196900,0.196900,0.196900,0.196900,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t1739,0.140900,0.140900,0.140900,0.140900,0.140900,0.140900,0.140900,0.140900,0.140900,0.140900,0.140900,0.140900,0.140900,0.140900,0.140900,0.140900,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t1740,0.108700,0.108700,0.108700,0.108700,0.108700,0.108700,0.108700,0.108700,0.108700,0.108700,0.108700,0.108700,0.108700,0.108700,0.108700,0.108700,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t1741,0.139600,0.139600,0.139600,0.139600,0.139600,0.139600,0.139600,0.139600,0.139600,0.139600,0.139600,0.139600,0.139600,0.139600,0.139600,0.139600,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t1742,0.175000,0.175000,0.175000,0.175000,0.175000,0.175000,0.175000,0.175000,0.175000,0.175000,0.175000,0.175000,0.175000,0.175000,0.175000,0.175000,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t1743,0.200700,0.200700,0.200700,0.200700,0.200700,0.200700,0.200700,0.200700,0.200700,0.200700,0.200700,0.200700,0.200700,0.200700,0.200700,0.200700,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t1744,0.205300,0.205300,0.205300,0.205300,0.205300,0.205300,0.205300,0.205300,0.205300,0.205300,0.205300,0.205300,0.205300,0.205300,0.205300,0.205300,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t1745,0.244900,0.244900,0.244900,0.244900,0.244900,0.244900,0.244900,0.244900,0.244900,0.244900,0.244900,0.244900,0.244900,0.244900,0.244900,0.244900,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t1746,0.326100,0.326100,0.326100,0.326100,0.326100,0.326100,0.326100,0.326100,0.326100,0.326100,0.326100,0.326100,0.326100,0.326100,0.326100,0.326100,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t1747,0.399700,0.399700,0.399700,0.399700,0.399700,0.399700,0.399700,0.399700,0.399700,0.399700,0.399700,0.399700,0.399700,0.399700,0.399700,0.399700,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t1748,0.432100,0.432100,0.432100,0.432100,0.432100,0.432100,0.432100,0.432100,0.432100,0.432100,0.432100,0.432100,0.432100,0.432100,0.432100,0.432100,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t1749,0.398500,0.398500,0.398500,0.398500,0.398500,0.398500,0.398500,0.398500,0.398500,0.398500,0.398500,0.398500,0.398500,0.398500,0.398500,0.398500,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t1750,0.310000,0.310000,0.310000,0.310000,0.310000,0.310000,0.310000,0.310000,0.310000,0.310000,0.310000,0.310000,0.310000,0.310000,0.310000,0.310000,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t1751,0.225800,0.225800,0.225800,0.225800,0.225800,0.225800,0.225800,0.225800,0.225800,0.225800,0.225800,0.225800,0.225800,0.225800,0.225800,0.225800,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t1752,0.179100,0.179100,0.179100,0.179100,0.179100,0.179100,0.179100,0.179100,0.179100,0.179100,0.179100,0.179100,0.179100,0.179100,0.179100,0.179100,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t1753,0.126800,0.126800,0.126800,0.126800,0.126800,0.126800,0.126800,0.126800,0.126800,0.126800,0.126800,0.126800,0.126800,0.126800,0.126800,0.126800,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t1754,0.062900,0.062900,0.062900,0.062900,0.062900,0.062900,0.062900,0.062900,0.062900,0.062900,0.062900,0.062900,0.062900,0.062900,0.062900,0.062900,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t1755,0.027100,0.027100,0.027100,0.027100,0.027100,0.027100,0.027100,0.027100,0.027100,0.027100,0.027100,0.027100,0.027100,0.027100,0.027100,0.027100,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t1756,0.008500,0.008500,0.008500,0.008500,0.008500,0.008500,0.008500,0.008500,0.008500,0.008500,0.008500,0.008500,0.008500,0.008500,0.008500,0.008500,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t1757,0.006000,0.006000,0.006000,0.006000,0.006000,0.006000,0.006000,0.006000,0.006000,0.006000,0.006000,0.006000,0.006000,0.006000,0.006000,0.006000,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t1758,0.010100,0.010100,0.010100,0.010100,0.010100,0.010100,0.010100,0.010100,0.010100,0.010100,0.010100,0.010100,0.010100,0.010100,0.010100,0.010100,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t1759,0.048400,0.048400,0.048400,0.048400,0.048400,0.048400,0.048400,0.048400,0.048400,0.048400,0.048400,0.048400,0.048400,0.048400,0.048400,0.048400,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t1760,0.121600,0.121600,0.121600,0.121600,0.121600,0.121600,0.121600,0.121600,0.121600,0.121600,0.121600,0.121600,0.121600,0.121600,0.121600,0.121600,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t1761,0.230800,0.230800,0.230800,0.230800,0.230800,0.230800,0.230800,0.230800,0.230800,0.230800,0.230800,0.230800,0.230800,0.230800,0.230800,0.230800,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t1762,0.196900,0.196900,0.196900,0.196900,0.196900,0.196900,0.196900,0.196900,0.196900,0.196900,0.196900,0.196900,0.196900,0.196900,0.196900,0.196900,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t1763,0.140900,0.140900,0.140900,0.140900,0.140900,0.140900,0.140900,0.140900,0.140900,0.140900,0.140900,0.140900,0.140900,0.140900,0.140900,0.140900,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t1764,0.108700,0.108700,0.108700,0.108700,0.108700,0.108700,0.108700,0.108700,0.108700,0.108700,0.108700,0.108700,0.108700,0.108700,0.108700,0.108700,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t1765,0.139600,0.139600,0.139600,0.139600,0.139600,0.139600,0.139600,0.139600,0.139600,0.139600,0.139600,0.139600,0.139600,0.139600,0.139600,0.139600,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t1766,0.175000,0.175000,0.175000,0.175000,0.175000,0.175000,0.175000,0.175000,0.175000,0.175000,0.175000,0.175000,0.175000,0.175000,0.175000,0.175000,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t1767,0.200700,0.200700,0.200700,0.200700,0.200700,0.200700,0.200700,0.200700,0.200700,0.200700,0.200700,0.200700,0.200700,0.200700,0.200700,0.200700,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t1768,0.205300,0.205300,0.205300,0.205300,0.205300,0.205300,0.205300,0.205300,0.205300,0.205300,0.205300,0.205300,0.205300,0.205300,0.205300,0.205300,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t1769,0.244900,0.244900,0.244900,0.244900,0.244900,0.244900,0.244900,0.244900,0.244900,0.244900,0.244900,0.244900,0.244900,0.244900,0.244900,0.244900,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t1770,0.326100,0.326100,0.326100,0.326100,0.326100,0.326100,0.326100,0.326100,0.326100,0.326100,0.326100,0.326100,0.326100,0.326100,0.326100,0.326100,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t1771,0.399700,0.399700,0.399700,0.399700,0.399700,0.399700,0.399700,0.399700,0.399700,0.399700,0.399700,0.399700,0.399700,0.399700,0.399700,0.399700,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t1772,0.432100,0.432100,0.432100,0.432100,0.432100,0.432100,0.432100,0.432100,0.432100,0.432100,0.432100,0.432100,0.432100,0.432100,0.432100,0.432100,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t1773,0.398500,0.398500,0.398500,0.398500,0.398500,0.398500,0.398500,0.398500,0.398500,0.398500,0.398500,0.398500,0.398500,0.398500,0.398500,0.398500,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t1774,0.310000,0.310000,0.310000,0.310000,0.310000,0.310000,0.310000,0.310000,0.310000,0.310000,0.310000,0.310000,0.310000,0.310000,0.310000,0.310000,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t1775,0.225800,0.225800,0.225800,0.225800,0.225800,0.225800,0.225800,0.225800,0.225800,0.225800,0.225800,0.225800,0.225800,0.225800,0.225800,0.225800,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t1776,0.179100,0.179100,0.179100,0.179100,0.179100,0.179100,0.179100,0.179100,0.179100,0.179100,0.179100,0.179100,0.179100,0.179100,0.179100,0.179100,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t1777,0.126800,0.126800,0.126800,0.126800,0.126800,0.126800,0.126800,0.126800,0.126800,0.126800,0.126800,0.126800,0.126800,0.126800,0.126800,0.126800,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t1778,0.062900,0.062900,0.062900,0.062900,0.062900,0.062900,0.062900,0.062900,0.062900,0.062900,0.062900,0.062900,0.062900,0.062900,0.062900,0.062900,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t1779,0.027100,0.027100,0.027100,0.027100,0.027100,0.027100,0.027100,0.027100,0.027100,0.027100,0.027100,0.027100,0.027100,0.027100,0.027100,0.027100,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t1780,0.008500,0.008500,0.008500,0.008500,0.008500,0.008500,0.008500,0.008500,0.008500,0.008500,0.008500,0.008500,0.008500,0.008500,0.008500,0.008500,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t1781,0.006000,0.006000,0.006000,0.006000,0.006000,0.006000,0.006000,0.006000,0.006000,0.006000,0.006000,0.006000,0.006000,0.006000,0.006000,0.006000,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t1782,0.010100,0.010100,0.010100,0.010100,0.010100,0.010100,0.010100,0.010100,0.010100,0.010100,0.010100,0.010100,0.010100,0.010100,0.010100,0.010100,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t1783,0.048400,0.048400,0.048400,0.048400,0.048400,0.048400,0.048400,0.048400,0.048400,0.048400,0.048400,0.048400,0.048400,0.048400,0.048400,0.048400,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t1784,0.121600,0.121600,0.121600,0.121600,0.121600,0.121600,0.121600,0.121600,0.121600,0.121600,0.121600,0.121600,0.121600,0.121600,0.121600,0.121600,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t1785,0.230800,0.230800,0.230800,0.230800,0.230800,0.230800,0.230800,0.230800,0.230800,0.230800,0.230800,0.230800,0.230800,0.230800,0.230800,0.230800,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t1786,0.196900,0.196900,0.196900,0.196900,0.196900,0.196900,0.196900,0.196900,0.196900,0.196900,0.196900,0.196900,0.196900,0.196900,0.196900,0.196900,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t1787,0.140900,0.140900,0.140900,0.140900,0.140900,0.140900,0.140900,0.140900,0.140900,0.140900,0.140900,0.140900,0.140900,0.140900,0.140900,0.140900,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t1788,0.108700,0.108700,0.108700,0.108700,0.108700,0.108700,0.108700,0.108700,0.108700,0.108700,0.108700,0.108700,0.108700,0.108700,0.108700,0.108700,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t1789,0.139600,0.139600,0.139600,0.139600,0.139600,0.139600,0.139600,0.139600,0.139600,0.139600,0.139600,0.139600,0.139600,0.139600,0.139600,0.139600,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t1790,0.175000,0.175000,0.175000,0.175000,0.175000,0.175000,0.175000,0.175000,0.175000,0.175000,0.175000,0.175000,0.175000,0.175000,0.175000,0.175000,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t1791,0.200700,0.200700,0.200700,0.200700,0.200700,0.200700,0.200700,0.200700,0.200700,0.200700,0.200700,0.200700,0.200700,0.200700,0.200700,0.200700,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t1792,0.205300,0.205300,0.205300,0.205300,0.205300,0.205300,0.205300,0.205300,0.205300,0.205300,0.205300,0.205300,0.205300,0.205300,0.205300,0.205300,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t1793,0.244900,0.244900,0.244900,0.244900,0.244900,0.244900,0.244900,0.244900,0.244900,0.244900,0.244900,0.244900,0.244900,0.244900,0.244900,0.244900,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t1794,0.326100,0.326100,0.326100,0.326100,0.326100,0.326100,0.326100,0.326100,0.326100,0.326100,0.326100,0.326100,0.326100,0.326100,0.326100,0.326100,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t1795,0.399700,0.399700,0.399700,0.399700,0.399700,0.399700,0.399700,0.399700,0.399700,0.399700,0.399700,0.399700,0.399700,0.399700,0.399700,0.399700,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t1796,0.432100,0.432100,0.432100,0.432100,0.432100,0.432100,0.432100,0.432100,0.432100,0.432100,0.432100,0.432100,0.432100,0.432100,0.432100,0.432100,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t1797,0.398500,0.398500,0.398500,0.398500,0.398500,0.398500,0.398500,0.398500,0.398500,0.398500,0.398500,0.398500,0.398500,0.398500,0.398500,0.398500,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t1798,0.310000,0.310000,0.310000,0.310000,0.310000,0.310000,0.310000,0.310000,0.310000,0.310000,0.310000,0.310000,0.310000,0.310000,0.310000,0.310000,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t1799,0.225800,0.225800,0.225800,0.225800,0.225800,0.225800,0.225800,0.225800,0.225800,0.225800,0.225800,0.225800,0.225800,0.225800,0.225800,0.225800,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t1800,0.179100,0.179100,0.179100,0.179100,0.179100,0.179100,0.179100,0.179100,0.179100,0.179100,0.179100,0.179100,0.179100,0.179100,0.179100,0.179100,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t1801,0.126800,0.126800,0.126800,0.126800,0.126800,0.126800,0.126800,0.126800,0.126800,0.126800,0.126800,0.126800,0.126800,0.126800,0.126800,0.126800,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t1802,0.062900,0.062900,0.062900,0.062900,0.062900,0.062900,0.062900,0.062900,0.062900,0.062900,0.062900,0.062900,0.062900,0.062900,0.062900,0.062900,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t1803,0.027100,0.027100,0.027100,0.027100,0.027100,0.027100,0.027100,0.027100,0.027100,0.027100,0.027100,0.027100,0.027100,0.027100,0.027100,0.027100,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t1804,0.008500,0.008500,0.008500,0.008500,0.008500,0.008500,0.008500,0.008500,0.008500,0.008500,0.008500,0.008500,0.008500,0.008500,0.008500,0.008500,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t1805,0.006000,0.006000,0.006000,0.006000,0.006000,0.006000,0.006000,0.006000,0.006000,0.006000,0.006000,0.006000,0.006000,0.006000,0.006000,0.006000,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t1806,0.010100,0.010100,0.010100,0.010100,0.010100,0.010100,0.010100,0.010100,0.010100,0.010100,0.010100,0.010100,0.010100,0.010100,0.010100,0.010100,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t1807,0.048400,0.048400,0.048400,0.048400,0.048400,0.048400,0.048400,0.048400,0.048400,0.048400,0.048400,0.048400,0.048400,0.048400,0.048400,0.048400,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t1808,0.121600,0.121600,0.121600,0.121600,0.121600,0.121600,0.121600,0.121600,0.121600,0.121600,0.121600,0.121600,0.121600,0.121600,0.121600,0.121600,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t1809,0.230800,0.230800,0.230800,0.230800,0.230800,0.230800,0.230800,0.230800,0.230800,0.230800,0.230800,0.230800,0.230800,0.230800,0.230800,0.230800,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t1810,0.196900,0.196900,0.196900,0.196900,0.196900,0.196900,0.196900,0.196900,0.196900,0.196900,0.196900,0.196900,0.196900,0.196900,0.196900,0.196900,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t1811,0.140900,0.140900,0.140900,0.140900,0.140900,0.140900,0.140900,0.140900,0.140900,0.140900,0.140900,0.140900,0.140900,0.140900,0.140900,0.140900,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t1812,0.108700,0.108700,0.108700,0.108700,0.108700,0.108700,0.108700,0.108700,0.108700,0.108700,0.108700,0.108700,0.108700,0.108700,0.108700,0.108700,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t1813,0.139600,0.139600,0.139600,0.139600,0.139600,0.139600,0.139600,0.139600,0.139600,0.139600,0.139600,0.139600,0.139600,0.139600,0.139600,0.139600,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t1814,0.175000,0.175000,0.175000,0.175000,0.175000,0.175000,0.175000,0.175000,0.175000,0.175000,0.175000,0.175000,0.175000,0.175000,0.175000,0.175000,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t1815,0.200700,0.200700,0.200700,0.200700,0.200700,0.200700,0.200700,0.200700,0.200700,0.200700,0.200700,0.200700,0.200700,0.200700,0.200700,0.200700,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t1816,0.205300,0.205300,0.205300,0.205300,0.205300,0.205300,0.205300,0.205300,0.205300,0.205300,0.205300,0.205300,0.205300,0.205300,0.205300,0.205300,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t1817,0.244900,0.244900,0.244900,0.244900,0.244900,0.244900,0.244900,0.244900,0.244900,0.244900,0.244900,0.244900,0.244900,0.244900,0.244900,0.244900,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t1818,0.326100,0.326100,0.326100,0.326100,0.326100,0.326100,0.326100,0.326100,0.326100,0.326100,0.326100,0.326100,0.326100,0.326100,0.326100,0.326100,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t1819,0.399700,0.399700,0.399700,0.399700,0.399700,0.399700,0.399700,0.399700,0.399700,0.399700,0.399700,0.399700,0.399700,0.399700,0.399700,0.399700,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t1820,0.432100,0.432100,0.432100,0.432100,0.432100,0.432100,0.432100,0.432100,0.432100,0.432100,0.432100,0.432100,0.432100,0.432100,0.432100,0.432100,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t1821,0.398500,0.398500,0.398500,0.398500,0.398500,0.398500,0.398500,0.398500,0.398500,0.398500,0.398500,0.398500,0.398500,0.398500,0.398500,0.398500,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t1822,0.310000,0.310000,0.310000,0.310000,0.310000,0.310000,0.310000,0.310000,0.310000,0.310000,0.310000,0.310000,0.310000,0.310000,0.310000,0.310000,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t1823,0.225800,0.225800,0.225800,0.225800,0.225800,0.225800,0.225800,0.225800,0.225800,0.225800,0.225800,0.225800,0.225800,0.225800,0.225800,0.225800,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t1824,0.179100,0.179100,0.179100,0.179100,0.179100,0.179100,0.179100,0.179100,0.179100,0.179100,0.179100,0.179100,0.179100,0.179100,0.179100,0.179100,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t1825,0.126800,0.126800,0.126800,0.126800,0.126800,0.126800,0.126800,0.126800,0.126800,0.126800,0.126800,0.126800,0.126800,0.126800,0.126800,0.126800,0,0,0,0,0,0,0,0,0,0,0,0
