Timestamp;Wind_DE;Demand_TenneT;Wind_TenneT
2016-11-02T21:00:00Z;11233;17617;3210
2016-11-02T22:00:00Z;9909;16006;2759
2016-11-02T23:00:00Z;8824;14946;2299
2016-11-03T00:00:00Z;7957;14320;1943
2016-11-03T01:00:00Z;7426;13915;1589
2016-11-03T02:00:00Z;7069;13967;1378
2016-11-03T03:00:00Z;6502;14361;1192
2016-11-03T04:00:00Z;5675;15459;1028
2016-11-03T05:00:00Z;4922;18273;1071
2016-11-03T06:00:00Z;4373;20106;1087
2016-11-03T07:00:00Z;3615;20613;1065
2016-11-03T08:00:00Z;2760;20515;1048
2016-11-03T09:00:00Z;2255;20682;1099
2016-11-03T10:00:00Z;2315;20944;1180
2016-11-03T11:00:00Z;2453;20699;1303
2016-11-03T12:00:00Z;2368;20484;1246
2016-11-03T13:00:00Z;2662;20256;1647
2016-11-03T14:00:00Z;2708;20214;1858
2016-11-03T15:00:00Z;3023;20598;2194
2016-11-03T16:00:00Z;3490;21688;2366
2016-11-03T17:00:00Z;4856;21661;3259
2016-11-03T18:00:00Z;6053;21139;3880
2016-11-03T19:00:00Z;6640;20060;4007
2016-11-03T20:00:00Z;7242;18886;4284
2016-11-03T21:00:00Z;8104;17929;4731
2016-11-03T22:00:00Z;9171;16390;5505
2016-11-03T23:00:00Z;9850;15473;5835
2016-11-04T00:00:00Z;10279;14923;6030
2016-11-04T01:00:00Z;11374;14558;6933
2016-11-04T02:00:00Z;11690;14624;7132
2016-11-04T03:00:00Z;11694;14716;7158
2016-11-04T04:00:00Z;11801;16106;7193
2016-11-04T05:00:00Z;12215;18916;7552
2016-11-04T06:00:00Z;12429;20822;7766
2016-11-04T07:00:00Z;12096;21080;7471
2016-11-04T08:00:00Z;11768;21125;7386
2016-11-04T09:00:00Z;11192;21274;7074
2016-11-04T10:00:00Z;10804;21511;7085
2016-11-04T11:00:00Z;10494;21043;7076
2016-11-04T12:00:00Z;10282;20429;6716
2016-11-04T13:00:00Z;9234;19562;5743
2016-11-04T14:00:00Z;8785;19489;5270
2016-11-04T15:00:00Z;9181;19877;5224
2016-11-04T16:00:00Z;9709;20990;5255
2016-11-04T17:00:00Z;10817;20819;5618
2016-11-04T18:00:00Z;11262;19938;5650
2016-11-04T19:00:00Z;11054;18585;5344
2016-11-04T20:00:00Z;10681;17401;5182
2016-11-04T21:00:00Z;10018;17093;4978
2016-11-04T22:00:00Z;9442;15719;4563
2016-11-04T23:00:00Z;8442;14634;3929
2016-11-05T00:00:00Z;8128;13927;3690
2016-11-05T01:00:00Z;8404;13464;3724
2016-11-05T02:00:00Z;8412;13326;3844
2016-11-05T03:00:00Z;8236;13575;3548
2016-11-05T04:00:00Z;8239;13736;3492
2016-11-05T05:00:00Z;8356;14250;3427
2016-11-05T06:00:00Z;8206;15277;3074
2016-11-05T07:00:00Z;8082;16313;2718
2016-11-05T08:00:00Z;7332;16961;2422
2016-11-05T09:00:00Z;6620;17341;2264
2016-11-05T10:00:00Z;6207;17178;2462
2016-11-05T11:00:00Z;5812;17442;2618
2016-11-05T12:00:00Z;5671;17221;2854
2016-11-05T13:00:00Z;5580;16784;2978
2016-11-05T14:00:00Z;5348;16042;2886
2016-11-05T15:00:00Z;5730;16936;3019
2016-11-05T16:00:00Z;6125;18117;3295
2016-11-05T17:00:00Z;7127;18221;4096
2016-11-05T18:00:00Z;7768;17544;4472
2016-11-05T19:00:00Z;8740;16219;5090
2016-11-05T20:00:00Z;9061;15251;5184
2016-11-05T21:00:00Z;9344;15054;5203
2016-11-05T22:00:00Z;9784;13921;5247
2016-11-05T23:00:00Z;9893;13121;5262
2016-11-06T00:00:00Z;9642;12446;4846
2016-11-06T01:00:00Z;9397;12032;4779
2016-11-06T02:00:00Z;9276;11883;4584
2016-11-06T03:00:00Z;8842;11788;4284
2016-11-06T04:00:00Z;8549;11856;4064
2016-11-06T05:00:00Z;8552;11934;4038
2016-11-06T06:00:00Z;8115;12331;3604
2016-11-06T07:00:00Z;7663;13586;3308
2016-11-06T08:00:00Z;6991;14717;3001
2016-11-06T09:00:00Z;6638;15480;2939
2016-11-06T10:00:00Z;6539;15933;3027
2016-11-06T11:00:00Z;6533;15780;3119
2016-11-06T12:00:00Z;6383;15364;3154
2016-11-06T13:00:00Z;6086;14557;3110
2016-11-06T14:00:00Z;6506;14887;3696
2016-11-06T15:00:00Z;7329;15520;4474
2016-11-06T16:00:00Z;8272;16925;5210
2016-11-06T17:00:00Z;9223;17137;5770
2016-11-06T18:00:00Z;9774;16289;6198
2016-11-06T19:00:00Z;10084;15554;6554
2016-11-06T20:00:00Z;10265;14894;6872
2016-11-06T21:00:00Z;10336;15020;7186
2016-11-06T22:00:00Z;10405;13932;7437
2016-11-06T23:00:00Z;10277;13044;7304
2016-11-07T00:00:00Z;10319;12601;7229
2016-11-07T01:00:00Z;10047;12270;7084
2016-11-07T02:00:00Z;9635;12386;6804
2016-11-07T03:00:00Z;9621;12986;6816
2016-11-07T04:00:00Z;8959;14665;6200
2016-11-07T05:00:00Z;9122;17851;6307
2016-11-07T06:00:00Z;9084;19889;6471
2016-11-07T07:00:00Z;8805;21068;6300
2016-11-07T08:00:00Z;8197;20995;5816
2016-11-07T09:00:00Z;7845;21163;5616
2016-11-07T10:00:00Z;7160;21383;5122
2016-11-07T11:00:00Z;6516;21136;4574
2016-11-07T12:00:00Z;5843;20960;3958
2016-11-07T13:00:00Z;5134;20437;3363
2016-11-07T14:00:00Z;4937;20205;3248
2016-11-07T15:00:00Z;4845;20367;3065
2016-11-07T16:00:00Z;4878;21381;3060
2016-11-07T17:00:00Z;5186;21196;3319
2016-11-07T18:00:00Z;4930;20463;3169
2016-11-07T19:00:00Z;5066;18963;3462
2016-11-07T20:00:00Z;4606;17691;3196
2016-11-07T21:00:00Z;4360;17109;3090
2016-11-07T22:00:00Z;4158;15757;2922
2016-11-07T23:00:00Z;3897;14625;2650
2016-11-08T00:00:00Z;3688;13882;2437
2016-11-08T01:00:00Z;3651;13396;2340
2016-11-08T02:00:00Z;3776;13410;2451
2016-11-08T03:00:00Z;3984;13765;2660
2016-11-08T04:00:00Z;4291;15130;2777
2016-11-08T05:00:00Z;4318;17894;2696
2016-11-08T06:00:00Z;4318;20091;2551
2016-11-08T07:00:00Z;4224;20898;2304
2016-11-08T08:00:00Z;4022;20968;2164
2016-11-08T09:00:00Z;4038;21238;2068
2016-11-08T10:00:00Z;4398;21544;2071
2016-11-08T11:00:00Z;4631;21328;1918
2016-11-08T12:00:00Z;4833;21088;1781
2016-11-08T13:00:00Z;4940;20714;1626
2016-11-08T14:00:00Z;4880;20628;1525
2016-11-08T15:00:00Z;5094;20992;1436
2016-11-08T16:00:00Z;5411;21930;1404
2016-11-08T17:00:00Z;5472;21743;1489
2016-11-08T18:00:00Z;5572;21085;1364
2016-11-08T19:00:00Z;5767;19578;1450
2016-11-08T20:00:00Z;5610;18087;1604
2016-11-08T21:00:00Z;5700;17369;1808
2016-11-08T22:00:00Z;5716;16079;1979
2016-11-08T23:00:00Z;5752;15059;2060
2016-11-09T00:00:00Z;5467;14364;2186
2016-11-09T01:00:00Z;4966;13840;2038
2016-11-09T02:00:00Z;4592;13870;1967
2016-11-09T03:00:00Z;4512;14286;1915
2016-11-09T04:00:00Z;4428;15699;1765
2016-11-09T05:00:00Z;4487;18438;1756
2016-11-09T06:00:00Z;4744;20463;1907
2016-11-09T07:00:00Z;4705;21185;1872
2016-11-09T08:00:00Z;4241;20921;1632
2016-11-09T09:00:00Z;3648;21092;1418
2016-11-09T10:00:00Z;3236;21065;1207
2016-11-09T11:00:00Z;2909;20614;1022
2016-11-09T12:00:00Z;2716;20525;904
2016-11-09T13:00:00Z;2890;20491;988
2016-11-09T14:00:00Z;3384;20407;1162
2016-11-09T15:00:00Z;4398;20860;1642
2016-11-09T16:00:00Z;5656;21956;2224
2016-11-09T17:00:00Z;7164;21766;2633
2016-11-09T18:00:00Z;7882;20939;2724
2016-11-09T19:00:00Z;8282;19502;2809
2016-11-09T20:00:00Z;8548;18272;2784
2016-11-09T21:00:00Z;8529;17417;2688
2016-11-09T22:00:00Z;8554;15962;2697
2016-11-09T23:00:00Z;8076;15091;2483
2016-11-10T00:00:00Z;8219;14320;2637
2016-11-10T01:00:00Z;7972;13786;2634
2016-11-10T02:00:00Z;7240;13784;2478
2016-11-10T03:00:00Z;6757;14116;2322
2016-11-10T04:00:00Z;6469;15399;2322
2016-11-10T05:00:00Z;6324;18295;2293
2016-11-10T06:00:00Z;6119;20568;2343
2016-11-10T07:00:00Z;5494;21122;1984
2016-11-10T08:00:00Z;5077;21251;1810
2016-11-10T09:00:00Z;4568;21749;1700
2016-11-10T10:00:00Z;4098;22005;1557
2016-11-10T11:00:00Z;3994;21779;1495
2016-11-10T12:00:00Z;3645;21563;1397
2016-11-10T13:00:00Z;3260;21092;1357
2016-11-10T14:00:00Z;3258;20838;1612
2016-11-10T15:00:00Z;3710;20997;2108
2016-11-10T16:00:00Z;4662;21938;2936
2016-11-10T17:00:00Z;5378;21936;3450
2016-11-10T18:00:00Z;5739;21220;3736
2016-11-10T19:00:00Z;5985;19856;4048
2016-11-10T20:00:00Z;5960;18609;4068
2016-11-10T21:00:00Z;5790;17650;3943
2016-11-10T22:00:00Z;5708;16086;3983
2016-11-10T23:00:00Z;5826;15139;4173
2016-11-11T00:00:00Z;5785;14635;4152
2016-11-11T01:00:00Z;5811;14132;4071
2016-11-11T02:00:00Z;5932;14154;3956
2016-11-11T03:00:00Z;5859;14610;3615
2016-11-11T04:00:00Z;6382;15953;3844
2016-11-11T05:00:00Z;7113;18680;4054
2016-11-11T06:00:00Z;7253;20849;3934
2016-11-11T07:00:00Z;7155;21438;3546
2016-11-11T08:00:00Z;6691;21338;3210
2016-11-11T09:00:00Z;5672;21475;2571
2016-11-11T10:00:00Z;4976;21525;2298
2016-11-11T11:00:00Z;4448;21174;2066
2016-11-11T12:00:00Z;3905;20613;1753
2016-11-11T13:00:00Z;3644;20122;1585
2016-11-11T14:00:00Z;3608;19804;1577
2016-11-11T15:00:00Z;3430;20136;1544
2016-11-11T16:00:00Z;3487;20888;1603
2016-11-11T17:00:00Z;3593;20611;1688
2016-11-11T18:00:00Z;3344;19907;1645
2016-11-11T19:00:00Z;3071;18525;1545
2016-11-11T20:00:00Z;2876;17260;1614
2016-11-11T21:00:00Z;2572;16825;1430
2016-11-11T22:00:00Z;2280;15472;1312
2016-11-11T23:00:00Z;2038;14646;1228
2016-11-12T00:00:00Z;1942;13753;1194
2016-11-12T01:00:00Z;2032;13162;1359
2016-11-12T02:00:00Z;2352;13037;1665
2016-11-12T03:00:00Z;2549;12886;1898
2016-11-12T04:00:00Z;2679;13057;2038
2016-11-12T05:00:00Z;2977;13649;2331
2016-11-12T06:00:00Z;3349;14904;2670
2016-11-12T07:00:00Z;3940;16140;3093
2016-11-12T08:00:00Z;4135;17033;3270
2016-11-12T09:00:00Z;4302;17536;3488
2016-11-12T10:00:00Z;4388;17857;3592
2016-11-12T11:00:00Z;4379;17413;3634
2016-11-12T12:00:00Z;4294;16918;3692
2016-11-12T13:00:00Z;4255;16482;3694
2016-11-12T14:00:00Z;4568;16541;3935
2016-11-12T15:00:00Z;5424;17319;4564
2016-11-12T16:00:00Z;6414;18629;5219
2016-11-12T17:00:00Z;7458;18769;5929
2016-11-12T18:00:00Z;7692;17864;6011
2016-11-12T19:00:00Z;7700;16350;5942
2016-11-12T20:00:00Z;7883;15315;6022
2016-11-12T21:00:00Z;7904;15110;5961
2016-11-12T22:00:00Z;7790;13950;5800
2016-11-12T23:00:00Z;7936;13294;5783
2016-11-13T00:00:00Z;7949;12688;5696
2016-11-13T01:00:00Z;7909;12350;5630
2016-11-13T02:00:00Z;7953;11980;5733
2016-11-13T03:00:00Z;7998;11973;5793
2016-11-13T04:00:00Z;8120;11936;5884
2016-11-13T05:00:00Z;7932;11908;5728
2016-11-13T06:00:00Z;7500;12326;5231
2016-11-13T07:00:00Z;7280;13173;4957
2016-11-13T08:00:00Z;6773;14289;4616
2016-11-13T09:00:00Z;5833;15133;4254
2016-11-13T10:00:00Z;5270;15799;4006
2016-11-13T11:00:00Z;4919;15164;3685
2016-11-13T12:00:00Z;4220;14699;3057
2016-11-13T13:00:00Z;3605;14124;2541
2016-11-13T14:00:00Z;3596;14435;2421
2016-11-13T15:00:00Z;4530;15527;2849
2016-11-13T16:00:00Z;5695;17458;3290
2016-11-13T17:00:00Z;6588;17837;3663
2016-11-13T18:00:00Z;7323;17067;4130
2016-11-13T19:00:00Z;7708;16247;4400
2016-11-13T20:00:00Z;7883;15540;4521
2016-11-13T21:00:00Z;8280;15758;4705
2016-11-13T22:00:00Z;8232;14622;4337
2016-11-13T23:00:00Z;7756;13753;4104
2016-11-14T00:00:00Z;7714;13241;4218
2016-11-14T01:00:00Z;8103;12876;4638
2016-11-14T02:00:00Z;8525;13146;5069
2016-11-14T03:00:00Z;8898;13669;5318
2016-11-14T04:00:00Z;9570;15186;5797
2016-11-14T05:00:00Z;10040;18459;6161
2016-11-14T06:00:00Z;10517;20568;6674
2016-11-14T07:00:00Z;10952;21178;7011
2016-11-14T08:00:00Z;10308;20940;6816
2016-11-14T09:00:00Z;9120;21269;6475
2016-11-14T10:00:00Z;8587;21274;6471
2016-11-14T11:00:00Z;8654;21101;6661
2016-11-14T12:00:00Z;8706;20984;6502
2016-11-14T13:00:00Z;8398;20584;6269
2016-11-14T14:00:00Z;8683;20615;6528
2016-11-14T15:00:00Z;9826;21224;7048
2016-11-14T16:00:00Z;11547;22488;7776
2016-11-14T17:00:00Z;13257;22380;8582
2016-11-14T18:00:00Z;14588;21539;8796
2016-11-14T19:00:00Z;16042;20356;9071
2016-11-14T20:00:00Z;16852;19311;9388
2016-11-14T21:00:00Z;16848;18396;9161
2016-11-14T22:00:00Z;16486;16842;9054
2016-11-14T23:00:00Z;16009;16097;8775
2016-11-15T00:00:00Z;15617;15632;8438
2016-11-15T01:00:00Z;15356;15320;8004
2016-11-15T02:00:00Z;15080;15369;7481
2016-11-15T03:00:00Z;15017;15599;7123
2016-11-15T04:00:00Z;15611;16590;7075
2016-11-15T05:00:00Z;16652;19310;7584
2016-11-15T06:00:00Z;17274;21738;7981
2016-11-15T07:00:00Z;17676;22726;8216
2016-11-15T08:00:00Z;17214;22684;8019
2016-11-15T09:00:00Z;17706;23014;8414
2016-11-15T10:00:00Z;18282;23370;8758
2016-11-15T11:00:00Z;18204;23333;8532
2016-11-15T12:00:00Z;17535;23039;7995
2016-11-15T13:00:00Z;17137;22796;7386
2016-11-15T14:00:00Z;16872;22527;6944
2016-11-15T15:00:00Z;16502;22554;6610
2016-11-15T16:00:00Z;16260;23177;6085
2016-11-15T17:00:00Z;16235;22685;5646
2016-11-15T18:00:00Z;15878;21803;5112
2016-11-15T19:00:00Z;15257;20260;4514
2016-11-15T20:00:00Z;14628;19052;4230
2016-11-15T21:00:00Z;13604;18427;4000
2016-11-15T22:00:00Z;12648;16855;3577
2016-11-15T23:00:00Z;11264;15533;3136
2016-11-16T00:00:00Z;10234;14690;2979
2016-11-16T01:00:00Z;9568;14072;3041
2016-11-16T02:00:00Z;9321;14065;3104
2016-11-16T03:00:00Z;9146;14554;3332
2016-11-16T04:00:00Z;9272;15729;3845
2016-11-16T05:00:00Z;9783;18500;4506
2016-11-16T06:00:00Z;10574;20904;5240
2016-11-16T07:00:00Z;11562;21693;5865
2016-11-16T08:00:00Z;12510;21763;6607
2016-11-16T09:00:00Z;13486;22285;7183
2016-11-16T10:00:00Z;15369;22821;8392
2016-11-16T11:00:00Z;17370;23029;9776
2016-11-16T12:00:00Z;18516;22821;10031
2016-11-16T13:00:00Z;19311;21936;9879
2016-11-16T14:00:00Z;19820;21910;9998
2016-11-16T15:00:00Z;20653;21943;10071
2016-11-16T16:00:00Z;21238;22885;10320
2016-11-16T17:00:00Z;22212;22565;10829
2016-11-16T18:00:00Z;22792;22195;10932
2016-11-16T19:00:00Z;22884;20781;10768
2016-11-16T20:00:00Z;22192;19503;9756
2016-11-16T21:00:00Z;21311;18328;9048
2016-11-16T22:00:00Z;20631;16612;8260
2016-11-16T23:00:00Z;19923;15324;8024
2016-11-17T00:00:00Z;18836;14540;8060
2016-11-17T01:00:00Z;18110;14187;7907
2016-11-17T02:00:00Z;17783;14246;7683
2016-11-17T03:00:00Z;17783;14389;7518
2016-11-17T04:00:00Z;17091;15641;7182
2016-11-17T05:00:00Z;17540;18488;7663
2016-11-17T06:00:00Z;17288;20792;7711
2016-11-17T07:00:00Z;17146;21347;7955
2016-11-17T08:00:00Z;17509;21426;8329
2016-11-17T09:00:00Z;18767;21956;8677
2016-11-17T10:00:00Z;19738;22153;9064
2016-11-17T11:00:00Z;20432;21863;9437
2016-11-17T12:00:00Z;21040;21736;10049
2016-11-17T13:00:00Z;21554;21529;10558
2016-11-17T14:00:00Z;21574;21512;10276
2016-11-17T15:00:00Z;22465;21893;10216
2016-11-17T16:00:00Z;24672;23005;11232
2016-11-17T17:00:00Z;25850;22311;12022
2016-11-17T18:00:00Z;27016;21820;12830
2016-11-17T19:00:00Z;28657;20363;13752
2016-11-17T20:00:00Z;30103;19397;14032
2016-11-17T21:00:00Z;30112;18597;13713
2016-11-17T22:00:00Z;30284;17220;13630
2016-11-17T23:00:00Z;29616;16154;12723
2016-11-18T00:00:00Z;28730;15337;11824
2016-11-18T01:00:00Z;27546;14602;11139
2016-11-18T02:00:00Z;27001;14540;10803
2016-11-18T03:00:00Z;26371;14722;10125
2016-11-18T04:00:00Z;27096;15945;10442
2016-11-18T05:00:00Z;27489;18737;11325
2016-11-18T06:00:00Z;26828;20762;11053
2016-11-18T07:00:00Z;28224;21372;11385
2016-11-18T08:00:00Z;27730;21790;11641
2016-11-18T09:00:00Z;28078;22240;12499
2016-11-18T10:00:00Z;27630;22555;12946
2016-11-18T11:00:00Z;27041;22217;12736
2016-11-18T12:00:00Z;26710;21449;12566
2016-11-18T13:00:00Z;25596;21101;12333
2016-11-18T14:00:00Z;24055;20416;11719
2016-11-18T15:00:00Z;23878;20881;11524
2016-11-18T16:00:00Z;24954;22273;11729
2016-11-18T17:00:00Z;25716;21983;11868
2016-11-18T18:00:00Z;25957;21083;12051
2016-11-18T19:00:00Z;25901;19287;12225
2016-11-18T20:00:00Z;26066;18576;12315
2016-11-18T21:00:00Z;25025;18374;11710
2016-11-18T22:00:00Z;23935;16833;11108
2016-11-18T23:00:00Z;22910;15862;10162
2016-11-19T00:00:00Z;21401;14917;9680
2016-11-19T01:00:00Z;19229;14231;9107
2016-11-19T02:00:00Z;17954;14078;8959
2016-11-19T03:00:00Z;17567;14160;9043
2016-11-19T04:00:00Z;17627;14495;9170
2016-11-19T05:00:00Z;17986;14834;9630
2016-11-19T06:00:00Z;17666;15894;9557
2016-11-19T07:00:00Z;17219;17212;9340
2016-11-19T08:00:00Z;16429;17842;8796
2016-11-19T09:00:00Z;15503;18204;8385
2016-11-19T10:00:00Z;15208;18501;8543
2016-11-19T11:00:00Z;15780;18422;8786
2016-11-19T12:00:00Z;15635;17739;9161
2016-11-19T13:00:00Z;15210;17435;9127
2016-11-19T14:00:00Z;14449;17413;8565
2016-11-19T15:00:00Z;14536;18300;8625
2016-11-19T16:00:00Z;15041;19335;8791
2016-11-19T17:00:00Z;16130;19028;9253
2016-11-19T18:00:00Z;16894;18426;9561
2016-11-19T19:00:00Z;17380;17395;9356
2016-11-19T20:00:00Z;17641;16623;9326
2016-11-19T21:00:00Z;17180;16606;8886
2016-11-19T22:00:00Z;17354;15272;8606
2016-11-19T23:00:00Z;17558;14548;8822
2016-11-20T00:00:00Z;17646;13636;8977
2016-11-20T01:00:00Z;18333;12740;9174
2016-11-20T02:00:00Z;19491;12695;9762
2016-11-20T03:00:00Z;21106;12884;10586
2016-11-20T04:00:00Z;22902;13269;11316
2016-11-20T05:00:00Z;25514;13505;12537
2016-11-20T06:00:00Z;27787;14555;13572
2016-11-20T07:00:00Z;29432;15613;14062
2016-11-20T08:00:00Z;30218;16479;14289
2016-11-20T09:00:00Z;30543;17453;14590
2016-11-20T10:00:00Z;31450;18378;14779
2016-11-20T11:00:00Z;31953;18357;14590
2016-11-20T12:00:00Z;31958;17398;14563
2016-11-20T13:00:00Z;32379;16969;14876
2016-11-20T14:00:00Z;32558;17039;14556
2016-11-20T15:00:00Z;32844;18231;14561
2016-11-20T16:00:00Z;32379;19717;14133
2016-11-20T17:00:00Z;31613;19779;14098
2016-11-20T18:00:00Z;30277;19261;14086
2016-11-20T19:00:00Z;28403;18452;13418
2016-11-20T20:00:00Z;26047;17355;12006
2016-11-20T21:00:00Z;24210;16651;10772
2016-11-20T22:00:00Z;23186;15340;9646
2016-11-20T23:00:00Z;21607;13988;8672
2016-11-21T00:00:00Z;20467;13407;7820
2016-11-21T01:00:00Z;18975;12878;6624
2016-11-21T02:00:00Z;17161;12895;5588
2016-11-21T03:00:00Z;15782;13351;5351
2016-11-21T04:00:00Z;14800;14938;5102
2016-11-21T05:00:00Z;15246;18124;5482
2016-11-21T06:00:00Z;16042;20663;5745
2016-11-21T07:00:00Z;16310;21121;6338
2016-11-21T08:00:00Z;16431;20976;6922
2016-11-21T09:00:00Z;15502;21634;6868
2016-11-21T10:00:00Z;14252;21999;6685
2016-11-21T11:00:00Z;12936;21964;6467
2016-11-21T12:00:00Z;11616;21526;6080
2016-11-21T13:00:00Z;11631;21367;5951
2016-11-21T14:00:00Z;13429;21377;6483
2016-11-21T15:00:00Z;16078;21898;7366
2016-11-21T16:00:00Z;18830;22965;8882
2016-11-21T17:00:00Z;19815;23035;9686
2016-11-21T18:00:00Z;19641;22215;10134
2016-11-21T19:00:00Z;18613;20713;10034
2016-11-21T20:00:00Z;17646;18970;9487
2016-11-21T21:00:00Z;16930;18186;9030
2016-11-21T22:00:00Z;16944;16438;8983
2016-11-21T23:00:00Z;17392;15535;8810
2016-11-22T00:00:00Z;17048;14959;8453
2016-11-22T01:00:00Z;15885;14512;7984
2016-11-22T02:00:00Z;15363;14537;7613
2016-11-22T03:00:00Z;15536;14941;8078
2016-11-22T04:00:00Z;14886;16167;7782
2016-11-22T05:00:00Z;14449;19049;8008
2016-11-22T06:00:00Z;14131;21563;8135
2016-11-22T07:00:00Z;13647;22367;7984
2016-11-22T08:00:00Z;12752;22083;7446
2016-11-22T09:00:00Z;11546;22014;6875
2016-11-22T10:00:00Z;10037;22308;6388
2016-11-22T11:00:00Z;8446;22255;5788
2016-11-22T12:00:00Z;6869;22151;5010
2016-11-22T13:00:00Z;5772;21652;4241
2016-11-22T14:00:00Z;5487;21296;4329
2016-11-22T15:00:00Z;6452;21808;5117
2016-11-22T16:00:00Z;7213;22913;5808
2016-11-22T17:00:00Z;7682;22698;6102
2016-11-22T18:00:00Z;7844;21881;6220
2016-11-22T19:00:00Z;7793;20222;6264
2016-11-22T20:00:00Z;7000;18911;5717
2016-11-22T21:00:00Z;6150;17899;5008
2016-11-22T22:00:00Z;5754;15992;4602
2016-11-22T23:00:00Z;5257;14898;4239
2016-11-23T00:00:00Z;4359;14226;3552
2016-11-23T01:00:00Z;3496;13948;2890
2016-11-23T02:00:00Z;2779;13988;2236
2016-11-23T03:00:00Z;2450;14408;1790
2016-11-23T04:00:00Z;2428;15719;1539
2016-11-23T05:00:00Z;2541;18505;1444
2016-11-23T06:00:00Z;2677;20826;1360
2016-11-23T07:00:00Z;3204;21224;1576
2016-11-23T08:00:00Z;3067;21060;1406
2016-11-23T09:00:00Z;2756;21187;1090
2016-11-23T10:00:00Z;2330;21382;871
2016-11-23T11:00:00Z;1702;21387;683
2016-11-23T12:00:00Z;1448;21264;746
2016-11-23T13:00:00Z;1362;20962;716
2016-11-23T14:00:00Z;1662;20904;834
2016-11-23T15:00:00Z;2456;21569;1330
2016-11-23T16:00:00Z;3297;22743;1724
2016-11-23T17:00:00Z;4108;22248;2108
2016-11-23T18:00:00Z;4826;21470;2600
2016-11-23T19:00:00Z;5564;20163;3092
2016-11-23T20:00:00Z;6225;18778;3623
2016-11-23T21:00:00Z;6608;18041;3938
2016-11-23T22:00:00Z;7414;16436;4372
2016-11-23T23:00:00Z;8813;15122;5200
2016-11-24T00:00:00Z;10185;14746;5672
2016-11-24T01:00:00Z;10981;14351;5526
2016-11-24T02:00:00Z;11144;14533;5157
2016-11-24T03:00:00Z;11100;14930;4812
2016-11-24T04:00:00Z;10832;16091;4482
2016-11-24T05:00:00Z;10669;18934;4628
2016-11-24T06:00:00Z;10888;21410;4898
2016-11-24T07:00:00Z;11105;22001;5012
2016-11-24T08:00:00Z;10392;21792;4537
2016-11-24T09:00:00Z;8222;22152;3886
2016-11-24T10:00:00Z;7600;21976;3262
2016-11-24T11:00:00Z;6952;21420;3153
2016-11-24T12:00:00Z;6550;21132;2978
2016-11-24T13:00:00Z;6690;20873;2963
2016-11-24T14:00:00Z;7603;20954;3253
2016-11-24T15:00:00Z;9260;21394;3814
2016-11-24T16:00:00Z;9456;22092;4384
2016-11-24T17:00:00Z;11208;21893;4884
2016-11-24T18:00:00Z;11769;21706;5074
2016-11-24T19:00:00Z;11671;20141;4980
2016-11-24T20:00:00Z;11462;18689;4922
2016-11-24T21:00:00Z;10658;17874;4656
2016-11-24T22:00:00Z;10200;16177;4534
2016-11-24T23:00:00Z;9721;15050;4326
2016-11-25T00:00:00Z;9464;14346;4107
2016-11-25T01:00:00Z;9293;13819;3922
2016-11-25T02:00:00Z;9249;13959;3911
2016-11-25T03:00:00Z;9124;14374;3812
2016-11-25T04:00:00Z;9008;15576;3859
2016-11-25T05:00:00Z;8978;18370;3621
2016-11-25T06:00:00Z;8573;20820;3208
2016-11-25T07:00:00Z;8025;21501;2820
2016-11-25T08:00:00Z;7158;21247;2417
2016-11-25T09:00:00Z;6359;21437;2020
2016-11-25T10:00:00Z;5577;21505;1714
2016-11-25T11:00:00Z;5003;21125;1535
2016-11-25T12:00:00Z;4508;21074;1367
2016-11-25T13:00:00Z;4176;20632;1349
2016-11-25T14:00:00Z;3959;20616;1405
2016-11-25T15:00:00Z;3977;21491;1499
2016-11-25T16:00:00Z;3892;21851;1428
2016-11-25T17:00:00Z;3499;21329;1230
2016-11-25T18:00:00Z;3086;20511;983
2016-11-25T19:00:00Z;2783;19344;910
2016-11-25T20:00:00Z;2606;17858;864
2016-11-25T21:00:00Z;2467;17469;900
2016-11-25T22:00:00Z;2387;16064;934
2016-11-25T23:00:00Z;2302;14896;1046
2016-11-26T00:00:00Z;2339;14003;1201
2016-11-26T01:00:00Z;2186;13479;1174
2016-11-26T02:00:00Z;2215;13288;1289
2016-11-26T03:00:00Z;2392;13326;1508
2016-11-26T04:00:00Z;2668;13622;1784
2016-11-26T05:00:00Z;2799;14238;1888
2016-11-26T06:00:00Z;2948;15553;2010
2016-11-26T07:00:00Z;3003;16730;2013
2016-11-26T08:00:00Z;3102;17617;2028
2016-11-26T09:00:00Z;3330;18090;2098
2016-11-26T10:00:00Z;3894;18543;2499
2016-11-26T11:00:00Z;4588;18436;3007
2016-11-26T12:00:00Z;5234;18037;3397
2016-11-26T13:00:00Z;5971;17733;3940
2016-11-26T14:00:00Z;6373;17665;4245
2016-11-26T15:00:00Z;7198;18409;4735
2016-11-26T16:00:00Z;8356;19195;5522
2016-11-26T17:00:00Z;9518;19085;6073
2016-11-26T18:00:00Z;10558;18347;6598
2016-11-26T19:00:00Z;11240;17343;6896
2016-11-26T20:00:00Z;11872;16119;7149
2016-11-26T21:00:00Z;12876;16082;7533
2016-11-26T22:00:00Z;13508;14865;7582
2016-11-26T23:00:00Z;13915;13995;7519
2016-11-27T00:00:00Z;14112;13266;7584
2016-11-27T01:00:00Z;14025;12872;7639
2016-11-27T02:00:00Z;13735;12606;7444
