new_timeindex,hoho_cluster,tcs_cluster,tcs_hoho_cluster,ind_cluster-1,ind_cluster-2
2017-01-09 19:00:00,0.0,0.2086,0.4208,0.7915,1.0
2017-01-09 20:00:00,0.0118,0.3065,0.726,0.7787,1.0
2017-01-09 21:00:00,0.1065,0.3065,0.1126,0.7787,1.0
2017-01-09 22:00:00,0.3018,0.2982,0.0,0.7378,1.0
2017-01-09 23:00:00,0.574,0.2982,0.0,0.7378,1.0
2017-01-10 00:00:00,0.7515,0.2982,0.0173,0.7378,1.0
2017-01-10 01:00:00,0.9172,0.2982,0.026,0.7378,1.0
2017-01-10 02:00:00,0.9763,0.2982,0.0433,0.7378,1.0
2017-01-10 03:00:00,1.0,0.2982,0.0433,0.7378,1.0
2017-01-10 04:00:00,0.9527,0.2982,0.0173,0.7378,1.0
2017-01-10 05:00:00,0.9408,0.2941,0.0087,0.7378,1.0
2017-01-10 06:00:00,0.8107,0.2605,0.6101,0.7778,1.0
2017-01-10 07:00:00,0.5858,0.1656,0.5732,0.8032,1.0
2017-01-10 08:00:00,0.5503,0.2047,0.6673,0.8287,1.0
2017-01-10 09:00:00,0.5266,0.271,0.6553,0.8415,1.0
2017-01-10 10:00:00,0.4911,0.2718,0.602,0.8516,1.0
2017-01-10 11:00:00,0.503,0.2727,0.5015,0.8516,1.0
2017-01-10 12:00:00,0.4675,0.2735,0.6362,0.8516,1.0
2017-01-10 13:00:00,0.4556,0.2718,0.7527,0.8287,1.0
2017-01-10 14:00:00,0.3491,0.2727,0.7544,0.8287,1.0
2017-01-10 15:00:00,0.432,0.2735,0.6023,0.8287,1.0
2017-01-10 16:00:00,0.5385,0.2743,0.8005,0.8516,1.0
2017-01-10 17:00:00,0.4793,0.2118,0.7043,0.8415,1.0
2017-01-10 18:00:00,0.2071,0.2449,0.8037,0.817,1.0
2017-01-10 19:00:00,0.0,0.2086,0.4208,0.7915,1.0
2017-01-10 20:00:00,0.0118,0.3065,0.726,0.7787,1.0
2017-01-10 21:00:00,0.1065,0.3065,0.1212,0.7787,1.0
2017-01-10 22:00:00,0.3018,0.2982,0.0,0.7378,1.0
2017-01-10 23:00:00,0.574,0.2982,0.0,0.7378,1.0
2017-01-11 00:00:00,0.7515,0.2982,0.0087,0.7378,1.0
2017-01-11 01:00:00,0.9172,0.2982,0.0173,0.7378,1.0
2017-01-11 02:00:00,0.9763,0.2982,0.0346,0.7378,1.0
2017-01-11 03:00:00,1.0,0.2982,0.0346,0.7378,1.0
2017-01-11 04:00:00,0.9527,0.2982,0.0173,0.7378,1.0
2017-01-11 05:00:00,0.9408,0.2941,0.0087,0.7378,1.0
2017-01-11 06:00:00,0.8107,0.2605,0.5841,0.7778,1.0
2017-01-11 07:00:00,0.5858,0.1656,0.5559,0.8032,1.0
2017-01-11 08:00:00,0.5503,0.2047,0.65,0.8287,1.0
2017-01-11 09:00:00,0.5266,0.271,0.638,0.8415,1.0
2017-01-11 10:00:00,0.4911,0.2718,0.5847,0.8516,1.0
2017-01-11 11:00:00,0.503,0.2727,0.4755,0.8516,1.0
2017-01-11 12:00:00,0.4675,0.2735,0.6189,0.8516,1.0
2017-01-11 13:00:00,0.4556,0.2718,0.7267,0.8287,1.0
2017-01-11 14:00:00,0.3491,0.2727,0.7371,0.8287,1.0
2017-01-11 15:00:00,0.432,0.2735,0.585,0.8287,1.0
2017-01-11 16:00:00,0.5385,0.2743,0.7745,0.8516,1.0
2017-01-11 17:00:00,0.4793,0.2118,0.6783,0.8415,1.0
2017-01-11 18:00:00,0.2071,0.2449,0.7777,0.817,1.0
2017-01-11 19:00:00,0.0,0.2086,0.4034,0.7915,1.0
2017-01-11 20:00:00,0.0118,0.3065,0.7086,0.7787,1.0
2017-01-11 21:00:00,0.1065,0.3065,0.1039,0.7787,1.0
2017-01-11 22:00:00,0.3018,0.2982,0.0,0.7378,1.0
2017-01-11 23:00:00,0.574,0.2982,0.0,0.7378,1.0
2017-01-12 00:00:00,0.7515,0.2982,0.0087,0.7378,1.0
2017-01-12 01:00:00,0.9172,0.2982,0.0173,0.7378,1.0
2017-01-12 02:00:00,0.9763,0.2982,0.0346,0.7378,1.0
2017-01-12 03:00:00,1.0,0.2982,0.0346,0.7378,1.0
2017-01-12 04:00:00,0.9527,0.2982,0.0173,0.7378,1.0
2017-01-12 05:00:00,0.9408,0.2941,0.0087,0.7378,1.0
2017-01-12 06:00:00,0.8107,0.2605,0.5841,0.7778,1.0
2017-01-12 07:00:00,0.5858,0.1656,0.5559,0.8032,1.0
2017-01-12 08:00:00,0.5503,0.2047,0.65,0.8287,1.0
2017-01-12 09:00:00,0.5266,0.271,0.638,0.8415,1.0
2017-01-12 10:00:00,0.4911,0.2718,0.5847,0.8516,1.0
2017-01-12 11:00:00,0.503,0.2727,0.4755,0.8516,1.0
2017-01-12 12:00:00,0.4675,0.2735,0.6189,0.8516,1.0
2017-01-12 13:00:00,0.4556,0.2718,0.7267,0.8287,1.0
2017-01-12 14:00:00,0.3491,0.2727,0.7371,0.8287,1.0
2017-01-12 15:00:00,0.432,0.2735,0.585,0.8287,1.0
2017-01-12 16:00:00,0.5385,0.2743,0.7745,0.8516,1.0
2017-01-12 17:00:00,0.4793,0.2118,0.6783,0.8415,1.0
2017-01-12 18:00:00,0.2071,0.2449,0.7777,0.817,1.0
2017-01-12 19:00:00,0.0,0.2086,0.4034,0.7915,1.0
2017-01-12 20:00:00,0.0118,0.3065,0.7086,0.7787,1.0
2017-01-12 21:00:00,0.1065,0.3065,0.1039,0.7787,1.0
2017-01-12 22:00:00,0.3018,0.2982,0.0,0.7378,1.0
2017-01-12 23:00:00,0.574,0.2982,0.0,0.7378,1.0
2017-01-13 00:00:00,0.7515,0.2982,0.0173,0.7378,1.0
2017-01-13 01:00:00,0.9172,0.2982,0.026,0.7378,1.0
2017-01-13 02:00:00,0.9763,0.2982,0.0433,0.7378,1.0
2017-01-13 03:00:00,1.0,0.2982,0.0433,0.7378,1.0
2017-01-13 04:00:00,0.9527,0.2982,0.0173,0.7378,1.0
2017-01-13 05:00:00,0.9408,0.2941,0.0087,0.7378,1.0
2017-01-13 06:00:00,0.8107,0.2605,0.6101,0.7778,1.0
2017-01-13 07:00:00,0.5858,0.1656,0.5732,0.8032,1.0
2017-01-13 08:00:00,0.5503,0.2047,0.6673,0.8287,1.0
2017-01-13 09:00:00,0.5266,0.271,0.6553,0.8415,1.0
2017-01-13 10:00:00,0.4911,0.2718,0.602,0.8516,1.0
2017-01-13 11:00:00,0.503,0.2727,0.5015,0.8516,1.0
2017-01-13 12:00:00,0.4675,0.2735,0.6362,0.8516,1.0
2017-01-13 13:00:00,0.4556,0.2718,0.7527,0.8287,1.0
2017-01-13 14:00:00,0.3491,0.2727,0.7544,0.8287,1.0
2017-01-13 15:00:00,0.432,0.2735,0.6023,0.8287,1.0
2017-01-13 16:00:00,0.5385,0.2743,0.8005,0.8516,1.0
2017-01-13 17:00:00,0.4793,0.2118,0.7043,0.8415,1.0
2017-01-13 18:00:00,0.2071,0.2449,0.8037,0.817,1.0
2017-01-13 19:00:00,0.0,0.2086,0.4208,0.7915,1.0
2017-01-13 20:00:00,0.0118,0.3065,0.726,0.7787,1.0
2017-01-13 21:00:00,0.1065,0.3065,0.1212,0.7787,1.0
2017-01-13 22:00:00,0.3018,0.2982,0.0,0.7378,1.0
2017-01-13 23:00:00,0.574,0.2982,0.0,0.7378,1.0
2017-01-14 00:00:00,0.7515,0.5273,0.026,0.8663,1.0
2017-01-14 01:00:00,0.9172,0.5273,0.0433,0.8663,1.0
2017-01-14 02:00:00,0.9763,0.5273,0.0606,0.8663,1.0
2017-01-14 03:00:00,1.0,0.5273,0.0519,0.8663,1.0
2017-01-14 04:00:00,0.9527,0.5273,0.026,0.8663,1.0
2017-01-14 05:00:00,0.9408,0.5249,0.0173,0.8663,1.0
2017-01-14 06:00:00,0.8107,0.448,0.6274,0.8443,1.0
2017-01-14 07:00:00,0.5858,0.3539,0.5905,0.8443,1.0
2017-01-14 08:00:00,0.5503,0.3931,0.6933,0.8443,1.0
2017-01-14 09:00:00,0.5266,0.4594,0.6726,0.8443,1.0
2017-01-14 10:00:00,0.4911,0.4602,0.6106,0.8443,1.0
2017-01-14 11:00:00,0.503,0.461,0.5361,0.8443,1.0
2017-01-14 12:00:00,0.4675,0.4619,0.6536,0.8443,1.0
2017-01-14 13:00:00,0.4556,0.4602,0.77,0.8443,1.0
2017-01-14 14:00:00,0.3491,0.461,0.7717,0.8443,1.0
2017-01-14 15:00:00,0.432,0.4619,0.6283,0.8443,1.0
2017-01-14 16:00:00,0.5385,0.4627,0.8265,0.8443,1.0
2017-01-14 17:00:00,0.4793,0.3993,0.7302,0.8443,1.0
2017-01-14 18:00:00,0.2071,0.4765,0.8383,0.8663,1.0
2017-01-14 19:00:00,0.0,0.4394,0.4467,0.8663,1.0
2017-01-14 20:00:00,0.0118,0.5356,0.7519,0.8663,1.0
2017-01-14 21:00:00,0.1065,0.5356,0.1385,0.8663,1.0
2017-01-14 22:00:00,0.3018,0.5273,0.0,0.8663,1.0
2017-01-14 23:00:00,0.574,0.5273,0.0087,0.8663,1.0
2017-01-15 00:00:00,0.7515,0.9189,0.0173,0.9519,1.0
2017-01-15 01:00:00,0.9172,0.9189,0.0433,0.9519,1.0
2017-01-15 02:00:00,0.9763,0.922,0.0606,0.9519,1.0
2017-01-15 03:00:00,1.0,0.922,0.0519,0.9519,1.0
2017-01-15 04:00:00,0.9527,0.922,0.0346,0.9519,1.0
2017-01-15 05:00:00,0.9408,0.92,0.0173,0.9519,1.0
2017-01-15 06:00:00,0.8107,0.7681,0.3817,0.9244,1.0
2017-01-15 07:00:00,0.5858,0.8043,0.6274,0.9244,1.0
2017-01-15 08:00:00,0.5503,0.8426,0.6002,0.9244,1.0
2017-01-15 09:00:00,0.5266,0.8426,0.5144,0.9244,1.0
2017-01-15 10:00:00,0.4911,0.8426,0.656,0.9244,1.0
2017-01-15 11:00:00,0.503,0.8426,0.7878,0.9244,1.0
2017-01-15 12:00:00,0.4675,0.8426,0.7892,0.9244,1.0
2017-01-15 13:00:00,0.4556,0.8426,0.8125,0.9244,1.0
2017-01-15 14:00:00,0.3491,0.8426,0.5909,0.9244,1.0
2017-01-15 15:00:00,0.432,0.8426,0.6594,0.9244,1.0
2017-01-15 16:00:00,0.5385,0.8426,0.8268,0.9244,1.0
2017-01-15 17:00:00,0.4793,0.8436,0.7928,0.9244,1.0
2017-01-15 18:00:00,0.2071,0.9945,0.6861,0.9519,1.0
2017-01-15 19:00:00,0.0,0.9572,0.591,0.9519,1.0
2017-01-15 20:00:00,0.0118,0.922,0.7216,0.9519,1.0
2017-01-15 21:00:00,0.1065,0.922,0.1472,0.9519,1.0
2017-01-15 22:00:00,0.3018,0.922,0.0,0.9519,1.0
2017-01-15 23:00:00,0.574,0.9189,0.0,0.9519,1.0
2017-01-16 00:00:00,0.7515,0.2982,0.0346,0.7378,1.0
2017-01-16 01:00:00,0.9172,0.2982,0.0606,0.7378,1.0
2017-01-16 02:00:00,0.9763,0.2982,0.0866,0.7378,1.0
2017-01-16 03:00:00,1.0,0.2982,0.0779,0.7378,1.0
2017-01-16 04:00:00,0.9527,0.2982,0.0519,0.7378,1.0
2017-01-16 05:00:00,0.9408,0.2941,0.0346,0.7378,1.0
2017-01-16 06:00:00,0.8107,0.2605,0.4164,0.765,1.0
2017-01-16 07:00:00,0.5858,0.1656,0.662,0.765,1.0
2017-01-16 08:00:00,0.5503,0.2047,0.6262,0.765,1.0
2017-01-16 09:00:00,0.5266,0.271,0.5317,0.765,1.0
2017-01-16 10:00:00,0.4911,0.2718,0.6733,0.765,1.0
2017-01-16 11:00:00,0.503,0.2727,0.8311,0.765,1.0
2017-01-16 12:00:00,0.4675,0.2735,0.8152,0.765,1.0
2017-01-16 13:00:00,0.4556,0.2718,0.8472,0.765,1.0
2017-01-16 14:00:00,0.3491,0.2727,0.6082,0.765,1.0
2017-01-16 15:00:00,0.432,0.2735,0.7806,0.765,1.0
2017-01-16 16:00:00,0.5385,0.2743,0.8701,0.765,1.0
2017-01-16 17:00:00,0.4793,0.2118,0.836,0.765,1.0
2017-01-16 18:00:00,0.2071,0.2449,0.738,0.7787,1.0
2017-01-16 19:00:00,0.0,0.2086,0.6257,0.7787,1.0
2017-01-16 20:00:00,0.0118,0.3065,0.7216,0.7787,1.0
