,biomass,hardcoal,lignite,natgas,uranium,oil,otherfossil,waste,mixedfuels
2017-04-24 07:00:00,0.0,15.24543187589581,5.756674144238184,15.183576721466814,13.982547249738163,11.68262296415351,0.0,0.0,0.0
2017-04-24 08:00:00,0.0,13.950158792700485,5.2675791072161475,13.893558938169909,12.794570599779963,10.690051078373562,0.0,0.0,0.0
2017-04-24 09:00:00,0.0,12.754125655706853,4.815957067812376,12.702378455728352,11.697613164503414,9.773527079193032,0.0,0.0,0.0
2017-04-24 10:00:00,0.0,11.632195894189627,4.392316458457843,11.585000689800498,10.668620609290523,8.91378873246953,0.0,0.0,0.0
2017-04-24 11:00:00,0.0,11.124283847026254,4.200528900502508,11.079149389644451,10.202782431927917,8.524574114329212,0.0,0.0,0.0
2017-04-24 12:00:00,0.0,10.933723456345158,4.128573308632118,10.889362157932519,10.028007477153444,8.3785470805035,0.0,0.0,0.0
2017-04-24 13:00:00,0.0,11.16739899962452,4.216809179487569,11.122089611519606,10.24232605806409,8.5576133929766,0.0,0.0,0.0
2017-04-24 14:00:00,0.0,11.695341351758726,4.416160179375245,11.647889947869235,10.726535291619875,8.96217729756129,0.0,0.0,0.0
2017-04-24 15:00:00,0.0,12.704480226029888,4.797210956601658,12.6529344520093,11.652080209330839,9.73548362843803,0.0,0.0,0.0
2017-04-24 16:00:00,0.0,14.291900011077033,5.3966205703812005,14.233913612956908,13.108003028066117,10.951928461586037,0.0,0.0,0.0
2017-04-24 17:00:00,0.0,15.765811711079674,5.9531695381877805,15.7018452241985,14.459820421957943,12.081391687931903,0.0,0.0,0.0
2017-04-24 18:00:00,0.0,16.976469744055294,6.41031393742019,16.90759126516235,15.570191271872746,13.00912279144627,0.0,0.0,0.0
2017-04-24 19:00:00,0.0,17.288432483867624,6.528111048900038,17.218288281339934,15.856311979051947,13.248180831766796,0.0,0.0,0.0
2017-04-24 20:00:00,0.0,16.72691656817455,6.31608267346521,16.65905059915066,15.341310312548025,12.817889398581135,0.0,0.0,0.0
2017-04-24 21:00:00,0.0,15.821411909707074,5.974164169790112,15.757219836637173,14.510814871359644,12.123998297084313,0.0,0.0,0.0
2017-04-24 22:00:00,0.0,15.0746030955899,5.692169207239082,15.013441043243729,13.825869399501652,11.551716326152945,0.0,0.0,0.0
2017-04-24 23:00:00,0.0,14.727766446866251,5.561203709886496,14.668011611753613,13.50776363062626,11.28593429844959,0.0,0.0,0.0
2017-04-25 00:00:00,0.0,14.517982203273991,5.48198919233219,14.45907852389704,13.315357267713239,11.125175964959316,0.0,0.0,0.0
2017-04-25 01:00:00,0.0,14.494408081277323,5.473087605307561,14.435600048974754,13.293735953382965,11.107111040250068,0.0,0.0,0.0
2017-04-25 02:00:00,0.0,14.60825981998759,5.516078014883704,14.548989858043587,13.398156564680841,11.19435598994994,0.0,0.0,0.0
2017-04-25 03:00:00,0.0,15.105875946905813,5.703977833983959,15.044587011499631,13.854551704123677,11.575680811640266,0.0,0.0,0.0
2017-04-25 04:00:00,0.0,16.299173002799584,6.154566729331707,16.233042513918708,14.948999706832536,12.490108143166564,0.0,0.0,0.0
2017-04-25 05:00:00,0.0,17.11604734799085,6.463018432132532,17.046602562133526,15.69820669694705,13.116081553539273,0.0,0.0,0.0
2017-04-25 06:00:00,0.0,17.34807353664189,6.55063150678117,17.277687353004076,15.911012550687365,13.293883960311721,0.0,0.0,0.0
2017-04-25 07:00:00,0.0,16.888825287003808,6.377219395796098,16.820302407182762,15.48980701173003,12.94196056508459,0.0,0.0,0.0
2017-04-25 08:00:00,0.0,16.45296308604528,6.212637855362612,16.386208626034804,15.090050293200246,12.607957973385274,0.0,0.0,0.0
2017-04-25 09:00:00,0.0,15.986981814754685,6.0366833558132065,15.922117976389522,14.66266947536881,12.250875042238395,0.0,0.0,0.0
2017-04-25 10:00:00,0.0,15.418763382097639,5.82212411038257,15.35620497129842,14.141520507764868,11.815447448972888,0.0,0.0,0.0
2017-04-25 11:00:00,0.0,14.91013946047299,5.630067748674182,14.849644684962982,13.67502942542904,11.425687319167396,0.0,0.0,0.0
2017-04-25 12:00:00,0.0,14.57452624175871,5.5033402178069375,14.515393146760017,13.367217372185165,11.168505841598101,0.0,0.0,0.0
2017-04-25 13:00:00,0.0,14.28249444154267,5.393069027900078,14.224546204555715,13.099376586946214,10.944720943719206,0.0,0.0,0.0
2017-04-25 14:00:00,0.0,14.342119804091585,5.415583561153076,14.283929649654315,13.154062768086227,10.990412048794509,0.0,0.0,0.0
2017-04-25 15:00:00,0.0,14.56349571174235,5.499175090347164,14.50440737081446,13.3571005773053,11.160053111342577,0.0,0.0,0.0
2017-04-25 16:00:00,0.0,15.296114361362674,5.775811847651764,15.234053573338585,14.029031354192762,11.721461114060679,0.0,0.0,0.0
2017-04-25 17:00:00,0.0,16.081533640819092,6.072386119554262,16.0162861781755,14.749388919347624,12.323330407456952,0.0,0.0,0.0
2017-04-25 18:00:00,0.0,16.6682847227914,6.293943292233263,16.600656640229513,15.287535348671442,12.772959628871767,0.0,0.0,0.0
2017-04-25 19:00:00,0.0,17.01331716083212,6.424227519742281,16.944289181244567,15.603986362120557,13.037359084187,0.0,0.0,0.0
2017-04-25 20:00:00,0.0,16.430097926445256,6.204003972495611,16.36343623704237,15.069079213005029,12.590436328816804,0.0,0.0,0.0
2017-04-25 21:00:00,0.0,15.697553474101722,5.927395232078189,15.63386393075509,14.397216487120449,12.029085183708036,0.0,0.0,0.0
2017-04-25 22:00:00,0.0,15.096196766447251,5.700322976034588,15.034947102293396,13.845674317165914,11.56826362485147,0.0,0.0,0.0
2017-04-25 23:00:00,0.0,14.83850372454529,5.603018099167666,14.778299596066113,13.609327773253316,11.370792626749653,0.0,0.0,0.0
2017-04-26 00:00:00,0.0,14.769702854004434,5.577038894657897,14.7097778706821,13.546226154946151,11.318070300699631,0.0,0.0,0.0
2017-04-26 01:00:00,0.0,14.963711178731373,5.650296426213193,14.902999047167901,13.724163427528504,11.466739497357512,0.0,0.0,0.0
2017-04-26 02:00:00,0.0,15.341592982974497,5.792984572391842,15.2793476749456,14.07074266684804,11.756311526534748,0.0,0.0,0.0
2017-04-26 03:00:00,0.0,16.057962973074876,6.063485836855149,15.992811143490757,14.72777077313017,12.305268129752351,0.0,0.0,0.0
2017-04-26 04:00:00,0.0,17.58552416619119,6.640292849981342,17.514174576237334,16.128793501347253,13.475843133407455,0.0,0.0,0.0
2017-04-26 05:00:00,0.0,18.709652715966985,7.064763721647878,18.633742209299818,17.15980270397085,14.337266418571005,0.0,0.0,0.0
2017-04-26 06:00:00,0.0,19.139586239857536,7.227106593982972,19.06193136774825,17.55412185878278,14.66672584616548,0.0,0.0,0.0
2017-04-26 07:00:00,0.0,18.69101420913807,7.057725822608831,18.615179324318,17.142708153647753,14.322983671472102,0.0,0.0,0.0
2017-04-26 08:00:00,0.0,18.216710681927918,6.87862883973302,18.142800184567687,16.707694469947583,13.959523369128993,0.0,0.0,0.0
2017-04-26 09:00:00,0.0,18.054805000985315,6.817493264507947,17.98155140209665,16.559200557003056,13.83545453056775,0.0,0.0,0.0
2017-04-26 10:00:00,0.0,17.621583277932793,6.65390876837033,17.5500873856673,16.161865587321266,13.503475345490964,0.0,0.0,0.0
2017-04-26 11:00:00,0.0,17.338097810458535,6.546864673184248,17.267752101245367,15.901863182939396,13.286239529590278,0.0,0.0,0.0
2017-04-26 12:00:00,0.0,17.071650710600967,6.446254264568506,17.00238605482354,15.657487740272884,13.082060269017822,0.0,0.0,0.0
2017-04-26 13:00:00,0.0,16.788976370394128,6.3395164509890085,16.720858606689614,15.39822927187358,12.865446022523523,0.0,0.0,0.0
2017-04-26 14:00:00,0.0,16.816422686726863,6.349880178358192,16.748193565328513,15.423402019886085,12.886478222075521,0.0,0.0,0.0
2017-04-26 15:00:00,0.0,17.016448771434426,6.425410015714247,16.947408085991178,15.606858559744802,13.039758847357708,0.0,0.0,0.0
