label,identifier,capacity,fuel,country,efficiency_el,type,max_load_factor,part_load_losses,min_uptime,min_downtime,cold_startup_time,warm_startup_time,hot_startup_time,cold_startup_costs,warm_startup_costs,hot_startup_costs,outages,initial_status,unit_lifetime,min_load_factor,grad_pos,grad_neg,from,to_el
DE_transformer_natgas_BNA0594,BNA0594,13.4602,natgas,DE,0.513,ipp,1,0.08,4.0,2.0,34.0,3.0,1.0,76.0,33.0,23.0,20,0.5,34.0,0.0,1.0,1.0,DE_bus_natgas,DE_bus_el
DE_transformer_natgas_BNA0595,BNA0595,14.2293,natgas,DE,0.513,ipp,1,0.08,4.0,2.0,34.0,3.0,1.0,76.0,33.0,23.0,20,0.5,34.0,0.0,1.0,1.0,DE_bus_natgas,DE_bus_el
DE_transformer_natgas_BNA0600a,BNA0600a,9.6144,natgas,DE,0.3641,ipp,1,0.05,4.0,2.0,2.0,1.0,0.1,86.8,34.5,19.5,20,0.5,41.0,0.0,1.0,1.0,DE_bus_natgas,DE_bus_el
DE_transformer_natgas_BNA0602,BNA0602,44.6109,natgas,DE,0.43,ipp,1,0.08,4.0,2.0,34.0,3.0,1.0,76.0,33.0,23.0,20,0.5,34.0,0.0,1.0,1.0,DE_bus_natgas,DE_bus_el
DE_transformer_natgas_BNA0603,BNA0603,44.6109,natgas,DE,0.43,chp,1,0.08,4.0,2.0,34.0,3.0,1.0,76.0,33.0,23.0,20,0.5,34.0,0.0,1.0,1.0,DE_bus_natgas,DE_bus_el
DE_transformer_natgas_BNA0604,BNA0604,138.063,natgas,DE,0.46,chp,1,0.08,4.0,2.0,34.0,3.0,1.0,76.0,33.0,23.0,20,0.5,34.0,0.0,1.0,1.0,DE_bus_natgas,DE_bus_el
DE_transformer_natgas_BNA0605,BNA0605,138.063,natgas,DE,0.46,ipp,1,0.08,4.0,2.0,34.0,3.0,1.0,76.0,33.0,23.0,20,0.5,34.0,0.0,1.0,1.0,DE_bus_natgas,DE_bus_el
DE_transformer_natgas_BNA0606,BNA0606,341.1195,natgas,DE,0.5975,chp,1,0.08,4.0,2.0,34.0,3.0,1.0,76.0,33.0,23.0,20,0.5,34.0,0.0,1.0,1.0,DE_bus_natgas,DE_bus_el
DE_transformer_natgas_BNA0614a,BNA0614a,18.0751,natgas,DE,0.3592,ipp,1,0.17,1.0,0.0,0.4,0.2,0.1,23.9,21.0,16.5,20,0.5,40.0,0.0,1.0,1.0,DE_bus_natgas,DE_bus_el
DE_transformer_natgas_BNA0614b,BNA0614b,191.3269,natgas,DE,0.573,ipp,1,0.08,4.0,2.0,34.0,3.0,1.0,76.0,33.0,23.0,20,0.5,34.0,0.0,1.0,1.0,DE_bus_natgas,DE_bus_el
DE_transformer_natgas_BNA0615,BNA0615,157.6765,natgas,DE,0.52,ipp,1,0.08,4.0,2.0,34.0,3.0,1.0,76.0,33.0,23.0,20,0.5,34.0,0.0,1.0,1.0,DE_bus_natgas,DE_bus_el
DE_transformer_natgas_BNA0626,BNA0626,166.9832,natgas,DE,0.58,chp,1,0.08,4.0,2.0,34.0,3.0,1.0,76.0,33.0,23.0,20,0.5,34.0,0.0,1.0,1.0,DE_bus_natgas,DE_bus_el
DE_transformer_natgas_BNA0627,BNA0627,128.8332,natgas,DE,0.45,chp,1,0.08,4.0,2.0,34.0,3.0,1.0,76.0,33.0,23.0,20,0.5,34.0,0.0,1.0,1.0,DE_bus_natgas,DE_bus_el
DE_transformer_natgas_BNA0658,BNA0658,23.5092,natgas,DE,0.5535,ipp,1,0.08,4.0,2.0,34.0,3.0,1.0,76.0,33.0,23.0,20,0.5,34.0,0.0,1.0,1.0,DE_bus_natgas,DE_bus_el
DE_transformer_natgas_BNA0683a,BNA0683a,30.6508,natgas,DE,0.46,chp,1,0.08,4.0,2.0,34.0,3.0,1.0,76.0,33.0,23.0,20,0.5,34.0,0.0,1.0,1.0,DE_bus_natgas,DE_bus_el
DE_transformer_natgas_BNA0683b,BNA0683b,37.6501,natgas,DE,0.45,chp,1,0.08,4.0,2.0,34.0,3.0,1.0,76.0,33.0,23.0,20,0.5,34.0,0.0,1.0,1.0,DE_bus_natgas,DE_bus_el
DE_transformer_natgas_BNA0683c,BNA0683c,37.6501,natgas,DE,0.36,chp,1,0.17,1.0,0.0,0.4,0.2,0.1,23.9,21.0,16.5,20,0.5,40.0,0.0,1.0,1.0,DE_bus_natgas,DE_bus_el
DE_transformer_natgas_BNA0684a,BNA0684a,48.0336,natgas,DE,0.558,chp,1,0.08,4.0,2.0,34.0,3.0,1.0,76.0,33.0,23.0,20,0.5,34.0,0.0,1.0,1.0,DE_bus_natgas,DE_bus_el
DE_transformer_natgas_BNA0684b,BNA0684b,47.6491,natgas,DE,0.35,chp,1,0.08,4.0,2.0,34.0,3.0,1.0,76.0,33.0,23.0,20,0.5,34.0,0.0,1.0,1.0,DE_bus_natgas,DE_bus_el
DE_transformer_natgas_BNA0684c,BNA0684c,49.072,natgas,DE,0.558,chp,1,0.08,4.0,2.0,34.0,3.0,1.0,76.0,33.0,23.0,20,0.5,34.0,0.0,1.0,1.0,DE_bus_natgas,DE_bus_el
DE_transformer_natgas_BNA0685,BNA0685,40.0498,natgas,DE,0.5625,chp,1,0.08,4.0,2.0,34.0,3.0,1.0,76.0,33.0,23.0,20,0.5,34.0,0.0,1.0,1.0,DE_bus_natgas,DE_bus_el
DE_transformer_natgas_BNA0688,BNA0688,28.8433,natgas,DE,0.5265,chp,1,0.08,4.0,2.0,34.0,3.0,1.0,76.0,33.0,23.0,20,0.5,34.0,0.0,1.0,1.0,DE_bus_natgas,DE_bus_el
DE_transformer_natgas_BNA0734,BNA0734,14.4216,natgas,DE,0.3514,emb,1,0.17,1.0,0.0,0.4,0.2,0.1,23.9,21.0,16.5,20,0.5,40.0,0.2,1.0,1.0,DE_bus_natgas,DE_bus_el
DE_transformer_natgas_BNA0738,BNA0738,14.037,natgas,DE,0.3462,emb,1,0.17,1.0,0.0,0.4,0.2,0.1,23.9,21.0,16.5,20,0.5,40.0,0.2,1.0,1.0,DE_bus_natgas,DE_bus_el
DE_transformer_natgas_BNA0739,BNA0739,14.037,natgas,DE,0.3462,emb,1,0.17,1.0,0.0,0.4,0.2,0.1,23.9,21.0,16.5,20,0.5,40.0,0.2,1.0,1.0,DE_bus_natgas,DE_bus_el
DE_transformer_natgas_BNA0740,BNA0740,14.037,natgas,DE,0.3462,emb,1,0.17,1.0,0.0,0.4,0.2,0.1,23.9,21.0,16.5,20,0.5,40.0,0.2,1.0,1.0,DE_bus_natgas,DE_bus_el
DE_transformer_natgas_BNA0741,BNA0741,14.037,natgas,DE,0.3462,emb,1,0.17,1.0,0.0,0.4,0.2,0.1,23.9,21.0,16.5,20,0.5,40.0,0.2,1.0,1.0,DE_bus_natgas,DE_bus_el
DE_transformer_natgas_BNA0742,BNA0742,28.8433,natgas,DE,0.5625,chp,1,0.08,4.0,2.0,34.0,3.0,1.0,76.0,33.0,23.0,20,0.5,34.0,0.0,1.0,1.0,DE_bus_natgas,DE_bus_el
DE_transformer_natgas_BNA0743,BNA0743,28.8433,natgas,DE,0.5725,chp,1,0.08,4.0,2.0,34.0,3.0,1.0,76.0,33.0,23.0,20,0.5,34.0,0.0,1.0,1.0,DE_bus_natgas,DE_bus_el
DE_transformer_natgas_BNA0752,BNA0752,8.8837,natgas,DE,0.45,chp,1,0.08,4.0,2.0,34.0,3.0,1.0,76.0,33.0,23.0,20,0.5,34.0,0.0,1.0,1.0,DE_bus_natgas,DE_bus_el
DE_transformer_natgas_BNA0753,BNA0753,9.4221,natgas,DE,0.522,chp,1,0.08,4.0,2.0,34.0,3.0,1.0,76.0,33.0,23.0,20,0.5,34.0,0.0,1.0,1.0,DE_bus_natgas,DE_bus_el
DE_transformer_natgas_BNA0755a,BNA0755a,15.3831,natgas,DE,0.495,ipp,1,0.08,4.0,2.0,34.0,3.0,1.0,76.0,33.0,23.0,20,0.5,34.0,0.0,1.0,1.0,DE_bus_natgas,DE_bus_el
DE_transformer_natgas_BNA0755b,BNA0755b,23.0746,natgas,DE,0.5175,ipp,1,0.08,4.0,2.0,34.0,3.0,1.0,76.0,33.0,23.0,20,0.5,34.0,0.0,1.0,1.0,DE_bus_natgas,DE_bus_el
DE_transformer_natgas_BNA0800,BNA0800,15.8446,natgas,DE,0.45,chp,1,0.08,4.0,2.0,34.0,3.0,1.0,76.0,33.0,23.0,20,0.5,34.0,0.0,1.0,1.0,DE_bus_natgas,DE_bus_el
DE_transformer_natgas_BNA0804,BNA0804,19.998,natgas,DE,0.3993,ipp,1,0.05,4.0,2.0,2.0,1.0,0.1,86.8,34.5,19.5,20,0.5,41.0,0.0,1.0,1.0,DE_bus_natgas,DE_bus_el
DE_transformer_natgas_BNA0805,BNA0805,45.5723,natgas,DE,0.59,ipp,1,0.08,4.0,2.0,34.0,3.0,1.0,76.0,33.0,23.0,20,0.5,34.0,0.0,1.0,1.0,DE_bus_natgas,DE_bus_el
DE_transformer_natgas_BNA0814,BNA0814,31.4584,natgas,DE,0.3806,chp,1,0.05,4.0,2.0,2.0,1.0,0.1,86.8,34.5,19.5,20,0.5,41.0,0.0,1.0,1.0,DE_bus_natgas,DE_bus_el
DE_transformer_natgas_BNA0832,BNA0832,3.7842,natgas,DE,0.4574,chp,1,0.12,1.0,0.0,0.5,0.3,0.1,0.0,0.0,0.0,20,0.5,30.0,0.0,1.0,1.0,DE_bus_natgas,DE_bus_el
DE_transformer_natgas_BNA0834,BNA0834,30.3816,natgas,DE,0.3421,ipp,1,0.05,4.0,2.0,2.0,1.0,0.1,86.8,34.5,19.5,20,0.5,41.0,0.0,1.0,1.0,DE_bus_natgas,DE_bus_el
DE_transformer_natgas_BNA0842a,BNA0842a,3.7727,natgas,DE,0.487,chp,1,0.12,1.0,0.0,0.5,0.3,0.1,0.0,0.0,0.0,20,0.5,30.0,0.0,1.0,1.0,DE_bus_natgas,DE_bus_el
DE_transformer_natgas_BNA0842b,BNA0842b,3.5381,natgas,DE,0.487,chp,1,0.12,1.0,0.0,0.5,0.3,0.1,0.0,0.0,0.0,20,0.5,30.0,0.0,1.0,1.0,DE_bus_natgas,DE_bus_el
DE_transformer_natgas_BNA0843,BNA0843,1.6537,natgas,DE,0.487,chp,1,0.12,1.0,0.0,0.5,0.3,0.1,0.0,0.0,0.0,20,0.5,30.0,0.0,1.0,1.0,DE_bus_natgas,DE_bus_el
DE_transformer_natgas_BNA0848,BNA0848,41.5343,natgas,DE,0.522,chp,1,0.08,4.0,2.0,34.0,3.0,1.0,76.0,33.0,23.0,20,0.5,34.0,0.0,1.0,1.0,DE_bus_natgas,DE_bus_el
DE_transformer_natgas_BNA0856,BNA0856,10.1913,natgas,DE,0.374,chp,1,0.05,4.0,2.0,2.0,1.0,0.1,86.8,34.5,19.5,20,0.5,41.0,0.0,1.0,1.0,DE_bus_natgas,DE_bus_el
DE_transformer_natgas_BNA0857,BNA0857,43.111,natgas,DE,0.5355,ipp,1,0.08,4.0,2.0,34.0,3.0,1.0,76.0,33.0,23.0,20,0.5,34.0,0.0,1.0,1.0,DE_bus_natgas,DE_bus_el
DE_transformer_natgas_BNA0861a,BNA0861a,28.8433,natgas,DE,0.589,chp,1,0.08,4.0,2.0,34.0,3.0,1.0,76.0,33.0,23.0,20,0.5,34.0,0.0,1.0,1.0,DE_bus_natgas,DE_bus_el
DE_transformer_natgas_BNA0893,BNA0893,46.9184,natgas,DE,0.513,ipp,1,0.08,4.0,2.0,34.0,3.0,1.0,76.0,33.0,23.0,20,0.5,34.0,0.0,1.0,1.0,DE_bus_natgas,DE_bus_el
DE_transformer_natgas_BNA0896,BNA0896,17.2675,natgas,DE,0.3784,chp,1,0.05,4.0,2.0,2.0,1.0,0.1,86.8,34.5,19.5,20,0.5,41.0,0.0,1.0,1.0,DE_bus_natgas,DE_bus_el
DE_transformer_natgas_BNA0897,BNA0897,8.8453,natgas,DE,0.3784,chp,1,0.05,4.0,2.0,2.0,1.0,0.1,86.8,34.5,19.5,20,0.5,41.0,0.0,1.0,1.0,DE_bus_natgas,DE_bus_el
DE_transformer_natgas_BNA0918b,BNA0918b,60.3785,natgas,DE,0.599,ipp,1,0.08,4.0,2.0,34.0,3.0,1.0,76.0,33.0,23.0,20,0.5,34.0,0.0,1.0,1.0,DE_bus_natgas,DE_bus_el
DE_transformer_natgas_BNA0922,BNA0922,38.4577,natgas,DE,0.51,ipp,1,0.08,4.0,2.0,34.0,3.0,1.0,76.0,33.0,23.0,20,0.5,34.0,0.0,1.0,1.0,DE_bus_natgas,DE_bus_el
DE_transformer_natgas_BNA0957,BNA0957,5.1533,natgas,DE,0.385,chp,1,0.05,4.0,2.0,2.0,1.0,0.1,86.8,34.5,19.5,20,0.5,41.0,0.0,1.0,1.0,DE_bus_natgas,DE_bus_el
DE_transformer_natgas_BNA0994,BNA0994,325.3519,natgas,DE,0.597,emb,1,0.08,4.0,2.0,34.0,3.0,1.0,76.0,33.0,23.0,20,0.5,34.0,0.2,1.0,1.0,DE_bus_natgas,DE_bus_el
DE_transformer_natgas_BNA0995,BNA0995,215.7475,natgas,DE,0.604,emb,1,0.08,4.0,2.0,34.0,3.0,1.0,76.0,33.0,23.0,20,0.5,34.0,0.2,1.0,1.0,DE_bus_natgas,DE_bus_el
DE_transformer_natgas_BNA1023,BNA1023,76.9153,natgas,DE,0.5,emb,1,0.17,1.0,0.0,0.4,0.2,0.1,23.9,21.0,16.5,20,0.5,40.0,0.2,1.0,1.0,DE_bus_natgas,DE_bus_el
DE_transformer_natgas_BNA1024,BNA1024,76.9153,natgas,DE,0.5,emb,1,0.17,1.0,0.0,0.4,0.2,0.1,23.9,21.0,16.5,20,0.5,40.0,0.2,1.0,1.0,DE_bus_natgas,DE_bus_el
DE_transformer_natgas_BNA1039,BNA1039,21.1517,natgas,DE,0.41,emb,1,0.08,4.0,2.0,34.0,3.0,1.0,76.0,33.0,23.0,20,0.5,34.0,0.2,1.0,1.0,DE_bus_natgas,DE_bus_el
DE_transformer_natgas_BNA1040,BNA1040,21.1517,natgas,DE,0.41,emb,1,0.08,4.0,2.0,34.0,3.0,1.0,76.0,33.0,23.0,20,0.5,34.0,0.2,1.0,1.0,DE_bus_natgas,DE_bus_el
DE_transformer_natgas_BNA1042,BNA1042,21.1517,natgas,DE,0.41,emb,1,0.05,4.0,2.0,2.0,1.0,0.1,86.8,34.5,19.5,20,0.5,41.0,0.2,1.0,1.0,DE_bus_natgas,DE_bus_el
DE_transformer_natgas_BNA1044,BNA1044,136.5247,natgas,DE,0.41,emb,1,0.08,4.0,2.0,34.0,3.0,1.0,76.0,33.0,23.0,20,0.5,34.0,0.2,1.0,1.0,DE_bus_natgas,DE_bus_el
DE_transformer_natgas_BNA1045,BNA1045,136.5247,natgas,DE,0.41,emb,1,0.08,4.0,2.0,34.0,3.0,1.0,76.0,33.0,23.0,20,0.5,34.0,0.2,1.0,1.0,DE_bus_natgas,DE_bus_el
DE_transformer_natgas_BNA1046b,BNA1046b,43.0726,natgas,DE,0.3384,emb,1,0.17,1.0,0.0,0.4,0.2,0.1,23.9,21.0,16.5,20,0.5,40.0,0.2,1.0,1.0,DE_bus_natgas,DE_bus_el
DE_transformer_natgas_BNA1056,BNA1056,9.6202,natgas,DE,0.3916,ipp,1,0.05,4.0,2.0,2.0,1.0,0.1,86.8,34.5,19.5,20,0.5,41.0,0.0,1.0,1.0,DE_bus_natgas,DE_bus_el
DE_transformer_natgas_BNA1074,BNA1074,15.3831,natgas,DE,0.3817,emb,1,0.05,4.0,2.0,2.0,1.0,0.1,86.8,34.5,19.5,20,0.5,41.0,0.2,1.0,1.0,DE_bus_natgas,DE_bus_el
DE_transformer_natgas_BNA1078,BNA1078,22.69,natgas,DE,0.3927,ipp,1,0.05,4.0,2.0,2.0,1.0,0.1,86.8,34.5,19.5,20,0.5,41.0,0.0,1.0,1.0,DE_bus_natgas,DE_bus_el
DE_transformer_natgas_BNA1082,BNA1082,33.8501,natgas,DE,0.5625,chp,1,0.08,4.0,2.0,34.0,3.0,1.0,76.0,33.0,23.0,20,0.5,34.0,0.0,1.0,1.0,DE_bus_natgas,DE_bus_el
DE_transformer_natgas_BNA1085,BNA1085,8.8453,natgas,DE,0.25,chp,1,0.05,4.0,2.0,2.0,1.0,0.1,86.8,34.5,19.5,20,0.5,41.0,0.0,1.0,1.0,DE_bus_natgas,DE_bus_el
DE_transformer_natgas_BNA1086,BNA1086,9.6144,natgas,DE,0.25,chp,1,0.05,4.0,2.0,2.0,1.0,0.1,86.8,34.5,19.5,20,0.5,41.0,0.0,1.0,1.0,DE_bus_natgas,DE_bus_el
DE_transformer_natgas_BNA1087,BNA1087,11.345,natgas,DE,0.5,chp,1,0.17,1.0,0.0,0.4,0.2,0.1,23.9,21.0,16.5,20,0.5,40.0,0.0,1.0,1.0,DE_bus_natgas,DE_bus_el
DE_transformer_natgas_BNA1088,BNA1088,17.1137,natgas,DE,0.5,chp,1,0.17,1.0,0.0,0.4,0.2,0.1,23.9,21.0,16.5,20,0.5,40.0,0.0,1.0,1.0,DE_bus_natgas,DE_bus_el
DE_transformer_natgas_BNA1089,BNA1089,10.3836,natgas,DE,0.3806,ipp,1,0.05,4.0,2.0,2.0,1.0,0.1,86.8,34.5,19.5,20,0.5,41.0,0.0,1.0,1.0,DE_bus_natgas,DE_bus_el
DE_transformer_natgas_BNA1094,BNA1094,5.8071,natgas,DE,0.366,ipp,1,0.08,4.0,2.0,34.0,3.0,1.0,76.0,33.0,23.0,20,0.5,34.0,0.0,1.0,1.0,DE_bus_natgas,DE_bus_el
DE_transformer_natgas_BNA1104,BNA1104,7.8454,natgas,DE,0.3586,chp,1,0.05,4.0,2.0,2.0,1.0,0.1,86.8,34.5,19.5,20,0.5,41.0,0.0,1.0,1.0,DE_bus_natgas,DE_bus_el
DE_transformer_natgas_BNA1105,BNA1105,3.7304,natgas,DE,0.3644,chp,1,0.17,1.0,0.0,0.4,0.2,0.1,23.9,21.0,16.5,20,0.5,40.0,0.0,1.0,1.0,DE_bus_natgas,DE_bus_el
DE_transformer_natgas_BNA1117,BNA1117,4.3842,natgas,DE,0.3774,ipp,1,0.17,1.0,0.0,0.4,0.2,0.1,23.9,21.0,16.5,20,0.5,40.0,0.0,1.0,1.0,DE_bus_natgas,DE_bus_el
DE_transformer_natgas_BNA1120,BNA1120,3.9227,natgas,DE,0.3566,ipp,1,0.17,1.0,0.0,0.4,0.2,0.1,23.9,21.0,16.5,20,0.5,40.0,0.0,1.0,1.0,DE_bus_natgas,DE_bus_el
DE_transformer_natgas_BNA1121,BNA1121,0.3461,natgas,DE,0.449,chp,1,0.12,1.0,0.0,0.5,0.3,0.1,0.0,0.0,0.0,20,0.5,30.0,0.0,1.0,1.0,DE_bus_natgas,DE_bus_el
DE_transformer_natgas_BNA1125,BNA1125,3.8458,natgas,DE,0.3774,ipp,1,0.17,1.0,0.0,0.4,0.2,0.1,23.9,21.0,16.5,20,0.5,40.0,0.0,1.0,1.0,DE_bus_natgas,DE_bus_el
DE_transformer_natgas_BNA1131,BNA1131,5.3841,natgas,DE,0.354,ipp,1,0.17,1.0,0.0,0.4,0.2,0.1,23.9,21.0,16.5,20,0.5,40.0,0.0,1.0,1.0,DE_bus_natgas,DE_bus_el
DE_transformer_natgas_BNA1138,BNA1138,3.9227,natgas,DE,0.385,chp,1,0.05,4.0,2.0,2.0,1.0,0.1,86.8,34.5,19.5,20,0.5,41.0,0.0,1.0,1.0,DE_bus_natgas,DE_bus_el
DE_transformer_natgas_BNA1151,BNA1151,5.1918,natgas,DE,0.3861,ipp,1,0.05,4.0,2.0,2.0,1.0,0.1,86.8,34.5,19.5,20,0.5,41.0,0.0,1.0,1.0,DE_bus_natgas,DE_bus_el
DE_transformer_natgas_BNA1165,BNA1165,4.3842,natgas,DE,0.3852,ipp,1,0.17,1.0,0.0,0.4,0.2,0.1,23.9,21.0,16.5,20,0.5,40.0,0.0,1.0,1.0,DE_bus_natgas,DE_bus_el
DE_transformer_natgas_BNA1182,BNA1182,5.9609,natgas,DE,0.53,chp,1,0.05,4.0,2.0,2.0,1.0,0.1,86.8,34.5,19.5,20,0.5,41.0,0.0,1.0,1.0,DE_bus_natgas,DE_bus_el
DE_transformer_natgas_BNA1183,BNA1183,6.0763,natgas,DE,0.5445,chp,1,0.08,4.0,2.0,34.0,3.0,1.0,76.0,33.0,23.0,20,0.5,34.0,0.0,1.0,1.0,DE_bus_natgas,DE_bus_el
DE_transformer_natgas_BNA1187,BNA1187,3.9227,natgas,DE,0.4242,ipp,1,0.17,1.0,0.0,0.4,0.2,0.1,23.9,21.0,16.5,20,0.5,40.0,0.0,1.0,1.0,DE_bus_natgas,DE_bus_el
DE_transformer_natgas_BNA1193,BNA1193,4.8457,natgas,DE,0.3826,chp,1,0.17,1.0,0.0,0.4,0.2,0.1,23.9,21.0,16.5,20,0.5,40.0,0.0,1.0,1.0,DE_bus_natgas,DE_bus_el
DE_transformer_natgas_BNA1196a,BNA1196a,4.8072,natgas,DE,0.3938,chp,1,0.05,4.0,2.0,2.0,1.0,0.1,86.8,34.5,19.5,20,0.5,41.0,0.0,1.0,1.0,DE_bus_natgas,DE_bus_el
DE_transformer_natgas_BNA1196b,BNA1196b,4.5995,natgas,DE,0.5535,ipp,1,0.08,4.0,2.0,34.0,3.0,1.0,76.0,33.0,23.0,20,0.5,34.0,0.0,1.0,1.0,DE_bus_natgas,DE_bus_el
DE_transformer_natgas_BNA1238,BNA1238,5.8071,natgas,DE,0.385,ipp,1,0.05,4.0,2.0,2.0,1.0,0.1,86.8,34.5,19.5,20,0.5,41.0,0.0,1.0,1.0,DE_bus_natgas,DE_bus_el
DE_transformer_natgas_BNA1248a,BNA1248a,24.6129,natgas,DE,0.3344,chp,1,0.05,4.0,2.0,2.0,1.0,0.1,86.8,34.5,19.5,20,0.5,41.0,0.0,1.0,1.0,DE_bus_natgas,DE_bus_el
DE_transformer_natgas_BNA1248b,BNA1248b,29.2278,natgas,DE,0.603,chp,1,0.08,4.0,2.0,34.0,3.0,1.0,76.0,33.0,23.0,20,0.5,34.0,0.0,1.0,1.0,DE_bus_natgas,DE_bus_el
DE_transformer_natgas_BNA1260,BNA1260,36.5348,natgas,DE,0.3993,ipp,1,0.05,4.0,2.0,2.0,1.0,0.1,86.8,34.5,19.5,20,0.5,41.0,0.0,1.0,1.0,DE_bus_natgas,DE_bus_el
DE_transformer_natgas_BNA1264,BNA1264,5.1918,natgas,DE,0.367,chp,1,0.17,1.0,0.0,0.4,0.2,0.1,23.9,21.0,16.5,20,0.5,40.0,0.0,1.0,1.0,DE_bus_natgas,DE_bus_el
DE_transformer_natgas_BNA1271,BNA1271,7.6915,natgas,DE,0.3795,ipp,1,0.05,4.0,2.0,2.0,1.0,0.1,86.8,34.5,19.5,20,0.5,41.0,0.0,1.0,1.0,DE_bus_natgas,DE_bus_el
DE_transformer_natgas_BNA1279,BNA1279,19.9595,natgas,DE,0.3696,ipp,1,0.17,1.0,0.0,0.4,0.2,0.1,23.9,21.0,16.5,20,0.5,40.0,0.0,1.0,1.0,DE_bus_natgas,DE_bus_el
DE_transformer_natgas_BNA1284,BNA1284,4.4226,natgas,DE,0.3751,ipp,1,0.05,4.0,2.0,2.0,1.0,0.1,86.8,34.5,19.5,20,0.5,41.0,0.0,1.0,1.0,DE_bus_natgas,DE_bus_el
DE_transformer_natgas_BNA1285,BNA1285,4.2303,natgas,DE,0.3564,ipp,1,0.05,4.0,2.0,2.0,1.0,0.1,86.8,34.5,19.5,20,0.5,41.0,0.0,1.0,1.0,DE_bus_natgas,DE_bus_el
DE_transformer_natgas_BNA1292b,BNA1292b,7.2685,natgas,DE,0.4004,ipp,1,0.05,4.0,2.0,2.0,1.0,0.1,86.8,34.5,19.5,20,0.5,41.0,0.0,1.0,1.0,DE_bus_natgas,DE_bus_el
DE_transformer_natgas_BNA1293c,BNA1293c,1.1537,natgas,DE,0.367,ipp,1,0.17,1.0,0.0,0.4,0.2,0.1,23.9,21.0,16.5,20,0.5,40.0,0.0,1.0,1.0,DE_bus_natgas,DE_bus_el
DE_transformer_natgas_BNA1315,BNA1315,10.3836,natgas,DE,0.3826,ipp,1,0.17,1.0,0.0,0.4,0.2,0.1,23.9,21.0,16.5,20,0.5,40.0,0.0,1.0,1.0,DE_bus_natgas,DE_bus_el
DE_transformer_natgas_BNA1327b,BNA1327b,2.8613,natgas,DE,0.4462,ipp,1,0.12,1.0,0.0,0.5,0.3,0.1,0.0,0.0,0.0,20,0.5,30.0,0.0,1.0,1.0,DE_bus_natgas,DE_bus_el
DE_transformer_natgas_BNA1328,BNA1328,9.2298,natgas,DE,0.3861,ipp,1,0.05,4.0,2.0,2.0,1.0,0.1,86.8,34.5,19.5,20,0.5,41.0,0.0,1.0,1.0,DE_bus_natgas,DE_bus_el
DE_transformer_natgas_BNA1329,BNA1329,5.0418,natgas,DE,0.5085,ipp,1,0.08,4.0,2.0,34.0,3.0,1.0,76.0,33.0,23.0,20,0.5,34.0,0.0,1.0,1.0,DE_bus_natgas,DE_bus_el
DE_transformer_natgas_BNA1332,BNA1332,9.2298,natgas,DE,0.3795,chp,1,0.05,4.0,2.0,2.0,1.0,0.1,86.8,34.5,19.5,20,0.5,41.0,0.0,1.0,1.0,DE_bus_natgas,DE_bus_el
DE_transformer_natgas_BNA1333a,BNA1333a,4.6845,natgas,DE,0.38,chp,1,0.05,4.0,2.0,2.0,1.0,0.1,86.8,34.5,19.5,20,0.5,41.0,0.0,1.0,1.0,DE_bus_natgas,DE_bus_el
DE_transformer_natgas_BNA1333b,BNA1333b,4.3602,natgas,DE,0.3509,chp,1,0.05,4.0,2.0,2.0,1.0,0.1,86.8,34.5,19.5,20,0.5,41.0,0.0,1.0,1.0,DE_bus_natgas,DE_bus_el
DE_transformer_natgas_BNA1333c,BNA1333c,4.4683,natgas,DE,0.21,chp,1,0.08,4.0,2.0,34.0,3.0,1.0,76.0,33.0,23.0,20,0.5,34.0,0.0,1.0,1.0,DE_bus_natgas,DE_bus_el
DE_transformer_natgas_BNA1334,BNA1334,5.6917,natgas,DE,0.549,ipp,1,0.08,4.0,2.0,34.0,3.0,1.0,76.0,33.0,23.0,20,0.5,34.0,0.0,1.0,1.0,DE_bus_natgas,DE_bus_el
DE_transformer_natgas_BNA1335a,BNA1335a,22.3439,natgas,DE,0.3729,ipp,1,0.05,4.0,2.0,2.0,1.0,0.1,86.8,34.5,19.5,20,0.5,41.0,0.0,1.0,1.0,DE_bus_natgas,DE_bus_el
DE_transformer_natgas_BNA1335b,BNA1335b,0.1846,natgas,DE,0.3498,ipp,1,0.05,4.0,2.0,2.0,1.0,0.1,86.8,34.5,19.5,20,0.5,41.0,0.0,1.0,1.0,DE_bus_natgas,DE_bus_el
DE_transformer_natgas_BNA1336,BNA1336,32.3044,natgas,DE,0.374,ipp,1,0.05,4.0,2.0,2.0,1.0,0.1,86.8,34.5,19.5,20,0.5,41.0,0.0,1.0,1.0,DE_bus_natgas,DE_bus_el
DE_transformer_natgas_BNA1337e,BNA1337e,18.0751,natgas,DE,0.5985,ipp,1,0.08,4.0,2.0,34.0,3.0,1.0,76.0,33.0,23.0,20,0.5,34.0,0.0,1.0,1.0,DE_bus_natgas,DE_bus_el
DE_transformer_natgas_BNA1396,BNA1396,13.191,natgas,DE,0.3828,ipp,1,0.05,4.0,2.0,2.0,1.0,0.1,86.8,34.5,19.5,20,0.5,41.0,0.0,1.0,1.0,DE_bus_natgas,DE_bus_el
DE_transformer_natgas_BNA1400b,BNA1400b,8.9606,natgas,DE,0.4,ipp,1,0.05,4.0,2.0,2.0,1.0,0.1,86.8,34.5,19.5,20,0.5,41.0,0.0,1.0,1.0,DE_bus_natgas,DE_bus_el
