,chp,chp_natgas,chp_lignite,chp_hardcoal,ipp,FR_natgas,AT_natgas
2017-03-11 00:00:00,0.0,0.6725,0.8831,0.4918,0.7,,
2017-03-11 01:00:00,0.0,0.6708,0.8929,0.4909,0.7,,
2017-03-11 02:00:00,0.0,0.6714,0.893,0.4922,0.7,,
2017-03-11 03:00:00,0.0,0.7756,0.891,0.4909,0.7,,
2017-03-11 04:00:00,0.1406,0.8505,0.8897,0.49,0.7,,
2017-03-11 05:00:00,0.2597,0.8482,0.8896,0.4918,0.7,,
2017-03-11 06:00:00,0.2347,0.8488,0.8894,0.4918,0.7,,
2017-03-11 07:00:00,0.2202,0.8482,0.8887,0.5684,0.9,,
2017-03-11 08:00:00,0.194,0.8476,0.8877,0.5959,0.9,,
2017-03-11 09:00:00,0.1628,0.8459,0.8894,0.5241,0.9,,
2017-03-11 10:00:00,0.1339,0.8144,0.8893,0.494,0.9,,
2017-03-11 11:00:00,0.1188,0.815,0.891,0.494,0.9,,
2017-03-11 12:00:00,0.1115,0.8144,0.8906,0.494,0.9,,
2017-03-11 13:00:00,0.115,0.8144,0.8909,0.4935,0.9,,
2017-03-11 14:00:00,0.1218,0.815,0.0,0.494,0.9,,
2017-03-11 15:00:00,0.1465,0.8144,0.1477,0.4918,0.9,,
2017-03-11 16:00:00,0.1666,0.8144,0.8941,0.49,0.9,,
2017-03-11 17:00:00,0.171,0.8229,0.8936,0.5139,0.9,,
2017-03-11 18:00:00,0.1637,0.8414,0.8929,0.5746,0.9,,
2017-03-11 19:00:00,0.137,0.8347,0.8917,0.49,0.9,,
2017-03-11 20:00:00,0.0794,0.7114,0.8827,0.4864,0.9,,
2017-03-11 21:00:00,0.0,0.6703,0.8917,0.4855,0.9,,
2017-03-11 22:00:00,0.0,0.6708,0.8879,0.486,0.7,,
2017-03-11 23:00:00,0.0,0.6703,0.8883,0.4869,0.7,,
2017-03-12 00:00:00,0.0,0.6725,0.714,0.49,0.7,,
2017-03-12 01:00:00,0.0,0.6708,0.5911,0.4891,0.7,,
2017-03-12 02:00:00,0.0,0.6832,0.591,0.4895,0.7,,
2017-03-12 03:00:00,0.0366,0.7941,0.591,0.4891,0.7,,
2017-03-12 04:00:00,0.21,0.7936,0.5906,0.4904,0.7,,
2017-03-12 05:00:00,0.3416,0.7936,0.5877,0.4829,0.7,,
2017-03-12 06:00:00,0.3138,0.7936,0.5833,0.4887,0.7,,
2017-03-12 07:00:00,0.3093,0.7925,0.5013,0.4882,0.9,,
2017-03-12 08:00:00,0.2768,0.793,0.6521,0.486,0.9,,
2017-03-12 09:00:00,0.2433,0.7919,0.449,0.49,0.9,,
2017-03-12 10:00:00,0.2146,0.7919,0.444,0.4887,0.9,,
2017-03-12 11:00:00,0.1971,0.7919,0.4026,0.4891,0.9,,
2017-03-12 12:00:00,0.1857,0.7919,0.3894,0.4851,0.9,,
2017-03-12 13:00:00,0.1931,0.7801,0.3504,0.4891,0.9,,
2017-03-12 14:00:00,0.2016,0.7694,0.3784,0.4913,0.9,,
2017-03-12 15:00:00,0.2264,0.7688,0.4271,0.4918,0.9,,
2017-03-12 16:00:00,0.2414,0.7891,0.5207,0.4904,0.9,,
2017-03-12 17:00:00,0.2395,0.7919,0.8779,0.4895,0.9,,
2017-03-12 18:00:00,0.2306,0.7913,0.8699,0.4882,0.9,,
2017-03-12 19:00:00,0.2042,0.8465,0.8847,0.5152,0.9,,
2017-03-12 20:00:00,0.1369,0.8189,0.8891,0.509,0.9,,
2017-03-12 21:00:00,0.022,0.8155,0.8199,0.4873,0.9,,
2017-03-12 22:00:00,0.0,0.8161,0.8879,0.4709,0.7,,
2017-03-12 23:00:00,0.0,0.8155,0.889,0.4705,0.7,,
2017-03-13 00:00:00,0.0,0.8167,0.8907,0.474,0.7,,
2017-03-13 01:00:00,0.0,0.815,0.892,0.4736,0.7,,
2017-03-13 02:00:00,0.0208,0.8184,0.892,0.4745,0.7,,
2017-03-13 03:00:00,0.0816,0.8533,0.8921,0.4723,0.7,,
2017-03-13 04:00:00,0.2651,0.8313,0.8909,0.4723,0.7,,
2017-03-13 05:00:00,0.4222,0.8245,0.8924,0.4785,0.7,,
2017-03-13 06:00:00,0.3849,0.8257,0.8916,0.5946,0.7,,
2017-03-13 07:00:00,0.3768,0.8234,0.8806,0.6052,0.9,,
2017-03-13 08:00:00,0.3403,0.8251,0.8804,0.6057,0.9,,
2017-03-13 09:00:00,0.3054,0.8257,0.8934,0.5268,0.9,,
2017-03-13 10:00:00,0.2745,0.7829,0.8956,0.5046,0.9,,
2017-03-13 11:00:00,0.2548,0.7277,0.8816,0.5046,0.9,,
2017-03-13 12:00:00,0.2424,0.726,0.8504,0.5028,0.9,,
2017-03-13 13:00:00,0.2484,0.7255,0.878,0.5028,0.9,,
2017-03-13 14:00:00,0.2606,0.7407,0.8903,0.5086,0.9,,
2017-03-13 15:00:00,0.2878,0.8251,0.8679,0.5551,0.9,,
2017-03-13 16:00:00,0.3047,0.8279,0.8821,0.6101,0.9,,
2017-03-13 17:00:00,0.2995,0.8302,0.8939,0.6225,0.9,,
2017-03-13 18:00:00,0.2914,0.8313,0.893,0.6207,0.9,,
2017-03-13 19:00:00,0.264,0.8341,0.894,0.6194,0.9,,
2017-03-13 20:00:00,0.1942,0.8296,0.8933,0.6194,0.9,,
2017-03-13 21:00:00,0.0774,0.7908,0.8943,0.5627,0.9,,
2017-03-13 22:00:00,0.0,0.6843,0.8933,0.5396,0.7,,
2017-03-13 23:00:00,0.0,0.6821,0.895,0.4895,0.7,,
2017-03-14 00:00:00,0.0005,0.6815,0.8943,0.4895,0.7,,
2017-03-14 01:00:00,0.0111,0.6815,0.8939,0.4869,0.7,,
2017-03-14 02:00:00,0.042,0.6838,0.8923,0.4882,0.7,,
2017-03-14 03:00:00,0.1007,0.6821,0.8919,0.4887,0.7,,
2017-03-14 04:00:00,0.2838,0.69,0.8873,0.5006,0.7,,
2017-03-14 05:00:00,0.4497,0.8093,0.7503,0.5884,0.7,,
2017-03-14 06:00:00,0.4077,0.8533,0.7414,0.5866,0.7,,
2017-03-14 07:00:00,0.4029,0.8516,0.6906,0.5884,0.9,,
2017-03-14 08:00:00,0.3648,0.8505,0.6753,0.5875,0.9,,
2017-03-14 09:00:00,0.3293,0.8465,0.6769,0.5906,0.9,,
2017-03-14 10:00:00,0.2983,0.8437,0.6774,0.5777,0.9,,
2017-03-14 11:00:00,0.2775,0.8375,0.6733,0.509,0.9,,
2017-03-14 12:00:00,0.2636,0.8296,0.6731,0.4904,0.9,,
2017-03-14 13:00:00,0.2697,0.7485,0.6754,0.4913,0.9,,
2017-03-14 14:00:00,0.2824,0.6832,0.6876,0.4904,0.9,,
2017-03-14 15:00:00,0.3104,0.686,0.7429,0.4993,0.9,,
2017-03-14 16:00:00,0.3269,0.8026,0.7467,0.5551,0.9,,
2017-03-14 17:00:00,0.3199,0.8043,0.8851,0.5565,0.9,,
2017-03-14 18:00:00,0.3117,0.7975,0.8916,0.5529,0.9,,
2017-03-14 19:00:00,0.283,0.7412,0.8321,0.5516,0.9,,
2017-03-14 20:00:00,0.2126,0.6596,0.7259,0.5268,0.9,,
2017-03-14 21:00:00,0.0992,0.6089,0.659,0.4944,0.9,,
2017-03-14 22:00:00,0.0086,0.5509,0.655,0.4878,0.7,,
2017-03-14 23:00:00,0.0,0.5396,0.6581,0.4913,0.7,,
2017-03-15 00:00:00,0.0,0.5261,0.6584,0.494,0.7,,
2017-03-15 01:00:00,0.0067,0.4743,0.6876,0.4966,0.7,,
2017-03-15 02:00:00,0.035,0.5098,0.7171,0.5294,0.7,,
2017-03-15 03:00:00,0.0944,0.5233,0.6664,0.5223,0.7,,
2017-03-15 04:00:00,0.2772,0.5385,0.883,0.5011,0.7,,
2017-03-15 05:00:00,0.4516,0.5622,0.8911,0.5082,0.7,,
2017-03-15 06:00:00,0.4075,0.6945,0.8911,0.6012,0.7,,
2017-03-15 07:00:00,0.4026,0.7795,0.8001,0.6083,0.9,,
2017-03-15 08:00:00,0.367,0.7784,0.6757,0.6061,0.9,,
2017-03-15 09:00:00,0.3328,0.7784,0.6581,0.5206,0.9,,
2017-03-15 10:00:00,0.3017,0.7784,0.4671,0.4957,0.9,,
2017-03-15 11:00:00,0.2807,0.6889,0.4136,0.4918,0.9,,
2017-03-15 12:00:00,0.2646,0.5588,0.4107,0.4904,0.9,,
2017-03-15 13:00:00,0.2739,0.5492,0.4121,0.4904,0.9,,
2017-03-15 14:00:00,0.2841,0.5059,0.2859,0.4904,0.9,,
2017-03-15 15:00:00,0.3127,0.5098,0.0,0.502,0.9,,
2017-03-15 16:00:00,0.3249,0.6658,0.0974,0.6203,0.9,,
2017-03-15 17:00:00,0.3246,0.8189,0.7103,0.6371,0.9,,
2017-03-15 18:00:00,0.3124,0.8285,0.6761,0.6221,0.9,,
2017-03-15 19:00:00,0.2827,0.815,0.6586,0.576,0.9,,
2017-03-15 20:00:00,0.2124,0.6489,0.6576,0.4935,0.9,,
2017-03-15 21:00:00,0.0981,0.6337,0.6567,0.4926,0.9,,
2017-03-15 22:00:00,0.0078,0.6123,0.6516,0.4909,0.7,,
2017-03-15 23:00:00,0.0,0.7316,0.55,0.5059,0.7,,
2017-03-16 00:00:00,0.0,0.7378,0.7803,0.5126,0.7,,
2017-03-16 01:00:00,0.0,0.7378,0.781,0.5126,0.7,,
2017-03-16 02:00:00,0.0,0.7378,0.7566,0.5104,0.7,,
2017-03-16 03:00:00,0.0392,0.7384,0.8794,0.5113,0.7,,
2017-03-16 04:00:00,0.2208,0.7649,0.8859,0.5179,0.7,,
2017-03-16 05:00:00,0.3608,0.8488,0.8796,0.5325,0.7,,
2017-03-16 06:00:00,0.317,0.8465,0.7207,0.6114,0.7,,
2017-03-16 07:00:00,0.2965,0.8431,0.6854,0.611,0.9,,
2017-03-16 08:00:00,0.2717,0.8392,0.8667,0.5773,0.9,,
2017-03-16 09:00:00,0.2395,0.8336,0.8944,0.5011,0.9,,
2017-03-16 10:00:00,0.2188,0.7936,0.8974,0.4926,0.9,,
2017-03-16 11:00:00,0.1997,0.6782,0.898,0.4922,0.9,,
2017-03-16 12:00:00,0.186,0.6258,0.9001,0.4922,0.9,,
2017-03-16 13:00:00,0.186,0.6055,0.9017,0.4922,0.9,,
2017-03-16 14:00:00,0.1912,0.6055,0.8944,0.4922,0.9,,
2017-03-16 15:00:00,0.2232,0.6382,0.8181,0.5099,0.9,,
2017-03-16 16:00:00,0.2426,0.8139,0.817,0.6163,0.9,,
2017-03-16 17:00:00,0.2425,0.8161,0.8559,0.6296,0.9,,
2017-03-16 18:00:00,0.2345,0.8195,0.8404,0.6292,0.9,,
2017-03-16 19:00:00,0.2126,0.8043,0.8347,0.6088,0.9,,
2017-03-16 20:00:00,0.1506,0.708,0.8343,0.5099,0.9,,
2017-03-16 21:00:00,0.0404,0.7041,0.6734,0.4988,0.9,,
2017-03-16 22:00:00,0.0,0.7057,0.6577,0.4957,0.7,,
2017-03-16 23:00:00,0.0,0.5847,0.657,0.494,0.7,,
2017-03-17 00:00:00,0.0,0.5723,0.657,0.49,0.7,,
2017-03-17 01:00:00,0.0,0.5729,0.6731,0.4944,0.7,,
2017-03-17 02:00:00,0.0,0.5723,0.6677,0.4891,0.7,,
2017-03-17 03:00:00,0.0007,0.583,0.6583,0.4887,0.7,,
2017-03-17 04:00:00,0.1811,0.6984,0.6577,0.4944,0.7,,
2017-03-17 05:00:00,0.2606,0.8347,0.6567,0.5046,0.7,,
2017-03-17 06:00:00,0.2187,0.8302,0.6576,0.5051,0.7,,
2017-03-17 07:00:00,0.2054,0.8279,0.6569,0.5064,0.9,,
2017-03-17 08:00:00,0.1806,0.8251,0.6593,0.5059,0.9,,
2017-03-17 09:00:00,0.1528,0.8093,0.7901,0.5086,0.9,,
2017-03-17 10:00:00,0.1364,0.6979,0.8953,0.5064,0.9,,
2017-03-17 11:00:00,0.1186,0.6534,0.8993,0.5068,0.9,,
2017-03-17 12:00:00,0.111,0.6489,0.8979,0.5046,0.9,,
2017-03-17 13:00:00,0.1202,0.6489,0.8969,0.5046,0.9,,
2017-03-17 14:00:00,0.1319,0.6731,0.7789,0.5064,0.9,,
2017-03-17 15:00:00,0.1555,0.6934,0.6616,0.5055,0.9,,
2017-03-17 16:00:00,0.1806,0.8099,0.6564,0.5188,0.9,,
2017-03-17 17:00:00,0.1837,0.8285,0.6579,0.5902,0.9,,
2017-03-17 18:00:00,0.1761,0.8302,0.6561,0.5981,0.9,,
2017-03-17 19:00:00,0.1579,0.8206,0.6567,0.517,0.9,,
2017-03-17 20:00:00,0.1011,0.7699,0.6554,0.4895,0.9,,
2017-03-17 21:00:00,0.0,0.7711,0.6109,0.4913,0.9,,
2017-03-17 22:00:00,0.0,0.7508,0.5681,0.4869,0.7,,
2017-03-17 23:00:00,0.0,0.7114,0.3844,0.4891,0.7,,
2017-03-18 00:00:00,0.0,0.686,0.1981,0.4913,0.7,,
2017-03-18 01:00:00,0.0,0.6168,0.1576,0.4909,0.7,,
2017-03-18 02:00:00,0.0,0.5678,0.1581,0.4873,0.7,,
2017-03-18 03:00:00,0.0,0.5419,0.1576,0.4891,0.7,,
2017-03-18 04:00:00,0.1136,0.6044,0.1574,0.4887,0.7,,
2017-03-18 05:00:00,0.2275,0.3488,0.158,0.4887,0.7,,
2017-03-18 06:00:00,0.2025,0.3583,0.158,0.4878,0.7,,
2017-03-18 07:00:00,0.1881,0.369,0.1589,0.4887,0.9,,
2017-03-18 08:00:00,0.1643,0.3966,0.158,0.4904,0.9,,
2017-03-18 09:00:00,0.1355,0.382,0.1583,0.4887,0.9,,
2017-03-18 10:00:00,0.109,0.3842,0.1579,0.4887,0.9,,
2017-03-18 11:00:00,0.0926,0.4265,0.156,0.4882,0.9,,
2017-03-18 12:00:00,0.0881,0.6055,0.1557,0.4895,0.9,,
2017-03-18 13:00:00,0.0917,0.6072,0.1551,0.4869,0.9,,
2017-03-18 14:00:00,0.099,0.7722,0.1543,0.4895,0.9,,
2017-03-18 15:00:00,0.1219,0.7806,0.1549,0.4891,0.9,,
2017-03-18 16:00:00,0.1417,0.7851,0.1544,0.4869,0.9,,
2017-03-18 17:00:00,0.1447,0.8268,0.1551,0.49,0.9,,
2017-03-18 18:00:00,0.1372,0.824,0.1561,0.4851,0.9,,
2017-03-18 19:00:00,0.1112,0.824,0.2461,0.4855,0.9,,
2017-03-18 20:00:00,0.0565,0.8245,0.2486,0.486,0.9,,
2017-03-18 21:00:00,0.0,0.8251,0.2496,0.4878,0.9,,
2017-03-18 22:00:00,0.0,0.8251,0.248,0.4869,0.7,,
2017-03-18 23:00:00,0.0,0.8257,0.1594,0.4864,0.7,,
2017-03-19 00:00:00,0.0,0.8257,0.154,0.4869,0.7,,
2017-03-19 01:00:00,0.0,0.8257,0.29,0.486,0.7,,
2017-03-19 02:00:00,0.0,0.8257,0.3824,0.4873,0.7,,
2017-03-19 03:00:00,0.0,0.8257,0.3821,0.4873,0.7,,
2017-03-19 04:00:00,0.1098,0.8268,0.3827,0.4873,0.7,,
2017-03-19 05:00:00,0.2234,0.8262,0.3826,0.4869,0.7,,
2017-03-19 06:00:00,0.2014,0.8105,0.3837,0.4869,0.7,,
2017-03-19 07:00:00,0.1883,0.8032,0.384,0.4855,0.9,,
2017-03-19 08:00:00,0.1619,0.8037,0.3834,0.4851,0.9,,
2017-03-19 09:00:00,0.1321,0.8032,0.3836,0.4855,0.9,,
2017-03-19 10:00:00,0.1065,0.8032,0.3836,0.4855,0.9,,
2017-03-19 11:00:00,0.0908,0.7407,0.3841,0.4851,0.9,,
2017-03-19 12:00:00,0.0845,0.7378,0.3861,0.486,0.9,,
2017-03-19 13:00:00,0.0899,0.7367,0.3779,0.4855,0.9,,
2017-03-19 14:00:00,0.0986,0.7356,0.2349,0.486,0.9,,
2017-03-19 15:00:00,0.1219,0.7378,0.1929,0.486,0.9,,
2017-03-19 16:00:00,0.1363,0.7378,0.3837,0.4855,0.9,,
2017-03-19 17:00:00,0.1357,0.7378,0.329,0.4851,0.9,,
2017-03-19 18:00:00,0.1286,0.7378,0.1794,0.4833,0.9,,
2017-03-19 19:00:00,0.1086,0.7367,0.2456,0.4864,0.9,,
2017-03-19 20:00:00,0.0507,0.7378,0.2491,0.4864,0.9,,
2017-03-19 21:00:00,0.0,0.7232,0.2499,0.486,0.9,,
2017-03-19 22:00:00,0.0,0.6173,0.2499,0.4855,0.7,,
2017-03-19 23:00:00,0.0,0.5751,0.1687,0.4864,0.7,,
2017-03-20 00:00:00,0.0,0.5678,0.1636,0.4878,0.7,,
2017-03-20 01:00:00,0.0,0.5509,0.2466,0.4869,0.7,,
2017-03-20 02:00:00,0.0,0.5543,0.4256,0.4882,0.7,,
2017-03-20 03:00:00,0.0,0.5757,0.535,0.4873,0.7,,
2017-03-20 04:00:00,0.1183,0.6106,0.5826,0.49,0.7,,
2017-03-20 05:00:00,0.2337,0.7553,0.5663,0.5237,0.7,,
2017-03-20 06:00:00,0.2115,0.8234,0.6563,0.6074,0.7,,
2017-03-20 07:00:00,0.1973,0.8251,0.6757,0.6128,0.9,,
2017-03-20 08:00:00,0.1701,0.8229,0.6733,0.6088,0.9,,
2017-03-20 09:00:00,0.1401,0.8167,0.6731,0.5804,0.9,,
2017-03-20 10:00:00,0.114,0.7153,0.6749,0.5578,0.9,,
2017-03-20 11:00:00,0.0984,0.6922,0.6734,0.5086,0.9,,
2017-03-20 12:00:00,0.0921,0.6945,0.6783,0.5086,0.9,,
2017-03-20 13:00:00,0.0971,0.6934,0.838,0.509,0.9,,
2017-03-20 14:00:00,0.1062,0.695,0.8874,0.5059,0.9,,
2017-03-20 15:00:00,0.13,0.6945,0.8834,0.5077,0.9,,
2017-03-20 16:00:00,0.1447,0.6934,0.8006,0.5175,0.9,,
2017-03-20 17:00:00,0.1445,0.7063,0.6747,0.5897,0.9,,
2017-03-20 18:00:00,0.1375,0.7187,0.6721,0.5893,0.9,,
2017-03-20 19:00:00,0.1174,0.7204,0.6573,0.5334,0.9,,
2017-03-20 20:00:00,0.0585,0.6466,0.6577,0.5121,0.9,,
2017-03-20 21:00:00,0.0,0.5712,0.5844,0.5104,0.9,,
2017-03-20 22:00:00,0.0,0.489,0.5349,0.513,0.7,,
2017-03-20 23:00:00,0.0,0.4259,0.3613,0.5121,0.7,,
2017-03-21 00:00:00,0.0,0.4411,0.3567,0.5117,0.7,,
2017-03-21 01:00:00,0.0,0.4405,0.3566,0.5108,0.7,,
2017-03-21 02:00:00,0.0,0.4467,0.4764,0.5095,0.7,,
2017-03-21 03:00:00,0.0,0.5301,0.6431,0.5059,0.7,,
2017-03-21 04:00:00,0.1396,0.5306,0.6584,0.5068,0.7,,
2017-03-21 05:00:00,0.2586,0.6303,0.6571,0.5299,0.7,,
2017-03-21 06:00:00,0.2354,0.7339,0.6506,0.5551,0.7,,
2017-03-21 07:00:00,0.2229,0.8065,0.5066,0.5405,0.9,,
2017-03-21 08:00:00,0.195,0.8251,0.55,0.5219,0.9,,
2017-03-21 09:00:00,0.1639,0.7958,0.6146,0.5232,0.9,,
2017-03-21 10:00:00,0.1372,0.7823,0.6404,0.5268,0.9,,
2017-03-21 11:00:00,0.1208,0.641,0.566,0.5339,0.9,,
2017-03-21 12:00:00,0.1136,0.6275,0.6744,0.5352,0.9,,
2017-03-21 13:00:00,0.1194,0.6269,0.6767,0.6052,0.9,,
2017-03-21 14:00:00,0.1283,0.6292,0.6747,0.6066,0.9,,
2017-03-21 15:00:00,0.1523,0.6275,0.674,0.6074,0.9,,
2017-03-21 16:00:00,0.1672,0.663,0.6741,0.6203,0.9,,
2017-03-21 17:00:00,0.1663,0.7255,0.6746,0.6234,0.9,,
2017-03-21 18:00:00,0.1589,0.7378,0.675,0.6212,0.9,,
2017-03-21 19:00:00,0.1375,0.7361,0.7394,0.623,0.9,,
2017-03-21 20:00:00,0.0769,0.7356,0.753,0.6163,0.9,,
2017-03-21 21:00:00,0.0,0.6759,0.6624,0.5033,0.9,,
2017-03-21 22:00:00,0.0,0.6725,0.6557,0.4882,0.7,,
2017-03-21 23:00:00,0.0,0.6725,0.7714,0.4878,0.7,,
2017-03-22 00:00:00,0.0,0.6725,0.813,0.4882,0.7,,
2017-03-22 01:00:00,0.0,0.672,0.8521,0.4887,0.7,,
2017-03-22 02:00:00,0.0,0.6753,0.895,0.4869,0.7,,
2017-03-22 03:00:00,0.0,0.7266,0.896,0.4895,0.7,,
2017-03-22 04:00:00,0.1546,0.7778,0.8961,0.4909,0.7,,
2017-03-22 05:00:00,0.2877,0.8032,0.8946,0.4855,0.7,,
2017-03-22 06:00:00,0.2606,0.8032,0.8896,0.5148,0.7,,
2017-03-22 07:00:00,0.2491,0.8032,0.6823,0.6043,0.9,,
2017-03-22 08:00:00,0.2203,0.7891,0.673,0.5693,0.9,,
2017-03-22 09:00:00,0.1907,0.7604,0.6727,0.5277,0.9,,
2017-03-22 10:00:00,0.1636,0.6697,0.6746,0.5321,0.9,,
2017-03-22 11:00:00,0.146,0.6123,0.6743,0.5339,0.9,,
2017-03-22 12:00:00,0.1351,0.6061,0.6757,0.5928,0.9,,
2017-03-22 13:00:00,0.1426,0.605,0.7097,0.6004,0.9,,
2017-03-22 14:00:00,0.1507,0.6072,0.8899,0.599,0.9,,
2017-03-22 15:00:00,0.1754,0.6083,0.8959,0.599,0.9,,
2017-03-22 16:00:00,0.1881,0.7744,0.8951,0.5968,0.9,,
2017-03-22 17:00:00,0.1902,0.8037,0.8973,0.5999,0.9,,
2017-03-22 18:00:00,0.1808,0.8032,0.8936,0.5968,0.9,,
2017-03-22 19:00:00,0.1568,0.8037,0.8941,0.5955,0.9,,
2017-03-22 20:00:00,0.0947,0.7086,0.893,0.5179,0.9,,
2017-03-22 21:00:00,0.0,0.6939,0.894,0.5108,0.9,,
2017-03-22 22:00:00,0.0,0.6506,0.8863,0.5108,0.7,,
2017-03-22 23:00:00,0.0,0.65,0.7161,0.5117,0.7,,
2017-03-23 00:00:00,0.0,0.65,0.6337,0.5113,0.7,,
2017-03-23 01:00:00,0.0,0.6489,0.6343,0.509,0.7,,
2017-03-23 02:00:00,0.0,0.6494,0.6327,0.5117,0.7,,
2017-03-23 03:00:00,0.0188,0.6494,0.6341,0.5099,0.7,,
2017-03-23 04:00:00,0.1975,0.695,0.634,0.5082,0.7,,
2017-03-23 05:00:00,0.3254,0.8032,0.6344,0.5254,0.7,,
2017-03-23 06:00:00,0.2875,0.8116,0.6359,0.6039,0.7,,
2017-03-23 07:00:00,0.2678,0.8431,0.6537,0.6092,0.9,,
2017-03-23 08:00:00,0.2437,0.8437,0.7804,0.6061,0.9,,
2017-03-23 09:00:00,0.2124,0.8426,0.896,0.5436,0.9,,
2017-03-23 10:00:00,0.1926,0.8392,0.8989,0.5955,0.9,,
2017-03-23 11:00:00,0.1738,0.7694,0.8959,0.5636,0.9,,
2017-03-23 12:00:00,0.1605,0.7694,0.896,0.5152,0.9,,
2017-03-23 13:00:00,0.1612,0.7694,0.8977,0.5139,0.9,,
2017-03-23 14:00:00,0.1654,0.7694,0.8961,0.5126,0.9,,
2017-03-23 15:00:00,0.1963,0.7694,0.895,0.5254,0.9,,
2017-03-23 16:00:00,0.2159,0.7953,0.8934,0.5977,0.9,,
2017-03-23 17:00:00,0.2176,0.815,0.8937,0.6012,0.9,,
2017-03-23 18:00:00,0.2091,0.8144,0.894,0.6012,0.9,,
2017-03-23 19:00:00,0.1868,0.8144,0.8936,0.603,0.9,,
2017-03-23 20:00:00,0.126,0.7007,0.8931,0.6021,0.9,,
2017-03-23 21:00:00,0.0145,0.6815,0.8966,0.5308,0.9,,
2017-03-23 22:00:00,0.0,0.6815,0.8953,0.4953,0.7,,
2017-03-23 23:00:00,0.0,0.6815,0.8967,0.4944,0.7,,
2017-03-24 00:00:00,0.0,0.6821,0.8969,0.4971,0.7,,
2017-03-24 01:00:00,0.0,0.7041,0.8973,0.5006,0.7,,
2017-03-24 02:00:00,0.0,0.7041,0.895,0.5157,0.7,,
2017-03-24 03:00:00,0.0534,0.7057,0.895,0.513,0.7,,
2017-03-24 04:00:00,0.2436,0.7666,0.893,0.5418,0.7,,
2017-03-24 05:00:00,0.3495,0.8544,0.892,0.6066,0.7,,
2017-03-24 06:00:00,0.297,0.8521,0.8951,0.607,0.7,,
2017-03-24 07:00:00,0.2815,0.8465,0.8954,0.6097,0.9,,
2017-03-24 08:00:00,0.2545,0.8358,0.8967,0.623,0.9,,
2017-03-24 09:00:00,0.2262,0.7412,0.8951,0.6385,0.9,,
2017-03-24 10:00:00,0.2093,0.6185,0.8157,0.5507,0.9,,
2017-03-24 11:00:00,0.1887,0.5171,0.7219,0.5485,0.9,,
2017-03-24 12:00:00,0.1799,0.418,0.7954,0.5449,0.9,,
2017-03-24 13:00:00,0.1858,0.418,0.9014,0.5489,0.9,,
2017-03-24 14:00:00,0.2005,0.4175,0.9009,0.5476,0.9,,
2017-03-24 15:00:00,0.2297,0.418,0.9013,0.5671,0.9,,
2017-03-24 16:00:00,0.2531,0.4355,0.8989,0.6221,0.9,,
2017-03-24 17:00:00,0.2515,0.5419,0.9014,0.6221,0.9,,
2017-03-24 18:00:00,0.2443,0.6382,0.8989,0.6358,0.9,,
2017-03-24 19:00:00,0.225,0.6387,0.9003,0.6176,0.9,,
2017-03-24 20:00:00,0.1679,0.6038,0.894,0.5476,0.9,,
2017-03-24 21:00:00,0.054,0.5937,0.8953,0.4944,0.9,,
2017-03-24 22:00:00,0.0,0.6286,0.8937,0.4878,0.7,,
2017-03-24 23:00:00,0.0,0.717,0.8953,0.4833,0.7,,
2017-03-25 00:00:00,0.0,0.717,0.895,0.4855,0.7,,
2017-03-25 01:00:00,0.0,0.7176,0.8949,0.4816,0.7,,
2017-03-25 02:00:00,0.0026,0.686,0.8964,0.4807,0.7,,
2017-03-25 03:00:00,0.0646,0.6855,0.894,0.4798,0.7,,
2017-03-25 04:00:00,0.2372,0.7378,0.8911,0.4811,0.7,,
2017-03-25 05:00:00,0.3797,0.8082,0.8293,0.4864,0.7,,
2017-03-25 06:00:00,0.3466,0.824,0.7226,0.5192,0.7,,
2017-03-25 07:00:00,0.3378,0.8251,0.6846,0.5272,0.9,,
2017-03-25 08:00:00,0.3128,0.8257,0.6366,0.5197,0.9,,
2017-03-25 09:00:00,0.2786,0.7778,0.7776,0.5144,0.9,,
2017-03-25 10:00:00,0.2462,0.6596,0.8594,0.5037,0.9,,
2017-03-25 11:00:00,0.2302,0.5836,0.4901,0.486,0.9,,
2017-03-25 12:00:00,0.219,0.5954,0.3551,0.4838,0.9,,
2017-03-25 13:00:00,0.2214,0.6168,0.4759,0.4864,0.9,,
2017-03-25 14:00:00,0.2269,0.6179,0.594,0.5135,0.9,,
2017-03-25 15:00:00,0.2549,0.6179,0.7596,0.5166,0.9,,
2017-03-25 16:00:00,0.2743,0.6162,0.8844,0.5543,0.9,,
2017-03-25 17:00:00,0.2746,0.6776,0.8947,0.5933,0.9,,
2017-03-25 18:00:00,0.2636,0.6827,0.8479,0.6004,0.9,,
2017-03-25 19:00:00,0.2314,0.6832,0.7659,0.599,0.9,,
2017-03-25 20:00:00,0.1683,0.628,0.7361,0.5724,0.9,,
2017-03-25 21:00:00,0.0581,0.6416,0.7376,0.5308,0.9,,
2017-03-25 22:00:00,0.0,0.6725,0.7999,0.4904,0.7,,
2017-03-25 23:00:00,0.0,0.6725,0.8031,0.5188,0.7,,
2017-03-26 00:00:00,0.0,0.4794,0.6434,0.3707,0.7,,
2017-03-26 01:00:00,0.0,0.6725,0.1473,0.5104,0.7,,
2017-03-26 02:00:00,0.004,0.6725,0.893,0.5104,0.7,,
2017-03-26 03:00:00,0.0655,0.6517,0.8907,0.5082,0.7,,
