label,identifier,capacity,fuel,country,efficiency_el,type,max_load_factor,part_load_losses,min_uptime,min_downtime,cold_startup_time,warm_startup_time,hot_startup_time,cold_startup_costs,warm_startup_costs,hot_startup_costs,outages,initial_status,unit_lifetime,min_load_factor,grad_pos,grad_neg,from,to_el,technology
DE_transformer_natgas_BNA1505,BNA1505,22.1,natgas,DE,0.5085,chp,1.0,0.08,4.0,2.0,34.0,3.0,1.0,76.0,33.0,23.0,20.0,0.5,34.0,0.0,1.0,1.0,DE_bus_natgas,DE_bus_el,
DE_transformer_natgas_BNA1509,BNA1509,66.0,natgas,DE,0.522,ipp,1.0,0.08,4.0,2.0,34.0,3.0,1.0,76.0,33.0,23.0,20.0,0.5,34.0,0.0,1.0,1.0,DE_bus_natgas,DE_bus_el,
DE_transformer_natgas_BNA1516,BNA1516,30.0,natgas,DE,0.45,ipp,1.0,0.08,4.0,2.0,34.0,3.0,1.0,76.0,33.0,23.0,20.0,0.5,34.0,0.0,1.0,1.0,DE_bus_natgas,DE_bus_el,
DE_transformer_natgas_BNA1523a,BNA1523a,11.4,natgas,DE,0.504,ipp,1.0,0.08,4.0,2.0,34.0,3.0,1.0,76.0,33.0,23.0,20.0,0.5,34.0,0.0,1.0,1.0,DE_bus_natgas,DE_bus_el,
DE_transformer_natgas_BNA1523b,BNA1523b,27.4,natgas,DE,0.5985,ipp,1.0,0.08,4.0,2.0,34.0,3.0,1.0,76.0,33.0,23.0,20.0,0.5,34.0,0.0,1.0,1.0,DE_bus_natgas,DE_bus_el,
DE_transformer_natgas_BNA1531,BNA1531,38.0,natgas,DE,0.39,ipp,1.0,0.17,1.0,0.0,0.4,0.2,0.1,23.9,21.0,16.5,20.0,0.5,40.0,0.0,1.0,1.0,DE_bus_natgas,DE_bus_el,
DE_transformer_natgas_BNA1541,BNA1541,13.4,natgas,DE,0.4602,chp,1.0,0.12,1.0,0.0,0.5,0.3,0.1,0.0,0.0,0.0,20.0,0.5,30.0,0.0,1.0,1.0,DE_bus_natgas,DE_bus_el,
DE_transformer_natgas_BNA1658,BNA1658,10.1,natgas,DE,0.363,chp,1.0,0.05,4.0,2.0,2.0,1.0,0.1,86.8,34.5,19.5,20.0,0.5,41.0,0.0,1.0,1.0,DE_bus_natgas,DE_bus_el,
DE_transformer_natgas_BNA1676,BNA1676,60.76,natgas,DE,0.4026,chp,1.0,0.05,4.0,2.0,2.0,1.0,0.1,86.8,34.5,19.5,20.0,0.5,41.0,0.0,1.0,1.0,DE_bus_natgas,DE_bus_el,
DE_transformer_natgas_BNA1677,BNA1677,10.4,natgas,DE,0.4004,ipp,1.0,0.05,4.0,2.0,2.0,1.0,0.1,86.8,34.5,19.5,20.0,0.5,41.0,0.0,1.0,1.0,DE_bus_natgas,DE_bus_el,
DE_transformer_natgas_BNA1678,BNA1678,16.8,natgas,DE,0.4004,ipp,1.0,0.05,4.0,2.0,2.0,1.0,0.1,86.8,34.5,19.5,20.0,0.5,41.0,0.0,1.0,1.0,DE_bus_natgas,DE_bus_el,
DE_transformer_natgas_BNA1817,BNA1817,595.0,natgas,DE,0.612,chp,1.0,0.08,4.0,2.0,34.0,3.0,1.0,76.0,33.0,23.0,20.0,0.5,34.0,0.0,1.0,1.0,DE_bus_natgas,DE_bus_el,
DE_transformer_natgas_BNA1818,BNA1818,459.9,natgas,DE,0.4026,chp,1.0,0.05,4.0,2.0,2.0,1.0,0.1,86.8,34.5,19.5,20.0,0.5,41.0,0.0,1.0,1.0,DE_bus_natgas,DE_bus_el,
DE_transformer_natgas_BNA1819,BNA1819,78.0,natgas,DE,0.612,chp,1.0,0.08,4.0,2.0,34.0,3.0,1.0,76.0,33.0,23.0,20.0,0.5,34.0,0.0,1.0,1.0,DE_bus_natgas,DE_bus_el,
DE_transformer_natgas_BNA1820,BNA1820,444.5,natgas,DE,0.612,emb,1.0,0.08,4.0,2.0,34.0,3.0,1.0,76.0,33.0,23.0,20.0,0.5,34.0,0.2,1.0,1.0,DE_bus_natgas,DE_bus_el,
DE_transformer_natgas_BNA1821,BNA1821,15.0,natgas,DE,0.3542,ipp,1.0,0.05,4.0,2.0,2.0,1.0,0.1,86.8,34.5,19.5,20.0,0.5,41.0,0.0,1.0,1.0,DE_bus_natgas,DE_bus_el,
DE_transformer_natgas_BNA1859,BNA1859,22.0,natgas,DE,0.4026,ipp,1.0,0.05,4.0,2.0,2.0,1.0,0.1,86.8,34.5,19.5,20.0,0.5,41.0,0.0,1.0,1.0,DE_bus_natgas,DE_bus_el,
DE_transformer_natgas_BNA1861,BNA1861,10.6,natgas,DE,0.3982,chp,1.0,0.05,4.0,2.0,2.0,1.0,0.1,86.8,34.5,19.5,20.0,0.5,41.0,0.0,1.0,1.0,DE_bus_natgas,DE_bus_el,
DE_transformer_natgas_BNA1862,BNA1862,2.65,natgas,DE,0.4026,chp,1.0,0.05,4.0,2.0,2.0,1.0,0.1,86.8,34.5,19.5,20.0,0.5,41.0,0.0,1.0,1.0,DE_bus_natgas,DE_bus_el,
DE_transformer_natgas_BNA1863,BNA1863,19.5,natgas,DE,0.4164,chp,1.0,0.17,1.0,0.0,0.4,0.2,0.1,23.9,21.0,16.5,20.0,0.5,40.0,0.0,1.0,1.0,DE_bus_natgas,DE_bus_el,
DE_transformer_natgas_BNA1868,BNA1868,38.7,natgas,DE,0.4048,chp,1.0,0.05,4.0,2.0,2.0,1.0,0.1,86.8,34.5,19.5,20.0,0.5,41.0,0.0,1.0,1.0,DE_bus_natgas,DE_bus_el,
DE_transformer_natgas_BNA1873,BNA1873,16.0,natgas,DE,0.4037,chp,1.0,0.05,4.0,2.0,2.0,1.0,0.1,86.8,34.5,19.5,20.0,0.5,41.0,0.0,1.0,1.0,DE_bus_natgas,DE_bus_el,
DE_transformer_natgas_BNA1904,BNA1904,29.0,natgas,DE,0.4026,chp,1.0,0.05,4.0,2.0,2.0,1.0,0.1,86.8,34.5,19.5,20.0,0.5,41.0,0.0,1.0,1.0,DE_bus_natgas,DE_bus_el,
DE_transformer_natgas_BNA1909,BNA1909,29.151,natgas,DE,0.4048,chp,1.0,0.05,4.0,2.0,2.0,1.0,0.1,86.8,34.5,19.5,20.0,0.5,41.0,0.0,1.0,1.0,DE_bus_natgas,DE_bus_el,
DE_transformer_natgas_BNA1911,BNA1911,11.5,natgas,DE,0.4048,chp,1.0,0.05,4.0,2.0,2.0,1.0,0.1,86.8,34.5,19.5,20.0,0.5,41.0,0.0,1.0,1.0,DE_bus_natgas,DE_bus_el,
DE_transformer_natgas_BNA1925,BNA1925,17.3,natgas,DE,0.4048,chp,1.0,0.05,4.0,2.0,2.0,1.0,0.1,86.8,34.5,19.5,20.0,0.5,41.0,0.0,1.0,1.0,DE_bus_natgas,DE_bus_el,
DE_transformer_natgas_BNA1926,BNA1926,22.1,natgas,DE,0.4048,chp,1.0,0.05,4.0,2.0,2.0,1.0,0.1,86.8,34.5,19.5,20.0,0.5,41.0,0.0,1.0,1.0,DE_bus_natgas,DE_bus_el,
DE_transformer_natgas_BNA1927,BNA1927,10.0,natgas,DE,0.4048,chp,1.0,0.05,4.0,2.0,2.0,1.0,0.1,86.8,34.5,19.5,20.0,0.5,41.0,0.0,1.0,1.0,DE_bus_natgas,DE_bus_el,
DE_transformer_natgas_BNA1934,BNA1934,17.6,natgas,DE,0.4059,ipp,1.0,0.05,4.0,2.0,2.0,1.0,0.1,86.8,34.5,19.5,20.0,0.5,41.0,0.0,1.0,1.0,DE_bus_natgas,DE_bus_el,
DE_transformer_natgas_BNA1935,BNA1935,289.0,natgas,DE,0.4059,chp,1.0,0.05,4.0,2.0,2.0,1.0,0.1,86.8,34.5,19.5,20.0,0.5,41.0,0.0,1.0,1.0,DE_bus_natgas,DE_bus_el,
DE_transformer_natgas_BNA1937,BNA1937,38.7,natgas,DE,0.4048,chp,1.0,0.05,4.0,2.0,2.0,1.0,0.1,86.8,34.5,19.5,20.0,0.5,41.0,0.0,1.0,1.0,DE_bus_natgas,DE_bus_el,
DE_transformer_natgas_BNA1944,BNA1944,13.5,natgas,DE,0.4059,ipp,1.0,0.05,4.0,2.0,2.0,1.0,0.1,86.8,34.5,19.5,20.0,0.5,41.0,0.0,1.0,1.0,DE_bus_natgas,DE_bus_el,
DE_transformer_natgas_BNA1945,BNA1945,188.0,natgas,DE,0.4059,chp,1.0,0.05,4.0,2.0,2.0,1.0,0.1,86.8,34.5,19.5,20.0,0.5,41.0,0.0,1.0,1.0,DE_bus_natgas,DE_bus_el,
DE_transformer_natgas_BNA1946,BNA1946,13.5,natgas,DE,0.4059,ipp,1.0,0.05,4.0,2.0,2.0,1.0,0.1,86.8,34.5,19.5,20.0,0.5,41.0,0.0,1.0,1.0,DE_bus_natgas,DE_bus_el,
DE_transformer_natgas_BNa1947,BNa1947,13.6,natgas,DE,0.4059,ipp,1.0,0.05,4.0,2.0,2.0,1.0,0.1,86.8,34.5,19.5,20.0,0.5,41.0,0.0,1.0,1.0,DE_bus_natgas,DE_bus_el,
DE_transformer_oil_BNA0141,BNA0141,86.0,oil,DE,0.315,emb,1.0,0.17,1.0,0.0,0.4,0.2,0.1,23.9,21.0,16.5,20.0,0.5,40.0,0.0,1.0,1.0,DE_bus_oil,DE_bus_el,
DE_transformer_oil_BNA0222,BNA0222,86.2,oil,DE,0.3072,emb,1.0,0.17,1.0,0.0,0.4,0.2,0.1,23.9,21.0,16.5,20.0,0.5,40.0,0.0,1.0,1.0,DE_bus_oil,DE_bus_el,
DE_transformer_oil_BNA0318,BNA0318,24.8,oil,DE,0.3971,emb,1.0,0.05,4.0,2.0,2.0,1.0,0.1,86.8,34.5,19.5,20.0,0.5,41.0,0.0,1.0,1.0,DE_bus_oil,DE_bus_el,
DE_transformer_oil_BNA0369,BNA0369,17.0,oil,DE,0.3795,emb,1.0,0.05,4.0,2.0,2.0,1.0,0.1,86.8,34.5,19.5,20.0,0.5,41.0,0.0,1.0,1.0,DE_bus_oil,DE_bus_el,
DE_transformer_oil_BNA0373,BNA0373,120.0,oil,DE,0.3644,emb,1.0,0.17,1.0,0.0,0.4,0.2,0.1,23.9,21.0,16.5,20.0,0.5,40.0,0.0,1.0,1.0,DE_bus_oil,DE_bus_el,
DE_transformer_oil_BNA0378,BNA0378,386.0,oil,DE,0.3553,emb,1.0,0.05,4.0,2.0,2.0,1.0,0.1,86.8,34.5,19.5,20.0,0.5,41.0,0.0,1.0,1.0,DE_bus_oil,DE_bus_el,
DE_transformer_oil_BNA0379,BNA0379,386.0,oil,DE,0.3564,emb,1.0,0.05,4.0,2.0,2.0,1.0,0.1,86.8,34.5,19.5,20.0,0.5,41.0,0.0,1.0,1.0,DE_bus_oil,DE_bus_el,
DE_transformer_oil_BNA0427,BNA0427,23.4,oil,DE,0.3332,emb,1.0,0.17,1.0,0.0,0.4,0.2,0.1,23.9,21.0,16.5,20.0,0.5,40.0,0.0,1.0,1.0,DE_bus_oil,DE_bus_el,
DE_transformer_oil_BNA0428,BNA0428,23.4,oil,DE,0.3332,emb,1.0,0.17,1.0,0.0,0.4,0.2,0.1,23.9,21.0,16.5,20.0,0.5,40.0,0.0,1.0,1.0,DE_bus_oil,DE_bus_el,
DE_transformer_oil_BNA0429,BNA0429,23.4,oil,DE,0.3332,emb,1.0,0.17,1.0,0.0,0.4,0.2,0.1,23.9,21.0,16.5,20.0,0.5,40.0,0.0,1.0,1.0,DE_bus_oil,DE_bus_el,
DE_transformer_oil_BNA0430,BNA0430,23.4,oil,DE,0.3332,emb,1.0,0.17,1.0,0.0,0.4,0.2,0.1,23.9,21.0,16.5,20.0,0.5,40.0,0.0,1.0,1.0,DE_bus_oil,DE_bus_el,
DE_transformer_oil_BNA0516,BNA0516,45.0,oil,DE,0.3795,ipp,1.0,0.05,4.0,2.0,2.0,1.0,0.1,86.8,34.5,19.5,20.0,0.5,41.0,0.0,1.0,1.0,DE_bus_oil,DE_bus_el,
DE_transformer_oil_BNA0517,BNA0517,25.0,oil,DE,0.3795,ipp,1.0,0.05,4.0,2.0,2.0,1.0,0.1,86.8,34.5,19.5,20.0,0.5,41.0,0.0,1.0,1.0,DE_bus_oil,DE_bus_el,
DE_transformer_oil_BNA0547,BNA0547,97.1,oil,DE,0.558,ipp,1.0,0.08,4.0,2.0,34.0,3.0,1.0,76.0,33.0,23.0,20.0,0.5,34.0,0.0,1.0,1.0,DE_bus_oil,DE_bus_el,
DE_transformer_oil_BNA0596,BNA0596,92.5,oil,DE,0.5265,ipp,1.0,0.08,4.0,2.0,34.0,3.0,1.0,76.0,33.0,23.0,20.0,0.5,34.0,0.0,1.0,1.0,DE_bus_oil,DE_bus_el,
DE_transformer_oil_BNA0647,BNA0647,77.4,oil,DE,0.3046,emb,1.0,0.17,1.0,0.0,0.4,0.2,0.1,23.9,21.0,16.5,20.0,0.5,40.0,0.0,1.0,1.0,DE_bus_oil,DE_bus_el,
DE_transformer_oil_BNA0759,BNA0759,88.0,oil,DE,0.3542,emb,1.0,0.05,4.0,2.0,2.0,1.0,0.1,86.8,34.5,19.5,20.0,0.5,41.0,0.0,1.0,1.0,DE_bus_oil,DE_bus_el,
DE_transformer_oil_BNA0766,BNA0766,87.0,oil,DE,0.3553,emb,1.0,0.05,4.0,2.0,2.0,1.0,0.1,86.8,34.5,19.5,20.0,0.5,41.0,0.0,1.0,1.0,DE_bus_oil,DE_bus_el,
DE_transformer_oil_BNA0894a,BNA0894a,28.0,oil,DE,0.3542,ipp,1.0,0.05,4.0,2.0,2.0,1.0,0.1,86.8,34.5,19.5,20.0,0.5,41.0,0.0,1.0,1.0,DE_bus_oil,DE_bus_el,
DE_transformer_oil_BNA0894b,BNA0894b,34.5,oil,DE,0.3784,emb,1.0,0.05,4.0,2.0,2.0,1.0,0.1,86.8,34.5,19.5,20.0,0.5,41.0,0.0,1.0,1.0,DE_bus_oil,DE_bus_el,
DE_transformer_oil_BNA0894c,BNA0894c,106.0,oil,DE,0.3828,chp,1.0,0.05,4.0,2.0,2.0,1.0,0.1,86.8,34.5,19.5,20.0,0.5,41.0,0.0,1.0,1.0,DE_bus_oil,DE_bus_el,
DE_transformer_oil_BNA0894d,BNA0894d,106.0,oil,DE,0.3828,chp,1.0,0.05,4.0,2.0,2.0,1.0,0.1,86.8,34.5,19.5,20.0,0.5,41.0,0.0,1.0,1.0,DE_bus_oil,DE_bus_el,
DE_transformer_oil_BNA0894e,BNA0894e,59.0,oil,DE,0.3971,emb,1.0,0.05,4.0,2.0,2.0,1.0,0.1,86.8,34.5,19.5,20.0,0.5,41.0,0.0,1.0,1.0,DE_bus_oil,DE_bus_el,
DE_transformer_oil_BNA0937,BNA0937,23.3,oil,DE,0.3,emb,1.0,0.05,4.0,2.0,2.0,1.0,0.1,86.8,34.5,19.5,20.0,0.5,41.0,0.0,1.0,1.0,DE_bus_oil,DE_bus_el,
DE_transformer_oil_BNA0938,BNA0938,23.3,oil,DE,0.3,emb,1.0,0.05,4.0,2.0,2.0,1.0,0.1,86.8,34.5,19.5,20.0,0.5,41.0,0.0,1.0,1.0,DE_bus_oil,DE_bus_el,
DE_transformer_oil_BNA0939b,BNA0939b,23.3,oil,DE,0.3,emb,1.0,0.05,4.0,2.0,2.0,1.0,0.1,86.8,34.5,19.5,20.0,0.5,41.0,0.0,1.0,1.0,DE_bus_oil,DE_bus_el,
DE_transformer_oil_BNA0993,BNA0993,415.0,oil,DE,0.3564,emb,1.0,0.05,4.0,2.0,2.0,1.0,0.1,86.8,34.5,19.5,20.0,0.5,41.0,0.0,1.0,1.0,DE_bus_oil,DE_bus_el,
DE_transformer_oil_BNA1004,BNA1004,136.0,oil,DE,0.3306,emb,1.0,0.17,1.0,0.0,0.4,0.2,0.1,23.9,21.0,16.5,20.0,0.5,40.0,0.0,1.0,1.0,DE_bus_oil,DE_bus_el,
DE_transformer_oil_BNA1007a,BNA1007a,24.0,oil,DE,0.3488,emb,1.0,0.17,1.0,0.0,0.4,0.2,0.1,23.9,21.0,16.5,20.0,0.5,40.0,0.0,1.0,1.0,DE_bus_oil,DE_bus_el,
DE_transformer_oil_BNA1007b,BNA1007b,10.5,oil,DE,0.3608,emb,1.0,0.05,4.0,2.0,2.0,1.0,0.1,86.8,34.5,19.5,20.0,0.5,41.0,0.0,1.0,1.0,DE_bus_oil,DE_bus_el,
DE_transformer_oil_BNA1015,BNA1015,50.5,oil,DE,0.55,chp,1.0,0.17,1.0,0.0,0.4,0.2,0.1,23.9,21.0,16.5,20.0,0.5,40.0,0.0,1.0,1.0,DE_bus_oil,DE_bus_el,
DE_transformer_oil_BNA1016,BNA1016,50.5,oil,DE,0.55,chp,1.0,0.17,1.0,0.0,0.4,0.2,0.1,23.9,21.0,16.5,20.0,0.5,40.0,0.0,1.0,1.0,DE_bus_oil,DE_bus_el,
DE_transformer_oil_BNA1060,BNA1060,56.0,oil,DE,0.3098,emb,1.0,0.17,1.0,0.0,0.4,0.2,0.1,23.9,21.0,16.5,20.0,0.5,40.0,0.0,1.0,1.0,DE_bus_oil,DE_bus_el,
DE_transformer_oil_BNA1083,BNA1083,60.0,oil,DE,0.576,emb,1.0,0.08,4.0,2.0,34.0,3.0,1.0,76.0,33.0,23.0,20.0,0.5,34.0,0.0,1.0,1.0,DE_bus_oil,DE_bus_el,
DE_transformer_oil_BNA1092,BNA1092,50.0,oil,DE,0.3176,emb,1.0,0.17,1.0,0.0,0.4,0.2,0.1,23.9,21.0,16.5,20.0,0.5,40.0,0.0,1.0,1.0,DE_bus_oil,DE_bus_el,
DE_transformer_oil_BNA1166,BNA1166,4.8,oil,DE,0.3817,ipp,1.0,0.05,4.0,2.0,2.0,1.0,0.1,86.8,34.5,19.5,20.0,0.5,41.0,0.0,1.0,1.0,DE_bus_oil,DE_bus_el,
DE_transformer_oil_BNA1212,BNA1212,11.4,oil,DE,0.3718,emb,1.0,0.05,4.0,2.0,2.0,1.0,0.1,86.8,34.5,19.5,20.0,0.5,41.0,0.0,1.0,1.0,DE_bus_oil,DE_bus_el,
DE_transformer_oil_BNA1227,BNA1227,11.4,oil,DE,0.3608,emb,1.0,0.05,4.0,2.0,2.0,1.0,0.1,86.8,34.5,19.5,20.0,0.5,41.0,0.0,1.0,1.0,DE_bus_oil,DE_bus_el,
DE_transformer_oil_BNA1293d,BNA1293d,0.8,oil,DE,0.3795,emb,1.0,0.05,4.0,2.0,2.0,1.0,0.1,86.8,34.5,19.5,20.0,0.5,41.0,0.0,1.0,1.0,DE_bus_oil,DE_bus_el,
DE_transformer_oil_BNA1337d,BNA1337d,0.5,oil,DE,0.3751,ipp,1.0,0.05,4.0,2.0,2.0,1.0,0.1,86.8,34.5,19.5,20.0,0.5,41.0,0.0,1.0,1.0,DE_bus_oil,DE_bus_el,
DE_transformer_otherfossil_BNA0142,BNA0142,160.0,otherfossil,DE,0.4,emb,1.0,0.05,4.0,2.0,2.0,1.0,0.1,86.8,34.5,19.5,20.0,0.5,43.0,0.0,1.0,1.0,DE_bus_otherfossil,DE_bus_el,
DE_transformer_otherfossil_BNA0217,BNA0217,60.0,otherfossil,DE,0.4,ipp,1.0,0.05,4.0,2.0,2.0,1.0,0.1,86.8,34.5,19.5,20.0,0.5,43.0,0.0,1.0,1.0,DE_bus_otherfossil,DE_bus_el,
DE_transformer_otherfossil_BNA0219,BNA0219,170.0,otherfossil,DE,0.4,ipp,1.0,0.05,4.0,2.0,2.0,1.0,0.1,86.8,34.5,19.5,20.0,0.5,43.0,0.0,1.0,1.0,DE_bus_otherfossil,DE_bus_el,
DE_transformer_otherfossil_BNA0237,BNA0237,23.5,otherfossil,DE,0.4,chp,1.0,0.05,4.0,2.0,2.0,1.0,0.1,86.8,34.5,19.5,20.0,0.5,43.0,0.0,1.0,1.0,DE_bus_otherfossil,DE_bus_el,
DE_transformer_otherfossil_BNA0238a,BNA0238a,45.0,otherfossil,DE,0.4,ipp,1.0,0.05,4.0,2.0,2.0,1.0,0.1,86.8,34.5,19.5,20.0,0.5,43.0,0.0,1.0,1.0,DE_bus_otherfossil,DE_bus_el,
DE_transformer_otherfossil_BNA0238b,BNA0238b,56.0,otherfossil,DE,0.4,ipp,1.0,0.05,4.0,2.0,2.0,1.0,0.1,86.8,34.5,19.5,20.0,0.5,43.0,0.0,1.0,1.0,DE_bus_otherfossil,DE_bus_el,
DE_transformer_otherfossil_BNA0396,BNA0396,101.0,otherfossil,DE,0.4,ipp,1.0,0.05,4.0,2.0,2.0,1.0,0.1,86.8,34.5,19.5,20.0,0.5,43.0,0.0,1.0,1.0,DE_bus_otherfossil,DE_bus_el,
DE_transformer_otherfossil_BNA0397,BNA0397,225.0,otherfossil,DE,0.4,ipp,1.0,0.05,4.0,2.0,2.0,1.0,0.1,86.8,34.5,19.5,20.0,0.5,43.0,0.0,1.0,1.0,DE_bus_otherfossil,DE_bus_el,
DE_transformer_otherfossil_BNA0485,BNA0485,303.0,otherfossil,DE,0.4,ipp,1.0,0.05,4.0,2.0,2.0,1.0,0.1,86.8,34.5,19.5,20.0,0.5,43.0,0.0,1.0,1.0,DE_bus_otherfossil,DE_bus_el,
DE_transformer_otherfossil_BNA0486,BNA0486,303.0,otherfossil,DE,0.4,ipp,1.0,0.05,4.0,2.0,2.0,1.0,0.1,86.8,34.5,19.5,20.0,0.5,43.0,0.0,1.0,1.0,DE_bus_otherfossil,DE_bus_el,
DE_transformer_otherfossil_BNA0597,BNA0597,8.7,otherfossil,DE,0.4,chp,1.0,0.05,4.0,2.0,2.0,1.0,0.1,86.8,34.5,19.5,20.0,0.5,43.0,0.0,1.0,1.0,DE_bus_otherfossil,DE_bus_el,
DE_transformer_otherfossil_BNA0598a,BNA0598a,14.0,otherfossil,DE,0.4,chp,1.0,0.05,4.0,2.0,2.0,1.0,0.1,86.8,34.5,19.5,20.0,0.5,43.0,0.0,1.0,1.0,DE_bus_otherfossil,DE_bus_el,
DE_transformer_otherfossil_BNA0598b,BNA0598b,20.0,otherfossil,DE,0.4,emb,1.0,0.05,4.0,2.0,2.0,1.0,0.1,86.8,34.5,19.5,20.0,0.5,43.0,0.0,1.0,1.0,DE_bus_otherfossil,DE_bus_el,
DE_transformer_otherfossil_BNA0616b,BNA0616b,87.5,otherfossil,DE,0.4,ipp,1.0,0.05,4.0,2.0,2.0,1.0,0.1,86.8,34.5,19.5,20.0,0.5,43.0,0.0,1.0,1.0,DE_bus_otherfossil,DE_bus_el,
DE_transformer_otherfossil_BNA0863,BNA0863,94.5,otherfossil,DE,0.4,ipp,1.0,0.05,4.0,2.0,2.0,1.0,0.1,86.8,34.5,19.5,20.0,0.5,43.0,0.0,1.0,1.0,DE_bus_otherfossil,DE_bus_el,
DE_transformer_otherfossil_BNA0864,BNA0864,97.0,otherfossil,DE,0.4,ipp,1.0,0.05,4.0,2.0,2.0,1.0,0.1,86.8,34.5,19.5,20.0,0.5,43.0,0.0,1.0,1.0,DE_bus_otherfossil,DE_bus_el,
DE_transformer_otherfossil_BNA0865b,BNA0865b,97.0,otherfossil,DE,0.4,ipp,1.0,0.05,4.0,2.0,2.0,1.0,0.1,86.8,34.5,19.5,20.0,0.5,43.0,0.0,1.0,1.0,DE_bus_otherfossil,DE_bus_el,
DE_transformer_otherfossil_BNA1115,BNA1115,85.0,otherfossil,DE,0.4,ipp,1.0,0.05,4.0,2.0,2.0,1.0,0.1,86.8,34.5,19.5,20.0,0.5,43.0,0.0,1.0,1.0,DE_bus_otherfossil,DE_bus_el,
DE_transformer_otherfossil_BNA1249,BNA1249,6.0,otherfossil,DE,0.4,chp,1.0,0.05,4.0,2.0,2.0,1.0,0.1,86.8,34.5,19.5,20.0,0.5,43.0,0.0,1.0,1.0,DE_bus_otherfossil,DE_bus_el,
DE_transformer_otherfossil_BNA1465a,BNA1465a,28.0,otherfossil,DE,0.75,ipp,1.0,0.05,4.0,2.0,2.0,1.0,0.1,86.8,34.5,19.5,20.0,0.5,43.0,0.0,1.0,1.0,DE_bus_otherfossil,DE_bus_el,
DE_transformer_otherfossil_BNA1523c,BNA1523c,10.3,otherfossil,DE,0.4,ipp,1.0,0.05,4.0,2.0,2.0,1.0,0.1,86.8,34.5,19.5,20.0,0.5,43.0,0.0,1.0,1.0,DE_bus_otherfossil,DE_bus_el,
DE_transformer_otherfossil_BNA1870,BNA1870,26.5,otherfossil,DE,0.4,emb,1.0,0.05,4.0,2.0,2.0,1.0,0.1,86.8,34.5,19.5,20.0,0.5,43.0,0.0,1.0,1.0,DE_bus_otherfossil,DE_bus_el,
DE_transformer_otherfossil_BNA1874,BNA1874,12.5,otherfossil,DE,0.4,emb,1.0,0.05,4.0,2.0,2.0,1.0,0.1,86.8,34.5,19.5,20.0,0.5,43.0,0.0,1.0,1.0,DE_bus_otherfossil,DE_bus_el,
DE_transformer_waste_BNA0084,BNA0084,36.0,waste,DE,0.4,chp,1.0,0.05,5.0,7.0,2.0,1.0,0.1,0.0,0.0,0.0,20.0,0.5,35.0,0.0,1.0,1.0,DE_bus_waste,DE_bus_el,
DE_transformer_waste_BNA0088b,BNA0088b,35.0,waste,DE,0.4,ipp,1.0,0.05,5.0,7.0,2.0,1.0,0.1,0.0,0.0,0.0,20.0,0.5,35.0,0.0,1.0,1.0,DE_bus_waste,DE_bus_el,
DE_transformer_waste_BNA0097,BNA0097,34.0,waste,DE,0.4,chp,1.0,0.05,5.0,7.0,2.0,1.0,0.1,0.0,0.0,0.0,20.0,0.5,35.0,0.0,1.0,1.0,DE_bus_waste,DE_bus_el,
DE_transformer_waste_BNA0117a,BNA0117a,12.0,waste,DE,0.4,chp,1.0,0.05,5.0,7.0,2.0,1.0,0.1,0.0,0.0,0.0,20.0,0.5,35.0,0.0,1.0,1.0,DE_bus_waste,DE_bus_el,
DE_transformer_waste_BNA0139,BNA0139,33.0,waste,DE,0.4,emb,1.0,0.05,5.0,7.0,2.0,1.0,0.1,0.0,0.0,0.0,20.0,0.5,35.0,0.0,1.0,1.0,DE_bus_waste,DE_bus_el,
DE_transformer_waste_BNA0223b,BNA0223b,53.7,waste,DE,0.4,chp,1.0,0.05,5.0,7.0,2.0,1.0,0.1,0.0,0.0,0.0,20.0,0.5,35.0,0.0,1.0,1.0,DE_bus_waste,DE_bus_el,
DE_transformer_waste_BNA0287b,BNA0287b,46.5,waste,DE,0.4,chp,1.0,0.05,5.0,7.0,2.0,1.0,0.1,0.0,0.0,0.0,20.0,0.5,35.0,0.0,1.0,1.0,DE_bus_waste,DE_bus_el,
DE_transformer_waste_BNA0380,BNA0380,23.3,waste,DE,0.4,chp,1.0,0.05,5.0,7.0,2.0,1.0,0.1,0.0,0.0,0.0,20.0,0.5,35.0,0.0,1.0,1.0,DE_bus_waste,DE_bus_el,
DE_transformer_waste_BNA0398,BNA0398,24.0,waste,DE,0.4,chp,1.0,0.05,5.0,7.0,2.0,1.0,0.1,0.0,0.0,0.0,20.0,0.5,35.0,0.0,1.0,1.0,DE_bus_waste,DE_bus_el,
DE_transformer_waste_BNA0417,BNA0417,22.5,waste,DE,0.4,emb,1.0,0.05,5.0,7.0,2.0,1.0,0.1,0.0,0.0,0.0,20.0,0.5,35.0,0.0,1.0,1.0,DE_bus_waste,DE_bus_el,
DE_transformer_waste_BNA0438,BNA0438,37.5,waste,DE,0.4,emb,1.0,0.05,5.0,7.0,2.0,1.0,0.1,0.0,0.0,0.0,20.0,0.5,35.0,0.0,1.0,1.0,DE_bus_waste,DE_bus_el,
DE_transformer_waste_BNA0519,BNA0519,38.0,waste,DE,0.4,chp,1.0,0.05,5.0,7.0,2.0,1.0,0.1,0.0,0.0,0.0,20.0,0.5,35.0,0.0,1.0,1.0,DE_bus_waste,DE_bus_el,
